trial;pic;iti
1;17B;12209,1
2;1C;12542,6
3;6B;13076,4
4;19C;13810,2
5;15B;12859,6
6;18B;13460
7;2A;13860,3
8;9D;13643,4
9;23A;12526
10;4A;12993
11;14C;12259,1
12;5A;12959,6
13;20D;12826,2
14;10B;13893,6
15;11A;13776,9
16;22D;13643,5
17;21D;12876,2
18;24D;12826,2
19;3A;12292,4
20;13B;13209,9
21;7A;12626
22;26B;13560,1
23;16B;12909,5
24;12A;12892,9
25;25D;13126,5
26;8B;0
