trial;pic;iti
1;8C;13326,7
2;25D;13026,5
3;1B;13143,2
4;9A;13209,9
5;16B;12142,5
6;17B;13476,8
7;19A;14110,7
8;24D;12392,6
9;26D;12459,4
10;7B;12609,5
11;23B;13710,3
12;5D;12142,5
13;11D;13626,9
14;22C;13727
15;18A;13810,4
16;13C;12426,1
17;10A;12392,6
18;4A;13160
19;3C;13576,8
20;6A;13693,7
21;12D;12509,4
22;15A;13260
23;14C;12509,4
24;21B;13843,8
25;2D;12659,5
26;20B;0
