trial;pic;iti
1;17C;12810
2;13C;12893,4
3;15B;12176,2
4;4C;12643,1
5;21D;13126,9
6;8C;13877,5
7;25D;12793,3
8;18D;12993,5
9;19B;13310,3
10;6D;12293
11;10A;13076,8
12;12B;14061
13;11B;12626,5
14;3D;12543,1
15;9B;13760,7
16;22A;14010,9
17;16B;13293,7
18;2C;14111
19;24C;12159,5
20;7C;12810
21;26D;12676,5
22;5C;13360,4
23;20A;12209,5
24;23D;13026,8
25;1B;12626,6
26;14B;0
