trial;pic;iti
1;22C;12393
2;3C;13994,2
3;2C;13660,7
4;23B;13160,2
5;10C;13310,4
6;17D;12676,6
7;15A;13794
8;25C;12359,7
9;1B;13610,6
10;24D;13593,9
11;19D;13327,1
12;21C;13527,2
13;16B;13994,2
14;8A;13610,6
15;18A;13794,1
16;6B;13860,8
17;20A;13477,2
18;14C;13460,5
19;4C;12359,6
20;13A;12409,7
21;5B;13026,8
22;11A;12443
23;9C;12843,4
24;26B;13694
25;12B;12643,2
26;7C;0
