vp;trial;timest;timeend;x;y;duration;roi
vpja96;1;299;476;-65,8;-86;177;255000
vpja96;1;492;1248;-75,3;-106,9;756;255000
vpja96;1;1292;1723;-164,3;67,6;431;2,55e+08
vpja96;1;1769;1909;-65,2;-98,6;140;255000
vpja96;1;1977;2400;-439;-421;423;0
vpja96;1;2446;2673;-483,1;-235;227;0
vpja96;1;2704;3123;-468;-128,8;419;0
vpja96;1;3159;3767;-451,1;9,10000000000002;608;0
vpja96;1;3804;4275;-459,4;142,6;471;255
vpja96;1;4294;4713;-418,5;140,8;419;255
vpja96;1;4766;4945;-498,6;334,1;179;0
vpja96;1;4970;5435;-438,8;418,4;465;0
vpja96;1;5476;5727;-300,4;323,5;251;0
vpja96;1;5754;5930;-307,6;235,9;176;0
vpja96;1;5976;6206;-75,4;335,5;230;0
vpja96;1;6264;6585;275,3;391,4;321;0
vpja96;1;6626;6957;330,2;268;331;0
vpja96;1;6981;7360;359,7;219,5;379;0
vpja96;1;7382;7472;331,1;225,6;90;0
vpja96;1;7521;7732;611,7;235,1;211;0
vpja96;1;7777;8322;579,4;18;545;0
vpja96;1;8349;8673;572,3;-65,7;324;0
vpja96;1;8685;9142;589,9;-70,9;457;0
vpja96;1;9166;9600;505,8;-77;434;0
vpja96;1;9614;9997;488,3;-98,8;383;0
vpja96;2;302;579;2,80000000000007;-218;277;255000
vpja96;2;611;748;-56,6999999999999;-275,6;137;255000
vpja96;2;791;1253;-290,8;-258,1;462;0
vpja96;2;1321;1569;-549,6;159,7;248;255
vpja96;2;1599;1981;-534,8;252,4;382;255
vpja96;2;2056;2392;222,1;376,1;336;255255000
vpja96;2;2444;2729;441,7;164,6;285;0
vpja96;2;2751;2969;466;108,3;218;0
vpja96;2;2995;3212;451,8;184,5;217;0
vpja96;2;3286;3885;-170,9;121,3;599;0
vpja96;2;3919;4041;-127,8;223,6;122;2,55e+08
vpja96;2;4110;4325;45,7;-199;215;2,55e+08
vpja96;2;4363;4526;-21,4;-311,5;163;255000
vpja96;2;4592;4972;595,5;-448,5;380;0
vpja96;2;5044;5254;-19,0999999999999;-355,7;210;255000
vpja96;2;5280;5449;-25,0999999999999;-296,9;169;255000
vpja96;2;5463;5922;-40,4;-319,4;459;255000
vpja96;2;5967;6261;154,3;-187,6;294;0
vpja96;2;6305;6643;-22,1999999999999;-306,3;338;255000
vpja96;2;6703;7003;-347,5;-327,7;300;0
vpja96;2;7033;7239;-454;-274,1;206;0
vpja96;2;7294;7595;-549,7;211,7;301;255
vpja96;2;7625;7863;-541;287,5;238;255
vpja96;2;7890;8060;-528,4;347,8;170;255
vpja96;2;8087;8281;-522,9;252,3;194;255
vpja96;2;8353;8643;161,5;385,2;290;255255000
vpja96;2;8705;9072;-220,9;389,7;367;0
vpja96;2;9121;9406;-416,1;271,4;285;0
vpja96;2;9447;9752;-392,6;157,3;305;0
vpja96;2;9794;10000;-218;101,8;206;0
vpja96;3;396;573;-365,1;-16,1;177;255
vpja96;3;613;776;-467,6;57,8;163;255
vpja96;3;806;1124;-578,1;90,1;318;0
vpja96;3;1147;1412;-628,2;108,3;265;0
vpja96;3;1459;1763;-465,9;-72,5;304;255
vpja96;3;1782;1979;-447,8;-109,4;197;0
vpja96;3;2043;2488;-0,5;93,1;445;255255000
vpja96;3;2506;2876;-34,5999999999999;71,4;370;255255000
vpja96;3;2905;3289;58,7;68,8;384;255255000
vpja96;3;3339;3513;-88,0999999999999;-193,1;174;255000
vpja96;3;3527;4003;-113,6;-208,7;476;0
vpja96;3;4054;4404;-50,4;-2,70000000000005;350;2,55e+08
vpja96;3;4434;4594;67,1000000000001;-0,899999999999977;160;0
vpja96;3;4624;5544;-17,3;26;920;2,55e+08
vpja96;3;5563;5927;-5,69999999999993;48;364;255255000
vpja96;3;6023;6409;593,7;-124,8;386;0
vpja96;3;6424;6783;571,8;-95,7;359;0
vpja96;3;6801;7241;593,9;-126,8;440;0
vpja96;3;7251;7405;595,5;-114,8;154;0
vpja96;3;7454;7744;535,3;-376,4;290;0
vpja96;3;7763;8024;486,4;-363,7;261;0
vpja96;3;8075;8182;269,3;-309,4;107;0
