vp;trial;timest;timeend;x;y;duration;roi
vpja40;1;305;346;24,6845878136199;-197,45376344086;41;2,55e+08
vpja40;1;385;1131;45,7845878136201;-291,35376344086;746;2,55e+08
vpja40;1;1140;1282;51,88458781362;-309,65376344086;142;255000
vpja40;1;1337;1458;385,58458781362;26,2462365591398;121;255
vpja40;1;1484;1680;418,98458781362;78,1462365591398;196;255
vpja40;1;1744;1913;-198,11541218638;8,3462365591397;169;0
vpja40;1;1941;2067;-118,41541218638;-15,4537634408603;126;0
vpja40;1;2093;2233;-62,2154121863799;-39,3537634408602;140;0
vpja40;1;2266;2495;-167,31541218638;20,3462365591397;229;255255000
vpja40;1;2516;2625;-189,51541218638;26,8462365591397;109;255255000
vpja40;1;2660;2794;-56,41541218638;-33,4537634408603;134;0
vpja40;1;2812;2988;-36,51541218638;-47,7537634408602;176;0
vpja40;1;3029;3356;-225,61541218638;38,8462365591397;327;255255000
vpja40;1;3408;3643;-506,31541218638;93,2462365591398;235;0
vpja40;1;3654;3876;-498,71541218638;107,74623655914;222;0
vpja40;1;3911;4089;-366,41541218638;28,1462365591398;178;0
vpja40;1;4118;4233;-328,81541218638;-25,5537634408603;115;0
vpja40;1;4270;4452;-494,21541218638;7,24623655913979;182;0
vpja40;1;4485;4585;-599,81541218638;-57,1537634408603;100;0
vpja40;1;4645;4982;-606,21541218638;339,54623655914;337;0
vpja40;1;5001;5365;-620,91541218638;364,04623655914;364;0
vpja40;1;5372;6010;-610,11541218638;357,34623655914;638;0
vpja40;1;6021;6549;-591,31541218638;353,44623655914;528;0
vpja40;1;6607;6806;-257,61541218638;36,2462365591398;199;0
vpja40;1;6892;7076;391,68458781362;62,4462365591397;184;255
vpja40;1;7097;7500;430,48458781362;72,8462365591397;403;255
vpja40;1;7522;8073;443,48458781362;35,4462365591397;551;255
vpja40;1;8096;8239;436,58458781362;81,7462365591398;143;255
vpja40;1;8503;8569;426,48458781362;116,54623655914;66;255
vpja40;1;8591;8765;416,78458781362;113,74623655914;174;255
vpja40;1;8796;9042;440,08458781362;46,6462365591398;246;255
vpja40;1;9056;9268;428,38458781362;73,5462365591397;212;255
vpja40;1;9291;9551;423,48458781362;110,84623655914;260;255
vpja40;1;9565;9757;406,68458781362;118,94623655914;192;255
vpja40;1;9790;9961;428,58458781362;17,2462365591398;171;255
vpja40;1;9986;10000;448,58458781362;-30,9537634408603;14;0
vpja40;2;319;432;-49,5;-213,5;113;255000
vpja40;2;458;780;-86,5;-264,5;322;0
vpja40;2;821;978;-315;-224,7;157;0
vpja40;2;1019;1226;-88,5;-282,7;207;0
