vp;trial;timest;timeend;x;y;duration;roi
vpja68;1;277;357;-175,387912087912;-141,28315018315;80;2,55e+08
vpja68;1;382;600;-172,587912087912;-188,08315018315;218;255000
vpja68;1;646;828;-342,487912087912;-204,08315018315;182;0
vpja68;1;880;1152;-435,487912087912;73,8168498168499;272;0
vpja68;1;1202;1326;-227,387912087912;-195,18315018315;124;0
vpja68;1;1357;1501;-161,787912087912;-197,28315018315;144;255000
vpja68;1;1541;1630;-345,087912087912;-214,98315018315;89;0
vpja68;1;1693;1951;1,91208791208794;-353,98315018315;258;0
vpja68;1;1987;2236;95,7120879120879;-371,88315018315;249;0
vpja68;1;2262;2503;18,512087912088;-415,18315018315;241;0
vpja68;1;2525;2725;45,9120879120879;-451,68315018315;200;0
vpja68;1;2800;2981;397,512087912088;36,6168498168498;181;255
vpja68;1;3050;3240;468,212087912088;310,41684981685;190;0
vpja68;1;3279;3498;371,712087912088;309,31684981685;219;0
vpja68;1;3518;3656;379,412087912088;293,21684981685;138;0
vpja68;1;3702;3946;416,412087912088;47,3168498168499;244;255
vpja68;1;3970;4146;435,412087912088;6,71684981684984;176;255
vpja68;1;4209;4517;411,012087912088;306,11684981685;308;0
vpja68;1;4582;4820;424,712087912088;0,616849816849822;238;255
vpja68;1;4891;5022;460,912087912088;287,01684981685;131;0
vpja68;1;5072;5316;601,612087912088;374,91684981685;244;0
vpja68;1;5420;5666;-392,587912087912;359,61684981685;246;255255000
vpja68;1;5685;5860;-407,387912087912;322,31684981685;175;255255000
vpja68;1;6061;6244;-628,687912087912;152,91684981685;183;0
vpja68;1;6265;6447;-645,287912087912;168,41684981685;182;NA
vpja68;1;6487;6714;-430,787912087912;63,8168498168499;227;0
vpja68;1;6739;7006;-460,687912087912;93,6168498168498;267;0
vpja68;1;7065;7281;-630,087912087912;180,51684981685;216;0
vpja68;1;7334;7457;-458,087912087912;56,5168498168499;123;0
vpja68;1;7476;7858;-474,487912087912;27,8168498168499;382;0
vpja68;1;7893;8158;-407,887912087912;62,5168498168499;265;0
vpja68;1;8187;8349;-365,487912087912;23,8168498168499;162;0
vpja68;1;8378;8529;-336,187912087912;8,31684981684987;151;0
vpja68;1;8552;8610;-349,787912087912;44,6168498168498;58;0
vpja68;1;8658;8991;-320,487912087912;-229,08315018315;333;0
vpja68;1;9020;9342;-345,587912087912;-190,88315018315;322;0
vpja68;1;9364;9698;-336,987912087912;-230,88315018315;334;0
vpja68;1;9720;9832;-354,987912087912;-195,58315018315;112;0
vpja68;1;9891;10000;5,61208791208799;-338,18315018315;109;0
vpja68;2;223;290;-10,5;-192,2;67;255000
vpja68;2;318;561;-54,3000000000001;-232,9;243;255000
vpja68;2;575;844;-64,4000000000001;-248,1;269;255000
vpja68;2;915;1106;-445,9;192,3;191;255
vpja68;2;1141;1212;-508,3;200,2;71;255
vpja68;2;1259;1482;-541,1;-26,5999999999999;223;0
vpja68;2;1518;1737;-418,3;-45,9;219;0
vpja68;2;1760;1956;-412,3;-86,1999999999999;196;0
vpja68;2;1975;2120;-410,5;-111;145;0
vpja68;2;2148;2755;-382,3;-45,5999999999999;607;0
vpja68;2;2782;2930;-371,7;-53,8;148;0
vpja68;2;3022;3133;429,3;-3,19999999999993;111;0
vpja68;2;3163;3318;536,9;35,4000000000001;155;0
vpja68;2;3373;3640;599,3;-228,2;267;0
vpja68;2;3665;3838;522,8;-197,5;173;0
vpja68;2;3873;4158;547,2;-343,4;285;0
vpja68;2;4263;4481;393,1;207,1;218;255255000
vpja68;2;4505;4647;332,3;161,9;142;255255000
vpja68;2;4688;4774;403,3;80,8000000000001;86;255255000
vpja68;2;4843;5048;-29,8000000000001;-237,2;205;255000
vpja68;2;5177;5240;-44,9000000000001;-232;63;255000
vpja68;2;5291;5335;35,5999999999999;-10,1999999999999;44;2,55e+08
vpja68;2;5418;5707;-396,7;-422,9;289;0
vpja68;2;5733;5981;-376,9;-340,6;248;0
vpja68;2;6030;6543;-289;-225,6;513;0
vpja68;2;6607;6810;-576,2;-140;203;0
vpja68;2;6863;7028;-482,2;31,6;165;0
vpja68;2;7051;7233;-502,8;19,5;182;0
vpja68;2;7294;7525;-434;229,5;231;255
vpja68;2;7548;8048;-494,3;184,5;500;255
vpja68;2;8074;8370;-404,1;205,8;296;255
vpja68;2;8412;8656;-220,8;220,2;244;0
vpja68;2;8680;8851;-187;220,4;171;0
vpja68;2;8908;9146;-462,5;214,2;238;255
