vp;trial;timest;timeend;x;y;duration;roi
vpja77;1;379;546;-29,9;-348,2;167;255000
vpja77;1;568;758;-5,89999999999998;-347,6;190;255000
vpja77;1;923;1175;-1,70000000000005;-366,2;252;255000
vpja77;1;1182;1719;7,10000000000002;-362,3;537;255000
vpja77;1;1778;2069;67,8000000000001;-172,4;291;0
vpja77;1;2126;2310;333,6;216,1;184;255
vpja77;1;2336;2822;382,8;267,1;486;255
vpja77;1;2830;3065;368,6;271,1;235;255
vpja77;1;3088;3294;408,8;238,7;206;0
vpja77;1;3503;3699;505,4;-98,5000000000001;196;0
vpja77;1;3752;3968;332,1;-217,9;216;0
vpja77;1;3995;4182;310,3;-262,5;187;0
vpja77;1;4210;4393;231,8;-316;183;0
vpja77;1;4426;4611;103,9;-358;185;0
vpja77;1;4653;4775;-17;-365,3;122;255000
vpja77;1;4848;5090;-416,7;-361,9;242;0
vpja77;1;5130;5474;-526,2;-375,7;344;0
vpja77;1;5536;5687;-408,9;-62,6;151;0
vpja77;1;5717;5984;-352,3;-1,80000000000007;267;255255000
vpja77;1;6007;6193;-349,7;45,1999999999999;186;255255000
vpja77;1;6241;6433;-392,4;153,2;192;255255000
vpja77;1;6483;6604;-249;188,8;121;255255000
vpja77;1;6670;6781;-119,2;-116,2;111;2,55e+08
vpja77;1;6809;7072;-173,1;-164,9;263;0
vpja77;1;7081;7237;-176,9;-153,1;156;0
vpja77;1;7276;7467;-175,2;-225,7;191;0
vpja77;1;7517;7704;-103,8;-330,6;187;0
vpja77;1;7728;7895;-136,6;-387,7;167;0
vpja77;1;7939;8165;16,1;-357,3;226;255000
vpja77;1;8179;8721;16,5;-344,4;542;0
vpja77;1;8768;9016;-22,1;-245,2;248;2,55e+08
vpja77;1;9045;9258;-10,5;-164,8;213;2,55e+08
vpja77;1;9281;9415;6,5;-137,6;134;2,55e+08
vpja77;1;9479;9728;343,4;219,4;249;255
vpja77;1;9752;9998;384,2;292;246;255
vpja77;2;272;710;141,2;-141,7;438;255000
vpja77;2;881;1126;160,6;-167,2;245;255000
vpja77;2;1138;1277;144,4;-182,7;139;255000
vpja77;2;1341;1530;-27,3000000000001;60,2;189;0
vpja77;2;1569;1790;-136,7;168,4;221;0
vpja77;2;1817;1943;-214;207,6;126;0
vpja77;2;2114;2306;-216,1;311,1;192;255
vpja77;2;2331;2549;-150,9;300,9;218;255
vpja77;2;2569;2722;-121,2;316,2;153;255
vpja77;2;2741;2832;-116,6;330,7;91;255
vpja77;2;2844;2865;-118;313,3;21;255
vpja77;2;2930;3196;385;364,2;266;255255000
vpja77;2;3233;3455;496,5;303,6;222;255255000
vpja77;2;3475;3603;510,3;292,3;128;255255000
vpja77;2;3635;3888;455,3;150,7;253;0
vpja77;2;3905;4442;456,3;137,1;537;0
vpja77;2;4453;4694;456,1;136,8;241;0
vpja77;2;4721;4877;410,7;48,6;156;0
vpja77;2;4901;5112;445,5;106,3;211;0
vpja77;2;5156;5456;310;-125,3;300;0
vpja77;2;5686;5849;74,3;-245,3;163;0
vpja77;2;5880;6184;-101,5;-282,4;304;0
vpja77;2;6209;6460;-146,5;-321,2;251;0
vpja77;2;6516;6726;-387,6;-259,1;210;0
vpja77;2;6759;6884;-439,7;-250,9;125;0
vpja77;2;6934;7153;-537,1;-358,3;219;0
vpja77;2;7197;7394;-365,2;-412,8;197;0
vpja77;2;7460;7623;-441,6;-150,8;163;0
vpja77;2;7651;7945;-384,2;-74,3;294;0
vpja77;2;7969;8135;-329,5;-16;166;0
vpja77;2;8189;8464;-108,9;158,5;275;0
vpja77;2;8489;8702;-86,7;211,3;213;255
vpja77;2;8776;8916;158,6;-126,6;140;255000
vpja77;2;8940;9305;156,3;-144,9;365;255000
vpja77;2;9368;9545;367,7;140,7;177;0
vpja77;2;9573;9735;355,3;233,6;162;255255000
vpja77;2;9765;10000;483;263,5;235;255255000
vpja77;3;315;485;-19,8000000000001;-249;170;255000
vpja77;3;674;884;-28,6;-290;210;255000
vpja77;3;957;1090;439,2;82;133;0
vpja77;3;1116;1200;477,1;154,4;84;255
vpja77;3;1382;1580;479,4;206;198;255
vpja77;3;1590;1854;464,4;183,5;264;255
vpja77;3;1871;2412;464,5;147,5;541;255
vpja77;3;2423;2603;451,6;152,1;180;255
vpja77;3;2702;3055;-359,9;172,8;353;0
vpja77;3;3063;3421;-372,8;176,3;358;0
vpja77;3;3618;3641;-425,2;359,5;23;0
vpja77;3;3651;3798;-389,8;218,2;147;255255000
vpja77;3;3830;4152;-392,1;56,6;322;0
vpja77;3;4198;4303;-479;-71,1;105;0
vpja77;3;4356;4637;-520,2;-230,1;281;0
vpja77;3;4804;5082;76,4;-372,9;278;0
vpja77;3;5119;5412;228,1;-379,7;293;0
vpja77;3;5436;5685;257,8;-377;249;0
vpja77;3;5699;5986;279,3;-372,5;287;0
vpja77;3;6064;6185;494,4;-121;121;0
vpja77;3;6220;6539;491,6;-61,9;319;0
vpja77;3;6587;6879;442,2;91,6;292;0
vpja77;3;6899;7499;464,3;180;600;255
