vp;trial;timest;timeend;x;y;duration;roi
vpja86;1;569;750;113,3;-84,1999999999999;181;2,55e+08
vpja86;1;770;919;125,7;-96,3;149;255000
vpja86;1;1085;1256;136,9;-148,5;171;255000
vpja86;1;1327;1476;60,9;258,3;149;255
vpja86;1;1494;1601;66,6999999999999;239,7;107;255
vpja86;1;1673;1877;-374,6;128,6;204;255255000
vpja86;1;1902;2092;-394,3;106,7;190;255255000
vpja86;1;2172;2476;133,6;-166,5;304;255000
vpja86;1;2552;2655;-336,5;58,9000000000001;103;0
vpja86;1;2693;3885;-392,5;85,7;1192;255255000
vpja86;1;3959;4184;74,8999999999999;249,3;225;255
vpja86;1;4204;4286;78,3999999999999;238;82;255
vpja86;1;4425;4755;183;29,1;330;2,55e+08
vpja86;1;4809;5011;170,8;-173,7;202;255000
vpja86;1;5036;5347;141,6;-164,2;311;255000
vpja86;1;5571;5621;179,8;-111,4;50;2,55e+08
vpja86;1;5688;5826;415,2;92,9000000000001;138;0
vpja86;1;5886;5983;460,8;268;97;0
vpja86;1;6051;6251;117,4;98,9000000000001;200;2,55e+08
vpja86;1;6292;6424;162;16,3000000000001;132;2,55e+08
vpja86;1;6657;6924;146;-8,79999999999995;267;2,55e+08
vpja86;1;6976;7400;159,1;-194,8;424;255000
vpja86;1;7454;7718;18,6999999999999;-324,8;264;0
vpja86;1;7780;7858;129,9;-121;78;255000
vpja86;1;8096;8478;56,5999999999999;202,7;382;255
vpja86;1;8532;9402;137,7;1,40000000000009;870;2,55e+08
vpja86;1;9426;10000;158,2;4,40000000000009;574;2,55e+08
vpja86;2;536;714;90,7;83,9;178;255
vpja86;2;770;873;-73,8;-118,7;103;2,55e+08
vpja86;2;898;1092;-84,9;-162,9;194;255000
vpja86;2;1104;1658;-76,5;-178,6;554;255000
vpja86;2;1726;1948;-278,3;139;222;0
vpja86;2;2319;2430;-101,2;-120,2;111;2,55e+08
vpja86;2;2457;2676;-81;-168,2;219;255000
vpja86;2;2684;2825;-74,5999999999999;-177,3;141;255000
vpja86;2;2870;2961;-108,8;-27,6;91;2,55e+08
vpja86;2;3129;3301;116,4;94,4;172;0
vpja86;2;3356;3496;343,2;-0,600000000000023;140;0
vpja86;2;3520;3899;357,1;-24;379;0
vpja86;2;3969;4255;601,2;-162,8;286;0
vpja86;2;4469;4686;-276,6;120,8;217;255255000
vpja86;2;4711;5385;-307,5;141,1;674;0
vpja86;2;5403;5870;-325;132,9;467;0
vpja86;2;5920;6163;-515,7;196,5;243;0
vpja86;2;6201;6796;-574,8;132,8;595;0
vpja86;2;6866;7128;-247,7;100,5;262;255255000
vpja86;2;7153;7388;-282,9;122,1;235;255255000
vpja86;2;7458;7570;-97,6999999999999;-137,6;112;2,55e+08
vpja86;2;7601;7877;-82,0999999999999;-164,7;276;255000
vpja86;2;7889;8464;-75,8;-176,8;575;255000
vpja86;2;8532;9745;-286,2;143,1;1213;0
vpja86;2;9815;9999;94;95,5;184;255
vpja86;3;842;1062;-451,6;-132,7;220;255000
vpja86;3;1080;2081;-442,8;-149,4;1001;255000
vpja86;3;2163;2291;34,6;-310,9;128;0
vpja86;3;2332;2552;-2,20000000000005;-254;220;0
vpja86;3;2618;3226;10,2;2,39999999999998;608;255
vpja86;3;3247;3572;20;-7,40000000000009;325;255
vpja86;3;3631;3753;-142,2;105,6;122;255255000
vpja86;3;3794;4348;-228,7;124,5;554;255255000
vpja86;3;4401;4603;-2,10000000000002;64,5;202;255
vpja86;3;4654;4941;213,3;206,4;287;0
vpja86;3;4985;5192;51,6;70,0999999999999;207;0
vpja86;3;5223;5712;31;-12,7;489;255
vpja86;3;5773;6182;-80;-231;409;0
vpja86;3;6238;6460;89;-423,6;222;0
vpja86;3;6489;6537;65,3;-411,6;48;0
vpja86;3;6756;6830;44,9;-347,7;74;0
vpja86;3;6858;7091;53,4;-406,9;233;0
vpja86;3;7166;7367;500,3;-245,2;201;0
vpja86;3;7409;7584;467,7;-155,9;175;0
vpja86;3;7661;7768;9,79999999999995;-75,1;107;0
vpja86;3;7834;8072;89,8;211,8;238;0
vpja86;3;8150;8301;-474,1;379,1;151;0
vpja86;3;8353;8524;-291,6;206;171;255255000
vpja86;3;8572;8816;-24,1;124,4;244;0
vpja86;3;8853;8883;29,4;121,8;30;255
vpja86;3;9089;9999;15,3;41,5999999999999;910;255
vpja86;4;467;574;-57;89,2;107;2,55e+08
vpja86;4;844;1055;-7,29999999999995;-180;211;255000
vpja86;4;1073;1304;-29,4;-177,5;231;255000
vpja86;4;1373;1607;265,3;161,6;234;255255000
vpja86;4;1641;2110;233,8;191,2;469;255255000
vpja86;4;2133;2471;234,2;158,2;338;255255000
vpja86;4;2526;2718;367;79,9;192;0
vpja86;4;2775;2806;238;157;31;255255000
vpja86;4;3057;3151;230,6;163,2;94;255255000
vpja86;4;3231;3822;-368,9;151,5;591;0
vpja86;4;3887;4087;-117,5;90,9;200;0
vpja86;4;4124;4803;-151,7;138,9;679;0
vpja86;4;4862;5175;-41,5999999999999;-116,7;313;2,55e+08
vpja86;4;5492;5584;261,2;211,6;92;255255000
vpja86;4;5606;5764;230,7;185,4;158;255255000
vpja86;4;5842;5963;-349,5;160,1;121;255
vpja86;4;6157;6941;-180,5;40,4;784;2,55e+08
vpja86;4;6995;7117;-15,4;-143;122;255000
vpja86;4;7154;7557;-26,9;-191,8;403;255000
vpja86;4;7621;7734;233,6;-219,4;113;0
vpja86;4;7807;8090;-230,2;-274,5;283;0
vpja86;4;8156;8319;-499,4;-313,9;163;0
vpja86;4;8348;8584;-497,3;-421,3;236;0
vpja86;4;8791;8852;-145,9;108;61;2,55e+08
vpja86;4;8921;10000;255,9;152,1;1079;255255000
vpja86;5;292;414;-1,70000000000005;111,1;122;255
vpja86;5;485;752;-317,8;164,9;267;0
vpja86;5;776;1219;-293;174;443;255255000
vpja86;5;1239;1383;-312,8;172,3;144;255255000
vpja86;5;1450;1844;-0,399999999999977;130,2;394;255
vpja86;5;1901;2151;-95,9;-140,2;250;255000
vpja86;5;2170;2505;-85,9;-143,8;335;255000
vpja86;5;2690;2796;-316,1;139,3;106;255255000
vpja86;5;2854;3188;-456,9;-45,5;334;0
vpja86;5;3217;3620;-469,4;-120,8;403;0
vpja86;5;3689;3874;-327,5;158,2;185;0
vpja86;5;3926;4011;-405,3;232,3;85;0
vpja86;5;4086;4238;-96,5;-138,8;152;255000
vpja86;5;4263;4644;-97,1;-152,9;381;255000
vpja86;5;4797;4882;-102,3;-151,5;85;255000
vpja86;5;4949;5062;13,9;141,7;113;255
vpja86;5;5129;5288;-316,2;159,5;159;0
vpja86;5;5321;5673;-289,7;169,3;352;0
vpja86;5;5724;5858;-164,4;292,5;134;0
vpja86;5;5898;6040;-217,8;346,9;142;0
vpja86;5;6107;6566;9,89999999999998;142;459;255
vpja86;5;6617;6903;-100,5;5,5;286;2,55e+08
vpja86;5;7104;7382;-53,6;84,1;278;2,55e+08
vpja86;5;7427;7662;10,1;147,6;235;255
vpja86;5;7724;7890;-128,7;324,3;166;0
vpja86;5;7931;8320;-211,6;336,4;389;0
vpja86;5;8341;8478;-222;351,4;137;0
vpja86;5;8529;8641;-31,1;208;112;0
vpja86;5;8685;8869;-64,3;296,7;184;0
vpja86;5;9098;9365;2,29999999999995;142,4;267;255
vpja86;5;9427;9779;-292,6;151,1;352;0
vpja86;5;9844;10000;-106,9;-25,6;156;2,55e+08
vpja86;6;418;510;-85,8;45,1;92;2,55e+08
vpja86;6;676;915;-441,3;35;239;255
vpja86;6;960;1222;-514,9;141,3;262;0
vpja86;6;1295;1395;-48,1999999999999;-187,5;100;2,55e+08
vpja86;6;1430;1564;-92,0999999999999;-196,4;134;255000
vpja86;6;1581;2025;-104,5;-208,1;444;255000
vpja86;6;2072;2214;-43,5999999999999;-64,6999999999999;142;2,55e+08
vpja86;6;2252;2398;-24,5999999999999;-0,299999999999955;146;2,55e+08
vpja86;6;2450;2620;4,70000000000005;93,6;170;255255000
vpja86;6;2645;2982;-32,8;77,4000000000001;337;255255000
vpja86;6;3001;3239;-54,9;85,5;238;255255000
vpja86;6;3424;3858;20,9000000000001;90,1;434;255255000
vpja86;6;3916;4025;-239;121,4;109;2,55e+08
vpja86;6;4086;4255;-458,6;109,9;169;255
vpja86;6;4283;4599;-537,6;80,1;316;0
vpja86;6;4657;4769;-192,6;10,1;112;2,55e+08
vpja86;6;4839;4964;183,2;-3,5;125;0
vpja86;6;5004;5310;337,7;-42;306;0
vpja86;6;5358;5477;553,8;-125,8;119;0
vpja86;6;5511;5758;587,5;-133,4;247;0
vpja86;6;5793;6035;549,2;-89,9;242;0
vpja86;6;6224;6318;106,9;117,4;94;0
vpja86;6;6398;6493;419,9;-327,5;95;0
vpja86;6;6529;6700;456,9;-349,8;171;0
vpja86;6;6735;7095;507,7;-345;360;0
vpja86;6;7180;7294;53,8000000000001;131,8;114;255255000
vpja86;6;7331;7575;-19,9;95,3000000000001;244;255255000
vpja86;6;7921;8219;-71,5;80,2;298;255255000
vpja86;6;8245;8505;-25,3;78,9000000000001;260;255255000
