vp;trial;timest;timeend;x;y;duration;roi
vpja31;1;305;550;-68;-162,7;245;255000
vpja31;1;609;875;41,8;-375,5;266;0
vpja31;1;897;1154;68,2;-398,3;257;0
vpja31;1;1198;1370;207,9;-399,8;172;0
vpja31;1;1442;1635;463,1;12,4000000000001;193;0
vpja31;1;1697;1827;146,1;149,3;130;0
vpja31;1;1868;2063;22,3;154,1;195;0
vpja31;1;2277;2468;-21;176,8;191;255
vpja31;1;2520;2682;-146,6;280,3;162;0
vpja31;1;2721;3157;-15,6;165,6;436;0
vpja31;1;3219;3431;-329,5;84,6;212;255255000
vpja31;1;3493;3705;-87,4;-178,3;212;255000
vpja31;1;3721;4272;-64,4;-168,5;551;255000
vpja31;1;4322;4546;-22,7;-4,39999999999998;224;2,55e+08
vpja31;1;4571;4701;-53,7;10,8000000000001;130;2,55e+08
vpja31;1;4771;5043;-454,6;-197,9;272;0
vpja31;1;5068;5460;-464,4;-150,3;392;0
vpja31;1;5510;5834;-408,9;4,20000000000005;324;0
vpja31;1;5886;6285;-442,5;208,6;399;0
vpja31;1;6302;6554;-447,8;217,1;252;0
vpja31;1;6609;6787;-184;297,5;178;0
vpja31;1;6810;7165;-196,2;334,4;355;0
vpja31;1;7183;7595;-191,8;305,9;412;0
vpja31;1;7634;7925;-65,1;261,5;291;0
vpja31;1;7950;8234;-14,6;268;284;0
vpja31;1;8449;8551;7,89999999999998;297,7;102;0
vpja31;1;8573;8700;-28,7;269,7;127;0
vpja31;1;8775;8982;484,9;27,9000000000001;207;0
vpja31;1;9022;9162;625,5;-3,19999999999993;140;0
vpja31;1;9187;9318;653,9;49,4000000000001;131;NA
vpja31;1;9390;9535;295,5;-396,5;145;0
vpja31;1;9585;9770;120;-380,2;185;0
vpja31;1;9811;10000;13,9;-450,2;189;0
vpja31;2;39;344;23,4915626822971;-26,2943177153782;305;255
vpja31;2;417;555;-449,108437317703;-149,794317715378;138;255000
vpja31;2;577;710;-431,808437317703;-148,294317715378;133;255000
vpja31;2;781;1004;78,091562682297;-412,494317715378;223;0
vpja31;2;1079;1264;-454,308437317703;-154,494317715378;185;255000
vpja31;2;1326;1652;-298,208437317703;173,205682284622;326;255255000
vpja31;2;1683;1909;-309,008437317703;90,4056822846219;226;255255000
vpja31;2;1976;2054;-78,9084373177029;350,805682284622;78;0
vpja31;2;2116;2321;260,491562682297;370,705682284622;205;0
vpja31;2;2370;2521;404,391562682297;327,205682284622;151;0
vpja31;2;2576;2713;593,591562682297;250,605682284622;137;0
vpja31;2;2781;3001;548,291562682297;-281,994317715378;220;0
vpja31;2;3047;3244;476,491562682297;-173,394317715378;197;0
vpja31;2;3306;3657;561,991562682297;-448,394317715378;351;0
vpja31;2;3701;3772;417,791562682297;-419,094317715378;71;0
vpja31;2;3971;4160;54,9915626822971;-385,094317715378;189;0
vpja31;2;4179;4426;61,791562682297;-414,794317715378;247;0
vpja31;2;4459;4779;167,491562682297;-429,894317715378;320;0
vpja31;2;4835;4999;16,891562682297;-401,194317715378;164;0
vpja31;2;5011;5120;20,6915626822971;-385,294317715378;109;0
vpja31;2;5184;5367;-268,608437317703;-469,194317715378;183;0
vpja31;2;5423;5646;-135,308437317703;-251,394317715378;223;0
vpja31;2;5697;6025;3,09156268229708;-266,394317715378;328;0
vpja31;2;6071;6310;-202,508437317703;-278,394317715378;239;0
vpja31;2;6373;6544;62,791562682297;20,2056822846218;171;0
vpja31;2;6569;7267;33,291562682297;4,0056822846218;698;255
vpja31;2;7316;7504;-216,708437317703;80,4056822846219;188;255255000
vpja31;2;7538;7835;-310,708437317703;97,2056822846218;297;255255000
vpja31;2;7857;8125;-350,608437317703;102,105682284622;268;255255000
vpja31;2;8182;8298;-441,808437317703;-157,694317715378;116;255000
vpja31;2;8314;8593;-426,308437317703;-140,394317715378;279;255000
vpja31;2;8601;9119;-424,808437317703;-143,394317715378;518;255000
vpja31;2;9227;9344;-523,408437317703;485,105682284622;117;NA
vpja31;2;9371;9998;-526,108437317703;428,505682284622;627;0
vpja31;3;348;502;150,9;-228,5;154;255000
vpja31;3;519;812;174,8;-221,6;293;255000
vpja31;3;830;1168;202;-229,7;338;255000
vpja31;3;1234;1379;-111,6;-357,4;145;0
vpja31;3;1403;1720;-67,7;-367,5;317;0
vpja31;3;1754;2070;-185,5;-370;316;0
vpja31;3;2093;2210;-211,5;-365;117;0
vpja31;3;2274;2437;-431,5;-195;163;0
vpja31;3;2500;2659;-117,2;-358,1;159;0
vpja31;3;2724;2802;246,6;-416,8;78;0
vpja31;3;2857;3057;465;-384,7;200;0
vpja31;3;3086;3603;424,5;-330,2;517;0
vpja31;3;3643;3900;572;-406,2;257;0
vpja31;3;4103;4282;349;199,2;179;255
vpja31;3;4312;5188;423,5;256,2;876;255
vpja31;3;5221;5326;362,9;189;105;255
vpja31;3;5425;5618;-587,1;324,6;193;0
vpja31;3;5645;6020;-540,6;334,5;375;0
vpja31;3;6078;6255;-502,6;72,6;177;255255000
vpja31;3;6308;6507;-339,2;-6,19999999999993;199;255255000
vpja31;3;6523;6979;-361,4;15,3000000000001;456;255255000
vpja31;3;7018;7327;-389,3;-106,7;309;0
vpja31;3;7381;7653;-457,4;-267,3;272;0
vpja31;3;7680;7795;-498;-276,4;115;0
vpja31;3;7862;8139;-73,8;-158,1;277;0
vpja31;3;8161;8328;-99,1;-196;167;0
vpja31;3;8347;8515;-109,2;-226,4;168;0
vpja31;3;8540;8929;-52,5;-227,9;389;0
vpja31;3;8942;9186;-36,1;-218,5;244;0
vpja31;3;9223;9548;-149,7;-218,1;325;0
vpja31;3;9601;9930;-63,3;-386,1;329;0
vpja31;3;9964;10000;-162,3;-367,4;36;0
vpja31;4;256;500;-175,1;-229,8;244;255000
vpja31;4;516;804;-208,8;-223,8;288;255000
vpja31;4;877;1102;332,3;-95,5;225;0
vpja31;4;1120;1279;297,3;-98,8;159;0
vpja31;4;1344;1504;-46,4000000000001;36,8000000000001;160;255
vpja31;4;1530;1682;-72,8000000000001;57,2;152;255
vpja31;4;1876;2799;-48,3000000000001;53,7;923;255
vpja31;4;2881;3227;-518,5;38;346;255255000
vpja31;4;3255;3487;-590,6;74,5;232;0
vpja31;4;3517;3698;-481,5;107,6;181;255255000
vpja31;4;3760;3973;-291,1;342,1;213;0
vpja31;4;4024;4251;-95,4000000000001;268,2;227;2,55e+08
vpja31;4;4265;4738;-90,7;285,1;473;0
vpja31;4;4759;4926;-74,3000000000001;269,7;167;0
vpja31;4;4997;5238;392,5;48,1;241;0
vpja31;4;5295;5476;560,3;-123,3;181;0
vpja31;4;5500;5835;598,8;-169,6;335;0
vpja31;4;5849;5952;598,5;-147,7;103;0
vpja31;4;6009;6181;481,5;-401,5;172;0
vpja31;4;6192;6394;475,4;-385,7;202;0
vpja31;4;6409;6606;497,6;-380;197;0
vpja31;4;6616;6748;482,3;-383,3;132;0
vpja31;4;6805;7011;200,1;-443;206;0
vpja31;4;7083;7814;-188,7;-220;731;255000
vpja31;4;7871;8141;-334,1;-44,9;270;0
vpja31;4;8183;8621;-493,2;-92,2;438;255255000
vpja31;4;8648;8798;-513,6;-37,1;150;255255000
vpja31;4;8845;8933;-611,4;90,3000000000001;88;0
vpja31;4;9093;9257;-565;69,4;164;0
vpja31;4;9286;9498;-526,3;36,2;212;255255000
vpja31;4;9588;9835;297,5;-77,5;247;0
vpja31;4;9866;10000;417,1;-75;134;0
vpja31;5;264;581;164,8;-292,1;317;255000
vpja31;5;602;887;117,4;-298,2;285;255000
vpja31;5;932;1045;300,4;-223,7;113;0
vpja31;5;1084;1386;143,2;-297;302;255000
vpja31;5;1493;1698;174,5;273,5;205;255
vpja31;5;1724;1891;163,2;325,5;167;255
vpja31;5;2133;2300;138,7;293,1;167;255
vpja31;5;2313;2795;126,1;308,9;482;255
vpja31;5;2853;3012;352,2;272,2;159;2,55e+08
vpja31;5;3059;3163;193,3;294,7;104;255
vpja31;5;3226;3498;543;168,4;272;0
vpja31;5;3522;3725;590,2;162;203;0
vpja31;5;3793;4169;493,1;-177,6;376;0
vpja31;5;4270;4432;-325,5;260,1;162;0
vpja31;5;4470;5332;-382,4;298,8;862;255255000
vpja31;5;5366;5555;-446,8;256,5;189;255255000
vpja31;5;5623;5985;-486,1;-198,5;362;0
vpja31;5;6011;6219;-551,3;-181,4;208;0
vpja31;5;6241;6435;-588,5;-175,6;194;0
vpja31;5;6500;6788;-141,3;-235,4;288;0
vpja31;5;6842;7187;-294,8;-239,7;345;0
vpja31;5;7234;7602;-518,7;-296;368;0
vpja31;5;7666;7812;-133,9;-274,2;146;0
vpja31;5;7869;8004;139,3;-307;135;255000
vpja31;5;8022;8322;120;-294,2;300;255000
vpja31;5;8362;8598;155;-406,1;236;255000
vpja31;5;8622;9099;137,9;-446,7;477;255000
vpja31;5;9138;9300;255,4;-374,6;162;0
