vp;trial;timest;timeend;x;y;duration;roi
vpja14;1;706;847;-20,1;-230,7;141;255000
vpja14;1;869;1146;-44,1;-252,3;277;255000
vpja14;1;1158;1432;-18,1;-249,1;274;255000
vpja14;1;1447;1615;-24,3000000000001;-240,1;168;255000
vpja14;1;1633;2439;-1,5;-258;806;255000
vpja14;1;2460;2732;-28,3000000000001;-253,2;272;255000
vpja14;1;2747;2958;-4,40000000000009;-255,6;211;255000
vpja14;1;2979;3112;-21,7;-228,7;133;255000
vpja14;1;3192;3329;-411,9;269,1;137;255
vpja14;1;3355;3379;-382,5;230,4;24;255
vpja14;1;4967;5093;348,4;222,5;126;255255000
vpja14;1;5117;5316;391,7;194;199;255255000
vpja14;1;5343;5519;423,6;262,8;176;255255000
vpja14;1;5533;5982;397,5;275;449;255255000
vpja14;1;6001;6175;360,7;251,8;174;255255000
vpja14;1;6204;6740;323;126,4;536;255255000
vpja14;1;6771;7010;377,9;35,4000000000001;239;0
vpja14;1;7033;7218;426,4;27,3000000000001;185;0
vpja14;1;7314;7578;-408,6;88;264;0
vpja14;1;7601;7743;-448,8;85,7;142;0
vpja14;1;7777;8148;-545,6;101,3;371;0
vpja14;1;8170;8408;-492,4;110;238;0
vpja14;1;8434;8710;-565,4;114,3;276;0
vpja14;1;8759;9198;-366,5;131,4;439;0
vpja14;1;9214;9356;-380,4;143,5;142;0
vpja14;1;9401;9596;-527,4;-154,9;195;0
vpja14;1;9615;9891;-548,4;-173,5;276;0
vpja14;1;9900;10000;-556,2;-174,4;100;0
vpja14;2;381;434;1,70000000000005;-15,3;53;0
vpja14;2;461;615;-66,4;54,4;154;255255000
vpja14;2;641;881;-103,6;72,7;240;255255000
vpja14;2;897;1090;-130,6;95,2;193;255255000
vpja14;2;1140;1368;158;-272,5;228;255000
vpja14;2;1384;2449;164,3;-275,7;1065;255000
vpja14;2;2472;2751;131,9;-219,2;279;2,55e+08
vpja14;2;2778;2938;116,8;-148;160;2,55e+08
vpja14;2;2999;3128;-280,9;-24,4;129;0
vpja14;2;3151;3599;-306,4;-9,89999999999998;448;0
vpja14;2;3657;3776;-92,7;77,8;119;255255000
vpja14;2;3848;4264;-484,3;140,8;416;0
vpja14;2;4306;4598;-583,4;38,5;292;0
vpja14;2;4672;5064;-94,7;89,6;392;255255000
vpja14;2;5108;5228;184;108,6;120;0
vpja14;2;5266;5531;308,1;145,5;265;255
vpja14;2;5556;5851;310,6;112,7;295;255
vpja14;2;5879;6039;386,9;56,5;160;255
vpja14;2;6061;6199;421,5;29;138;255
vpja14;2;6445;6592;427,7;12,6;147;255
vpja14;2;6622;6722;316,1;103,1;100;255
vpja14;2;6931;7034;308,3;111,1;103;255
vpja14;2;7046;7306;288,3;125,7;260;255
vpja14;2;7363;7671;-98,7;59,9;308;255255000
vpja14;2;7694;7974;-136,5;62,2;280;255255000
vpja14;2;7993;8312;-165,4;77,3;319;255255000
vpja14;2;8328;8599;-139,9;95,3;271;255255000
vpja14;2;8606;8833;-146,9;92,7;227;255255000
vpja14;2;8855;8981;-122,8;82,2;126;255255000
vpja14;2;9007;9218;-56,8;25,5;211;255255000
vpja14;2;9246;9599;-7;-18,4;353;0
vpja14;2;9607;9797;-14;-27,1;190;255255000
vpja14;2;9846;9887;153,3;58,9;41;0
vpja14;2;9933;10000;330,1;100,1;67;255
vpja14;3;209;377;51;-32,4000000000001;168;255000
vpja14;3;395;1504;43,5;-42,8000000000001;1109;255000
vpja14;3;1521;1701;55,6;-37,7;180;255000
vpja14;3;1751;1856;209,3;122,7;105;0
vpja14;3;1904;2194;49,5;195,2;290;255
vpja14;3;2214;2506;15,1999999999999;192,8;292;255
vpja14;3;2534;2674;102,1;187,2;140;255
vpja14;3;2724;2886;286,2;97,9;162;255255000
vpja14;3;2911;3099;292,5;66,5999999999999;188;0
vpja14;3;3111;3270;285,2;80,6999999999999;159;255255000
vpja14;3;3328;3694;324,3;-166;366;0
vpja14;3;3720;3994;399,8;-158,4;274;0
vpja14;3;4001;4194;410,3;-147,7;193;0
vpja14;3;4267;4440;3,5;-199,7;173;0
vpja14;3;4463;4617;-18,5;-200,1;154;0
vpja14;3;4667;5276;-152,8;-288,5;609;0
vpja14;3;5306;5445;-262,8;-254,5;139;0
vpja14;3;5494;5601;-40,6;-200;107;0
vpja14;3;5614;5765;-16,9;-190,1;151;0
vpja14;3;5819;5932;67,6999999999999;4,29999999999995;113;2,55e+08
vpja14;3;5957;6188;50,1;-38,1;231;255000
vpja14;3;6243;6580;47,1999999999999;192,5;337;255
vpja14;3;6632;6918;283;111;286;255255000
