vp;trial;timest;timeend;x;y;duration;roi
vpja13;1;318;530;-29,9;-279,9;212;255000
vpja13;1;544;754;-54,2;-257,1;210;255000
vpja13;1;851;1026;-266,3;220;175;255
vpja13;1;1095;1343;316,9;238,7;248;255255000
vpja13;1;1375;1530;287,9;165,5;155;255255000
vpja13;1;1579;1700;307,1;-71,1999999999999;121;0
vpja13;1;1739;1875;131,6;-63,8;136;2,55e+08
vpja13;1;1940;2108;-348,5;8;168;0
vpja13;1;2137;2464;-327,5;-70,4;327;0
vpja13;1;2497;2729;-426,5;10;232;0
vpja13;1;2773;2918;-210,7;-63;145;0
vpja13;1;2973;3156;-32,2;-282,9;183;255000
vpja13;1;3231;3448;333,6;177,5;217;255255000
vpja13;1;3476;3681;372;236,5;205;255255000
vpja13;1;3703;3857;417,3;216,8;154;255255000
vpja13;1;3886;4032;316,6;256,6;146;255255000
vpja13;1;4041;4208;301;266,2;167;0
vpja13;1;4217;4496;313;272,8;279;0
vpja13;1;4532;4696;350,8;202,4;164;255255000
vpja13;1;4719;4949;404,1;195,4;230;255255000
vpja13;1;5023;5361;-248,2;221;338;255
vpja13;1;5426;5577;318,6;232,6;151;255255000
vpja13;1;5605;5832;410,3;223,9;227;255255000
vpja13;1;5884;6110;522,6;-34,5;226;0
vpja13;1;6130;6421;528,3;-81,1;291;0
vpja13;1;6454;6800;573,9;1,40000000000009;346;0
vpja13;1;6890;7070;-222,7;-11,5;180;0
vpja13;1;7107;7368;-396,1;-23,0999999999999;261;0
vpja13;1;7427;7760;-400,3;267,1;333;255
vpja13;1;7797;7927;-272,5;253,3;130;255
vpja13;1;7988;8126;-66,9;-227,7;138;255000
vpja13;1;8153;8500;-44,3000000000001;-307;347;255000
vpja13;1;8510;8754;-41;-297,7;244;255000
vpja13;1;8770;9493;-47,1;-268;723;255000
vpja13;1;9511;9860;-39,8000000000001;-316,4;349;255000
vpja13;1;9909;10000;-33;-62,8;91;2,55e+08
vpja13;2;317;596;-355,5;-96,9;279;2,55e+08
vpja13;2;644;820;-316,7;172,7;176;255
vpja13;2;838;1102;-325,7;139,6;264;255
vpja13;2;1157;1416;-368,6;-109,2;259;2,55e+08
vpja13;2;1467;1614;-335,3;109,6;147;255
vpja13;2;1670;1831;-247,3;-207,2;161;0
vpja13;2;1864;2130;-356,9;-123,6;266;255000
vpja13;2;2146;2336;-368,3;-113,9;190;255000
vpja13;2;2359;2770;-343,9;-142,9;411;255000
vpja13;2;2785;2956;-344,2;-111;171;255000
vpja13;2;3008;3398;-364,1;137,1;390;255
vpja13;2;3473;3644;-558,1;458,2;171;0
vpja13;2;3718;3831;-357,2;-38,3000000000001;113;2,55e+08
vpja13;2;3860;4464;-365,7;-144,9;604;255000
vpja13;2;4515;4615;-80;-64,6;100;0
vpja13;2;4668;4870;-344,3;-140,2;202;255000
vpja13;2;4917;5073;-265,1;98,5;156;255
vpja13;2;5126;5499;-170,7;-244,2;373;0
vpja13;2;5535;5679;-68,5;-331,3;144;0
vpja13;2;5724;5974;69,1;-404,8;250;0
vpja13;2;6044;6236;522,7;-255;192;0
vpja13;2;6269;6488;527,7;-151,5;219;0
vpja13;2;6512;6735;469,9;-154,1;223;0
vpja13;2;6791;6923;384;84,6999999999999;132;0
vpja13;2;6975;7194;30,6;39,6999999999999;219;255255000
vpja13;2;7217;7445;7,5;4;228;255255000
vpja13;2;7519;7715;434,7;272,3;196;0
vpja13;2;7749;7923;520,6;410,4;174;0
vpja13;2;7967;8141;367,1;236,1;174;0
vpja13;2;8241;8384;-545,2;116,2;143;0
vpja13;2;8448;8703;-605,8;488,8;255;NA
vpja13;2;8725;9028;-618,6;442,2;303;0
vpja13;2;9091;9374;-588,9;100,3;283;0
vpja13;2;9459;9710;-151;-281,1;251;0
vpja13;2;9735;9884;-217,9;-267,6;149;0
vpja13;2;9907;10000;-254,7;-300;93;0
vpja13;3;318;561;-14;-245,5;243;255000
vpja13;3;577;913;-18,7;-256,8;336;255000
vpja13;3;926;1563;-19,4000000000001;-273,4;637;255000
vpja13;3;1591;2049;-0,100000000000023;-274,2;458;255000
vpja13;3;2264;2521;-19,1;-255;257;255000
vpja13;3;2545;2738;-4,40000000000009;-266,9;193;255000
vpja13;3;2812;3194;-344,2;148,3;382;0
vpja13;3;3217;3951;-357;111,8;734;255
vpja13;3;4002;4168;-311,4;320,8;166;0
vpja13;3;4222;4390;-576,9;70,7;168;0
vpja13;3;4414;4664;-640,2;85,6;250;NA
vpja13;3;4689;5274;-575,7;74,7;585;0
vpja13;3;5384;5554;487,4;-26,5;170;0
vpja13;3;5580;5718;557,8;-28,4;138;0
vpja13;3;5759;5911;577,5;-115,9;152;0
vpja13;3;5934;6241;606,6;-61,5;307;0
vpja13;3;6291;6588;533,6;-268,6;297;0
vpja13;3;6638;6781;245,4;-274,5;143;0
vpja13;3;6821;6958;42,4;-304,3;137;255000
vpja13;3;6986;7226;-19,8000000000001;-292,7;240;255000
vpja13;3;7257;7398;86;-288,6;141;0
vpja13;3;7463;7749;296,5;97,3;286;0
vpja13;3;7762;8086;283,2;123,2;324;255255000
vpja13;3;8153;8491;-326,8;116,7;338;255
vpja13;3;8560;8783;-54,8000000000001;409;223;0
vpja13;3;8815;8939;88,5999999999999;473,5;124;0
vpja13;3;9000;9194;315,1;101,9;194;0
vpja13;3;9249;9461;80,8999999999999;-91,5;212;2,55e+08
vpja13;3;9492;9749;-51,8000000000001;27,1;257;2,55e+08
vpja13;3;9767;9836;-74,4000000000001;34,2;69;2,55e+08
vpja13;3;9881;10000;-19,7;-120,3;119;2,55e+08
vpja13;4;72;205;11,6999999999999;-9,60000000000002;133;0
vpja13;4;242;594;61,9;-30,3000000000001;352;255000
vpja13;4;605;730;52,9;-36,4000000000001;125;255000
vpja13;4;774;1066;37,1999999999999;203,4;292;255
vpja13;4;1086;1338;71,4;203,6;252;255
vpja13;4;1352;1488;47,1999999999999;198,4;136;255
vpja13;4;1533;1746;55,1999999999999;-30,1;213;255000
vpja13;4;1781;1910;-63,8000000000001;18,8;129;0
vpja13;4;1940;2080;38,8;-37,6;140;255000
vpja13;4;2326;2419;76,6;14;93;2,55e+08
vpja13;4;2463;2583;35,6999999999999;178,3;120;255
vpja13;4;2627;2844;58;-28,6;217;255000
vpja13;4;2864;3096;57,8;-57,4;232;255000
vpja13;4;3147;3318;72,1;179,7;171;255
vpja13;4;3361;3697;316;102,5;336;255255000
vpja13;4;3716;3880;300,4;99;164;255255000
vpja13;4;3935;4065;20,3;-101,3;130;255000
vpja13;4;4110;4263;-62;-214,9;153;0
vpja13;4;4308;4466;-306,1;-239,2;158;0
vpja13;4;4545;4696;-518,7;120,6;151;0
vpja13;4;4722;4850;-568,5;164,7;128;0
vpja13;4;4927;5082;-0,100000000000023;-170,4;155;0
vpja13;4;5140;5294;404,5;-159,8;154;0
vpja13;4;5320;5874;341,1;-161,8;554;0
vpja13;4;5903;6197;417,6;-189,9;294;0
vpja13;4;6225;6456;333,5;-179,1;231;0
vpja13;4;6558;6804;-524,1;161,2;246;0
vpja13;4;6818;7268;-555,9;160,8;450;0
vpja13;4;7329;7521;34;45,9;192;2,55e+08
vpja13;4;7590;7832;67,6999999999999;436,6;242;0
vpja13;4;7883;8011;313,7;432,1;128;0
vpja13;4;8064;8253;438,2;47,5999999999999;189;0
vpja13;4;8303;8542;415,1;-201,5;239;0
vpja13;4;8586;8715;507,4;-278,6;129;0
vpja13;4;8751;8947;326,9;-282,8;196;0
vpja13;4;9003;9093;43,6;-367,2;90;0
vpja13;4;9179;9305;-478,3;73,5;126;0
vpja13;4;9335;9789;-558,4;142,4;454;0
vpja13;4;9809;10000;-549,4;154,8;191;0
vpja13;5;24;257;16,7301527715491;-9,58566355662651;233;2,55e+08
vpja13;5;312;516;-62,169847228451;-186,185663556627;204;255000
