vp;trial;timest;timeend;x;y;duration;roi
vpja58;1;313;516;-77,4;-76,7;203;255000
vpja58;1;526;825;-108,5;-69,6;299;0
vpja58;1;906;1125;-524,7;210,1;219;0
vpja58;1;1148;1704;-486,1;169,4;556;0
vpja58;1;1724;2182;-441,3;164,7;458;255
vpja58;1;2217;2313;-466,7;162,1;96;255
vpja58;1;2469;2569;115;147,6;100;0
vpja58;1;2594;2736;136,1;89,7;142;255255000
vpja58;1;2790;2976;335,1;33,6;186;0
vpja58;1;2984;3064;333,5;23,7;80;0
vpja58;1;3121;3375;134,8;96,9;254;255255000
vpja58;1;3449;3509;-26,4;-305,3;60;0
vpja58;1;3547;3697;-89,4;-360,6;150;0
vpja58;1;3719;4025;-105,5;-381,7;306;0
vpja58;1;4046;4182;-103,8;-339,2;136;0
vpja58;1;4244;4687;-450,1;-368,7;443;0
vpja58;1;4759;5134;-466,2;-131,2;375;0
vpja58;1;5180;5307;-465;-39,1999999999999;127;0
vpja58;1;5343;5688;-470,8;8,5;345;0
vpja58;1;5746;5988;-454,6;151,1;242;255
vpja58;1;6044;6154;-411,5;-331,2;110;0
vpja58;1;6191;6320;-405,9;-384,4;129;0
vpja58;1;6430;6556;272,9;-43,8;126;0
vpja58;1;6596;6760;316;17,6;164;0
vpja58;1;6776;6908;317,2;11,4;132;0
vpja58;1;6936;7075;284,1;2,30000000000007;139;0
vpja58;1;7101;7291;310,9;16;190;0
vpja58;1;7314;7722;333,9;16,7;408;0
vpja58;1;7935;8097;290,6;12;162;0
vpja58;1;8156;8301;31,2;76,4;145;0
vpja58;1;8381;8697;-453,3;157,9;316;255
vpja58;1;8728;9328;-469,7;146,4;600;255
vpja58;1;9348;9545;-457,9;173,6;197;255
vpja58;1;9609;9778;-183,6;190;169;2,55e+08
vpja58;1;9846;10000;-487,9;164;154;0
vpja58;2;397;527;-95,7;-217,2;130;255000
vpja58;2;614;1114;-478,2;296,1;500;0
vpja58;2;1213;1409;330,2;305,2;196;255255000
vpja58;2;1448;1686;402,5;349,1;238;255255000
vpja58;2;1706;1895;407,6;349,3;189;255255000
vpja58;2;1922;2477;372,5;310,3;555;255255000
vpja58;2;2526;2671;247,5;179,8;145;0
vpja58;2;2723;2830;390,3;284,5;107;255255000
vpja58;2;2888;3037;474,2;79,7;149;0
vpja58;2;3093;3230;381,9;305,1;137;255255000
vpja58;2;3286;3685;472,4;39,4000000000001;399;0
vpja58;2;3716;3903;316;-60,1999999999999;187;0
vpja58;2;3970;4254;-70,2;-257,5;284;255000
vpja58;2;4283;4589;-69,1;-322,8;306;255000
vpja58;2;4689;4858;-473,7;278,6;169;0
vpja58;2;4888;5138;-470,3;303,9;250;255
vpja58;2;5162;5267;-449,8;276,9;105;255
vpja58;2;5339;5468;-14,2;-233,8;129;255000
vpja58;2;5505;5699;-73,4;-233,6;194;255000
vpja58;2;5734;6016;-41,1;-319,4;282;255000
vpja58;2;6090;6264;397,9;-68,1999999999999;174;0
vpja58;2;6317;6498;547,4;66;181;0
vpja58;2;6532;6646;513,5;93,3000000000001;114;0
vpja58;2;6696;6905;654;14,2;209;NA
vpja58;2;6926;7322;645,9;-9,69999999999993;396;NA
vpja58;2;7385;7561;357,7;-71,1999999999999;176;0
vpja58;2;7635;7783;421;278,9;148;0
vpja58;2;7817;8033;388;309,5;216;255255000
vpja58;2;8099;8467;632,8;-5,5;368;0
vpja58;2;8543;8678;103,2;139,9;135;2,55e+08
vpja58;2;8756;8867;-394,2;264,7;111;0
vpja58;2;8905;9452;-466,9;272;547;0
vpja58;2;9517;9702;-73,8000000000001;21;185;2,55e+08
vpja58;2;9752;9881;-66,2;-204,9;129;255000
vpja58;2;9969;10000;-457,8;283,1;31;255
vpja58;3;322;406;-88,3;-126;84;2,55e+08
vpja58;3;480;623;-228,1;267,8;143;0
vpja58;3;687;906;172,1;171,5;219;255
vpja58;3;920;1503;163,3;181,4;583;255
vpja58;3;1569;1814;-225,2;252,7;245;0
vpja58;3;1842;2063;-196,1;260,7;221;255255000
vpja58;3;2093;2328;-273,4;240;235;0
vpja58;3;2355;2650;-287,7;233,7;295;0
vpja58;3;2692;2858;-190,4;247,6;166;255255000
vpja58;3;2881;3402;-167,3;256,1;521;255255000
vpja58;3;3440;3619;-207,9;165,6;179;0
vpja58;3;3657;4204;-218,3;220,3;547;255255000
vpja58;3;4239;4543;-278,4;209,8;304;255255000
vpja58;3;4601;4725;-157,6;-6,70000000000005;124;2,55e+08
vpja58;3;4784;4942;-238,8;231,1;158;255255000
vpja58;3;4978;5132;-180,6;250,8;154;255255000
vpja58;3;5197;5387;167,9;150,8;190;255
vpja58;3;5405;5616;162,8;139,3;211;255
vpja58;3;5641;6425;193,4;150,6;784;255
vpja58;3;6482;6752;-62,1999999999999;138,8;270;2,55e+08
vpja58;3;6777;7320;-44,1999999999999;124,7;543;2,55e+08
vpja58;3;7382;7552;-186,3;241,9;170;255255000
vpja58;3;7568;7716;-166,2;232,8;148;255255000
vpja58;3;7767;7867;-40,5;32,0999999999999;100;0
vpja58;3;7919;8084;157,5;122,1;165;255
vpja58;3;8110;8262;183;151,7;152;255
vpja58;3;8329;8466;-61,8;-168,6;137;255000
vpja58;3;8486;8712;-67,0999999999999;-191,3;226;255000
vpja58;3;8804;8908;-181,7;212,7;104;0
vpja58;3;8940;9187;-191,4;252,7;247;255255000
vpja58;3;9208;9359;-175;261,5;151;255255000
vpja58;3;9420;9665;163,4;170;245;255
vpja58;3;9682;9985;175,8;171,9;303;255
vpja58;4;152;255;4,5;-11,4;103;2,55e+08
vpja58;4;306;436;-21,3;-215,3;130;2,55e+08
vpja58;4;510;662;301,5;129,3;152;255
vpja58;4;692;996;264,7;115,6;304;255
vpja58;4;1083;1231;-326,2;149,9;148;255255000
vpja58;4;1263;1579;-351,7;138,7;316;255255000
vpja58;4;1664;2040;245,9;80;376;255
vpja58;4;2060;2195;248,5;42;135;255
vpja58;4;2263;2568;-23,9;-228;305;255000
vpja58;4;2591;3182;-7,09999999999991;-233,1;591;255000
vpja58;4;3273;3497;-369,2;112,6;224;255255000
vpja58;4;3516;3786;-370;110,7;270;255255000
vpja58;4;3812;4120;-351,4;114,8;308;255255000
vpja58;4;4138;4370;-353,5;114,6;232;255255000
vpja58;4;4457;4638;255,8;94,4;181;255
vpja58;4;4714;4898;-306,3;108,5;184;0
vpja58;4;5115;5183;320,1;199,3;68;0
vpja58;4;5218;5371;268;96;153;255
vpja58;4;5430;5562;111,7;-80,3;132;2,55e+08
vpja58;4;5611;6200;-3,09999999999991;-237,6;589;255000
vpja58;4;6272;6452;73,2;104,9;180;0
vpja58;4;6520;8687;-334,5;139,6;2167;255255000
vpja58;4;8953;9013;-350,4;311,1;60;0
vpja58;4;9023;9083;-348;214;60;0
vpja58;4;9160;9250;81,9000000000001;-14,2;90;2,55e+08
vpja58;4;9310;10000;263,1;74,3;690;255
vpja58;5;395;595;128,1;299,2;200;255
vpja58;5;627;877;82,2;272,3;250;255
vpja58;5;900;1136;118,4;252,1;236;255
vpja58;5;1180;1331;-60;262,9;151;0
vpja58;5;1409;1654;-496,7;368,7;245;255255000
vpja58;5;1671;2226;-505,3;362,1;555;255255000
vpja58;5;2249;2449;-475,9;364,6;200;255255000
vpja58;5;2534;2772;114;270,3;238;255
vpja58;5;2801;3563;80,3;240,3;762;255
vpja58;5;3607;3767;97,5;195,9;160;255
vpja58;5;3790;4152;104,1;221,4;362;255
vpja58;5;4178;4514;78,0999999999999;231;336;255
vpja58;5;4546;4867;114,2;216,2;321;255
vpja58;5;4920;5083;17,4;178;163;0
vpja58;5;5153;5265;-270,8;-106,2;112;2,55e+08
vpja58;5;5296;6048;-297,8;-158,5;752;255000
vpja58;5;6127;6489;-490,3;355,9;362;255255000
vpja58;5;6558;6662;-27,2;294,1;104;0
vpja58;5;6692;6923;112,8;264,7;231;255
vpja58;5;6943;7192;117,3;232;249;255
vpja58;5;7233;7441;290,3;174,8;208;0
vpja58;5;7492;7821;108,1;243,6;329;255
vpja58;5;7856;8104;97,8;279,2;248;255
vpja58;5;8196;8629;-475,5;367,4;433;255255000
vpja58;5;8710;8959;111,4;290,6;249;255
vpja58;5;8980;9206;108,6;259,5;226;255
vpja58;5;9290;9640;-508;371,3;350;255255000
vpja58;5;9660;9797;-507,7;395,5;137;255255000
vpja58;5;9867;10000;-513,1;-56,4;133;2,55e+08
vpja58;6;236;376;50,140425531915;-30,6425531914894;140;255000
vpja58;6;435;546;22,0404255319149;183,357446808511;111;255255000
vpja58;6;602;763;9,64042553191496;-149,442553191489;161;0
vpja58;6;789;959;-30,1595744680851;-176,042553191489;170;0
vpja58;6;1022;1150;291,240425531915;-178,242553191489;128;0
vpja58;6;1201;1367;137,040425531915;-265,842553191489;166;0
vpja58;6;1420;1534;343,340425531915;-212,642553191489;114;0
vpja58;6;1570;1754;405,140425531915;-169,342553191489;184;0
vpja58;6;1790;2073;314,640425531915;-162,742553191489;283;0
vpja58;6;2140;2334;299,140425531915;106,257446808511;194;255
vpja58;6;2359;2853;277,440425531915;86,8574468085106;494;255
vpja58;6;2884;3054;303,540425531915;89,9574468085107;170;255
vpja58;6;3121;3533;41,0404255319149;161,357446808511;412;2,55e+08
vpja58;6;3588;3797;292,440425531915;79,7574468085106;209;255
vpja58;6;3821;4048;290,140425531915;54,5574468085106;227;0
vpja58;6;4107;4223;42,140425531915;-51,6425531914894;116;255000
vpja58;6;4253;4341;69,740425531915;-53,3425531914894;88;255000
