vp;trial;timest;timeend;x;y;duration;roi
vpja74;1;364;503;-53,5;-210,5;139;255000
vpja74;1;578;747;-233,4;170,5;169;255
vpja74;1;827;987;260,9;221,6;160;0
vpja74;1;1053;1189;-68,9;-96,4;136;2,55e+08
vpja74;1;1239;1498;-39,2;-268;259;255000
vpja74;1;1575;1693;346,2;-47,1;118;0
vpja74;1;1720;1857;282,7;-76,4;137;0
vpja74;1;1929;2185;373,4;218,3;256;255255000
vpja74;1;2221;2810;297,3;221,3;589;0
vpja74;1;2889;3424;-214,1;173,2;535;255
vpja74;1;3477;3904;-393,2;238;427;255
vpja74;1;3938;4273;-351,7;131,5;335;255
vpja74;1;4294;4723;-322,4;114,6;429;255
vpja74;1;4758;4927;-372,3;230,4;169;255
vpja74;1;4962;5062;-468,7;234,2;100;255
vpja74;1;5146;5288;-47;-229,8;142;255000
vpja74;1;5330;5926;-31,4;-290,8;596;255000
vpja74;1;5986;6139;-196;-140,9;153;0
vpja74;1;6180;6415;-255,5;-105,2;235;0
vpja74;1;6486;7194;-21,2;-289,1;708;255000
vpja74;1;7244;7499;-16,2;-157;255;2,55e+08
vpja74;1;7576;7956;93,3;56,6;380;2,55e+08
vpja74;1;8024;8461;301,5;178,8;437;255255000
vpja74;1;8533;8724;-97,4;84,7;191;2,55e+08
vpja74;1;8794;8972;185,5;-37,7;178;0
vpja74;1;9002;9260;263,3;-76,9;258;0
vpja74;1;9325;9867;-48,2;-270,9;542;255000
vpja74;1;9931;10000;-119,8;-6,89999999999998;69;2,55e+08
vpja74;2;14;391;11,7737842840315;-2,8518761568231;377;0
vpja74;2;456;616;144,473784284032;-220,351876156823;160;2,55e+08
vpja74;2;679;1127;-93,8262157159684;87,0481238431769;448;255255000
vpja74;2;1202;1727;174,873784284032;-251,351876156823;525;0
vpja74;2;1745;2004;149,673784284032;-274,151876156823;259;255000
vpja74;2;2083;2768;347,173784284032;93,2481238431769;685;255
vpja74;2;2793;3237;308,573784284031;140,048123843177;444;255
vpja74;2;3286;3469;418,473784284032;49,1481238431769;183;0
vpja74;2;3543;3804;-67,2262157159685;35,0481238431769;261;255255000
vpja74;2;3844;4370;-124,826215715968;64,8481238431768;526;255255000
vpja74;2;4436;5160;-457,826215715968;103,648123843177;724;0
vpja74;2;5213;5528;-278,126215715968;-9,75187615682307;315;0
vpja74;2;5582;5760;-45,3262157159684;1,6481238431769;178;255255000
vpja74;2;5831;6026;151,973784284032;-263,551876156823;195;255000
vpja74;2;6052;6279;166,573784284031;-284,451876156823;227;255000
vpja74;2;6348;6640;468,873784284032;9,1481238431769;292;0
vpja74;2;6692;7089;263,273784284032;81,3481238431768;397;0
vpja74;2;7154;7277;122,673784284032;-190,351876156823;123;2,55e+08
vpja74;2;7323;7582;148,973784284032;-285,851876156823;259;255000
vpja74;2;7646;8202;-52,3262157159684;0,548123843176882;556;255255000
vpja74;2;8436;8827;-8,02621571596842;-4,45187615682312;391;0
