vp;trial;timest;timeend;x;y;duration;roi
vpja47;1;354;477;-329,9;-261,5;123;255000
vpja47;1;502;751;-415,1;-281,8;249;255000
vpja47;1;764;1614;-422,7;-251,6;850;255000
vpja47;1;1706;1831;36,3;133,8;125;255255000
vpja47;1;1857;3089;95,7;184,9;1232;255255000
vpja47;1;3172;3400;-483,9;319,9;228;255
vpja47;1;3416;3838;-511,5;309,8;422;255
vpja47;1;3862;3990;-522,5;294,1;128;255
vpja47;1;4069;4197;-433,1;-229,4;128;255000
vpja47;1;4221;4702;-419,8;-281,5;481;255000
vpja47;1;4711;4841;-408,4;-273;130;255000
vpja47;1;4952;6086;392,8;-183,8;1134;0
vpja47;1;6140;6343;277,8;-93,6;203;0
vpja47;1;6390;6577;256,2;0,600000000000023;187;0
vpja47;1;6594;6991;275,3;8,5;397;0
vpja47;1;7047;7196;170,7;164;149;0
vpja47;1;7216;7511;131;183,5;295;255255000
vpja47;1;7529;7892;85,9000000000001;178,4;363;255255000
vpja47;1;7972;8134;335,7;-157,5;162;0
vpja47;1;8171;8395;279,5;-93,9;224;0
vpja47;1;8439;8984;281,4;-3,39999999999998;545;0
vpja47;1;8994;9477;290,2;-0,899999999999977;483;0
vpja47;1;9500;9592;257,4;-29,1999999999999;92;0
vpja47;1;9657;9837;169,2;-340,1;180;0
vpja47;1;9886;10000;17,9;-370,6;114;0
vpja47;2;264;424;-53,9000000000001;-108,3;160;255000
vpja47;2;434;1205;-63,9000000000001;-129,4;771;255000
vpja47;2;1257;1548;-84,4000000000001;-374,8;291;0
vpja47;2;1557;1689;-94,3000000000001;-380,7;132;0
vpja47;2;1708;1916;-82,3000000000001;-419,4;208;0
vpja47;2;1986;2170;-432,1;-411;184;0
vpja47;2;2188;2911;-455,8;-392,9;723;0
vpja47;2;3769;3984;-446,3;-403,3;215;0
vpja47;2;3999;4217;-455,2;-422,9;218;0
vpja47;2;4228;4987;-461,5;-427,4;759;0
vpja47;2;5118;5264;526,9;-308,5;146;0
vpja47;2;5314;5530;567,2;-138,5;216;0
vpja47;2;5586;5826;364,1;-3,69999999999993;240;0
vpja47;2;5841;6070;334,6;-0,899999999999977;229;0
vpja47;2;6100;6229;394,1;53,1;129;0
vpja47;2;6271;6846;213,7;76;575;255255000
vpja47;2;6871;7113;265,8;91,8000000000001;242;0
vpja47;2;7166;7422;529,4;175,4;256;0
vpja47;2;7484;7718;574,4;-76;234;0
vpja47;2;7747;7894;574,3;-5,69999999999993;147;0
vpja47;2;7936;8151;534,6;-105,7;215;0
vpja47;2;8214;8364;375,8;-364;150;0
vpja47;2;8406;8640;247;-383,3;234;0
vpja47;2;8687;8857;59,5;-396,3;170;0
vpja47;2;8908;9145;-144,2;-414,3;237;0
vpja47;2;9425;9468;-463,6;155,1;43;255
vpja47;2;9924;10000;-467,5;157;76;255
vpja47;3;311;543;151,462803575957;-280,958172343241;232;255000
vpja47;3;567;806;99,5628035759565;-301,058172343241;239;255000
vpja47;3;877;1144;197,762803575957;243,741827656759;267;255
vpja47;3;1159;1365;173,262803575957;260,241827656759;206;255
vpja47;3;1396;1723;190,562803575957;357,141827656759;327;255
vpja47;3;1753;2027;169,762803575957;318,441827656759;274;255
vpja47;3;2039;2211;152,862803575956;328,841827656759;172;255
vpja47;3;2286;2512;-393,037196424043;297,641827656759;226;255255000
vpja47;3;3401;3630;-467,237196424043;-239,958172343241;229;0
vpja47;3;3642;3949;-500,037196424043;-235,758172343241;307;0
vpja47;3;3999;4394;-544,037196424043;-405,158172343241;395;0
vpja47;3;4409;4598;-557,537196424043;-371,858172343241;189;0
vpja47;3;4660;4827;-321,237196424043;-257,258172343241;167;0
vpja47;3;4902;5078;142,262803575957;-291,758172343241;176;255000
vpja47;3;5094;5541;113,862803575956;-306,358172343241;447;255000
vpja47;3;5575;5975;192,262803575957;-291,258172343241;400;255000
vpja47;3;6051;6458;206,662803575957;243,241827656759;407;255
vpja47;3;6520;6783;476,362803575956;287,841827656759;263;0
vpja47;3;6833;6975;292,062803575957;363,541827656759;142;2,55e+08
vpja47;3;7019;7147;181,662803575957;282,341827656759;128;255
vpja47;3;7227;7357;172,162803575957;-285,558172343241;130;255000
vpja47;3;7380;7559;132,062803575957;-322,458172343241;179;255000
vpja47;3;7577;8059;108,062803575957;-305,958172343241;482;255000
vpja47;3;8127;8474;477,762803575957;-358,758172343241;347;0
vpja47;3;8544;8741;481,962803575957;19,1418276567588;197;0
vpja47;3;8762;8895;446,662803575957;60,9418276567587;133;0
vpja47;3;8965;9151;179,762803575957;-285,358172343241;186;255000
vpja47;3;9174;9663;110,562803575957;-309,658172343241;489;255000
vpja47;4;232;284;-153,977064220183;-168,555963302752;52;255000
vpja47;4;291;465;-152,577064220183;-183,555963302752;174;255000
vpja47;4;475;695;-173,077064220183;-190,255963302752;220;255000
vpja47;4;782;988;431,922935779817;223,244036697248;206;0
vpja47;4;1032;1283;389,722935779817;44,1440366972477;251;255
vpja47;4;1320;1771;316,322935779817;39,9440366972476;451;255
vpja47;4;1809;2558;322,122935779817;-30,5559633027524;749;255
vpja47;4;2565;2855;320,022935779817;-33,8559633027523;290;255
vpja47;4;2940;3047;385,722935779817;-362,555963302752;107;0
vpja47;4;3069;3813;402,522935779817;-419,955963302752;744;0
vpja47;4;3888;4118;49,6229357798167;-380,755963302752;230;0
vpja47;4;4155;4399;-4,87706422018334;-362,655963302752;244;0
vpja47;4;4410;4709;-19,2770642201833;-357,255963302752;299;0
vpja47;4;4763;4943;-308,877064220183;-212,455963302752;180;0
vpja47;4;4968;5372;-354,077064220183;-174,855963302752;404;0
vpja47;4;5630;5861;-425,077064220183;328,644036697248;231;255255000
vpja47;4;5897;6201;-465,977064220183;427,544036697248;304;0
vpja47;4;7609;7733;-170,177064220183;-137,755963302752;124;2,55e+08
vpja47;4;7754;8335;-165,477064220183;-188,255963302752;581;255000
vpja47;4;8399;8641;-66,7770642201833;187,744036697248;242;2,55e+08
vpja47;4;8681;8917;10,8229357798167;326,544036697248;236;0
