vp;trial;timest;timeend;x;y;duration;roi
vpja24;1;285;540;-165,5;-183,4;255;255000
vpja24;1;852;1074;-467,7;303;222;255
vpja24;1;1129;1380;-144,4;309,7;251;255255000
vpja24;1;1434;1769;-434,8;299,3;335;255
vpja24;1;1816;2029;-163,5;219,3;213;2,55e+08
vpja24;1;2059;2236;-123,7;313,3;177;255255000
vpja24;1;2290;2483;-417,3;201,6;193;0
vpja24;1;2514;2718;-458;277,1;204;255
vpja24;1;2778;3110;-116,2;292,8;332;255255000
vpja24;1;3184;3301;-170,2;-173,2;117;255000
vpja24;1;3322;3616;-203;-206,1;294;255000
vpja24;1;3627;4276;-199,7;-231,8;649;255000
vpja24;1;4352;4769;-104;304,5;417;255255000
vpja24;1;4787;4990;-125,6;345,3;203;255255000
vpja24;1;5043;5291;-441,8;312,9;248;255
vpja24;1;5310;5697;-450;285,2;387;255
vpja24;1;5749;6209;-130,9;310,5;460;255255000
vpja24;1;6230;6978;-113,6;324;748;255255000
vpja24;1;6990;7200;-103,8;307,8;210;255255000
vpja24;1;7243;7469;-30,9;137,6;226;0
vpja24;1;7524;7716;-99,5;-111,6;192;2,55e+08
vpja24;1;7750;7885;-54,6999999999999;-206,5;135;0
vpja24;1;7911;8207;-12,0999999999999;-259,4;296;0
vpja24;1;8260;8577;293,9;-212;317;0
vpja24;1;8606;9010;301;-318,8;404;0
vpja24;1;9056;9356;51,3000000000001;-270;300;0
vpja24;1;9379;10000;-6,29999999999995;-291,8;621;0
vpja24;2;279;436;-277,125684931507;-216,841438356164;157;255000
vpja24;2;499;525;-190,225684931507;262,958561643836;26;0
vpja24;2;567;825;-439,325684931507;381,258561643836;258;255
vpja24;2;894;1074;90,8743150684932;273,358561643836;180;0
vpja24;2;1101;1696;151,174315068493;224,358561643836;595;255255000
vpja24;2;1737;2129;21,2743150684933;138,258561643836;392;0
vpja24;2;2207;2533;-336,125684931507;-242,941438356164;326;255000
vpja24;2;2642;2822;127,974315068493;242,658561643836;180;255255000
vpja24;2;2899;3145;-395,025684931507;327,558561643836;246;255
vpja24;2;3219;3538;120,974315068493;220,058561643836;319;255255000
vpja24;2;3563;3894;166,674315068493;204,758561643836;331;255255000
vpja24;2;3902;4148;156,374315068493;202,358561643836;246;255255000
vpja24;2;4169;4560;146,774315068493;158,258561643836;391;255255000
vpja24;2;4640;4780;-319,325684931507;-155,741438356164;140;2,55e+08
vpja24;2;4806;5117;-335,425684931507;-219,441438356164;311;255000
vpja24;2;5134;5367;-315,225684931507;-230,641438356164;233;255000
vpja24;2;5428;5589;86,4743150684933;2,75856164383561;161;0
vpja24;2;5658;5678;302,374315068493;90,7585616438356;20;0
vpja24;2;5690;5777;314,874315068493;24,6585616438356;87;0
vpja24;2;5843;6054;145,174315068493;277,858561643836;211;255255000
vpja24;2;6076;6262;144,574315068493;226,258561643836;186;255255000
vpja24;2;6311;6549;369,074315068493;164,258561643836;238;0
vpja24;2;6648;6774;-271,925684931507;264,758561643836;126;0
