vp;trial;timest;timeend;x;y;duration;roi
vpja85;1;289;416;83,1999999999999;-225,2;127;255000
vpja85;1;438;818;102,1;-257,8;380;255000
vpja85;1;860;984;222,6;-110,5;124;0
vpja85;1;1027;1214;80,6999999999999;-248,5;187;255000
vpja85;1;1267;1479;366,5;128;212;255
vpja85;1;1538;1702;85,8000000000001;-215,8;164;255000
vpja85;1;1724;1812;48,5;-228,9;88;255000
vpja85;1;1890;2081;-440,7;195,6;191;255255000
vpja85;1;2118;2342;-446,5;7,39999999999998;224;0
vpja85;1;2368;2549;-393;-58,8;181;0
vpja85;1;2593;2721;-495,7;8,39999999999998;128;0
vpja85;1;2773;3015;-593,6;-302,2;242;0
vpja85;1;3069;3326;-369,7;-100,7;257;0
vpja85;1;3340;3485;-376;-79,8;145;0
vpja85;1;3532;3685;-382,6;-363,1;153;0
vpja85;1;3715;3840;-275,7;-412,5;125;0
vpja85;1;3893;4156;143,9;-257,2;263;255000
vpja85;1;4174;4290;110,7;-252,7;116;255000
vpja85;1;4434;4523;357,9;8,80000000000007;89;0
vpja85;1;4552;4799;379,3;94,3000000000001;247;255
vpja85;1;4824;4973;313,9;126,6;149;255
vpja85;1;5003;5294;407,4;192,6;291;255
vpja85;1;5317;5741;351,9;187,2;424;255
vpja85;1;5768;5906;381,3;251,7;138;255
vpja85;1;5955;6112;386,4;-45,6;157;0
vpja85;1;6136;6200;336,3;-63,4;64;0
vpja85;1;6241;6462;117;1,60000000000002;221;2,55e+08
vpja85;1;6495;6643;3,39999999999998;25,1;148;2,55e+08
vpja85;1;6700;6885;-383;185,7;185;255255000
vpja85;1;6925;7052;-424,3;44,1;127;0
vpja85;1;7092;7344;-373,8;-119,7;252;0
vpja85;1;7430;7676;539,2;-85,1;246;0
vpja85;1;7719;8165;567,1;-244,6;446;0
vpja85;1;8183;8530;536,3;-231,7;347;0
vpja85;1;8566;8717;547,3;-389,9;151;0
vpja85;1;8760;8843;339,4;-260;83;0
vpja85;1;8895;9047;614;-446,7;152;0
vpja85;1;9068;9282;628,2;-465,8;214;0
vpja85;1;9294;9411;607,9;-456,7;117;0
vpja85;1;9548;9760;-242,6;-464,9;212;0
vpja85;1;9787;10000;-318,3;-432,2;213;0
vpja85;2;272;542;-286,6;-175,5;270;255000
vpja85;2;559;741;-286,8;-208,7;182;255000
vpja85;2;755;905;-285,4;-229,3;150;255000
vpja85;2;979;1387;104,7;272,5;408;255
vpja85;2;1466;1703;-464,3;340,6;237;255255000
vpja85;2;1787;2001;166,7;299,2;214;255
vpja85;2;2026;2329;101,3;296,5;303;255
vpja85;2;2350;2520;140,7;298,2;170;255
vpja85;2;2570;2722;278,2;245,2;152;0
vpja85;2;2808;2966;-461,1;410,7;158;255255000
vpja85;2;2988;3168;-489,7;392,8;180;255255000
vpja85;2;3434;3557;-292,4;-143;123;255000
vpja85;2;3583;3805;-301,6;-201,9;222;255000
vpja85;2;3824;4265;-277,5;-221,7;441;255000
vpja85;2;4312;4604;-552,8;-175,5;292;0
vpja85;2;4630;4743;-587,5;-122,7;113;0
vpja85;2;4804;5101;-215,1;-278,3;297;255000
vpja85;2;5139;5486;-298,3;-216,2;347;255000
vpja85;2;5530;5849;-535,1;-178,4;319;0
vpja85;2;5871;5974;-570,4;-200,7;103;0
vpja85;2;6104;6162;-179,7;-341,5;58;0
vpja85;2;6239;6420;439;-263,6;181;0
vpja85;2;6458;6608;574,5;-123,3;150;0
vpja85;2;6628;6908;597,5;-101,3;280;0
vpja85;2;6947;7125;449,9;16,4;178;0
vpja85;2;7156;7465;431,3;137,7;309;0
vpja85;2;7483;7695;465,9;149;212;0
vpja85;2;7709;7926;440,5;140,5;217;0
vpja85;2;7964;8084;376,9;42;120;0
vpja85;2;8128;8350;325,6;-240,6;222;0
vpja85;2;8386;8519;192,8;-287,8;133;0
vpja85;2;8578;9066;-201,1;-349,1;488;0
vpja85;2;9087;9245;-162,9;-371,1;158;0
vpja85;2;9273;9410;-219,2;-319,7;137;0
vpja85;2;9449;9625;-353,1;-416,1;176;255000
vpja85;2;9674;9859;-494,6;-265,6;185;0
vpja85;2;9888;10000;-527,4;-192,1;112;0
vpja85;3;221;384;106,4;-256;163;255000
vpja85;3;406;665;109,2;-298,8;259;255000
vpja85;3;678;867;134,5;-301,8;189;255000
vpja85;3;902;1083;31,5;-249,6;181;255000
vpja85;3;1116;1327;122,1;-281,2;211;255000
vpja85;3;1397;1551;-334,3;-40,2;154;0
vpja85;3;1593;1705;-434,7;122,6;112;255255000
vpja85;3;1748;1969;-436,4;270,1;221;255255000
vpja85;3;1983;2347;-427;253,3;364;255255000
vpja85;3;2355;2550;-434,7;250;195;255255000
vpja85;3;2619;2905;-259,4;-160,1;286;0
vpja85;3;2928;3234;-277,7;-138,2;306;0
vpja85;3;3283;3351;-148,2;113,2;68;0
vpja85;3;3391;3542;43,3000000000001;135,7;151;2,55e+08
vpja85;3;3594;3853;-235,2;200,2;259;0
vpja85;3;3930;4231;351;346;301;255
vpja85;3;4412;4480;327;637,3;68;NA
vpja85;3;4502;4526;385,3;547,3;24;NA
vpja85;3;4557;4764;431,7;288;207;0
vpja85;3;4794;5047;498,6;207,4;253;0
vpja85;3;5080;5289;363,6;168,8;209;2,55e+08
vpja85;3;5339;5524;305;350,5;185;255
vpja85;3;5562;5736;375,5;184,8;174;2,55e+08
vpja85;3;5794;5891;164,9;-104,8;97;2,55e+08
vpja85;3;5932;6103;127,2;-265;171;255000
vpja85;3;6120;6510;132,8;-298,9;390;255000
vpja85;3;6580;6908;-218,2;-214,1;328;0
vpja85;3;7131;7329;-252,7;24,5;198;0
vpja85;3;7354;7624;-278,5;49,1999999999999;270;0
vpja85;3;7661;7848;-283,3;157,3;187;0
vpja85;3;7880;8035;-280,1;61,1;155;0
vpja85;3;8047;8294;-275,9;49,6999999999999;247;0
vpja85;3;8326;8483;-361;92,3;157;0
vpja85;3;8517;8729;-428,4;212,8;212;255255000
vpja85;3;8750;8979;-417,8;262,3;229;255255000
vpja85;3;8993;9518;-435,6;280,4;525;255255000
vpja85;3;9539;9754;-473,5;279,7;215;255255000
vpja85;3;9768;9920;-488,9;268,2;152;255255000
vpja85;3;9955;10000;-444;122,3;45;255255000
vpja85;4;243;359;-24,8;-233,3;116;255000
vpja85;4;377;621;-23,1;-264,3;244;255000
vpja85;4;634;745;-3,5;-261,6;111;255000
vpja85;4;807;911;326,6;165,7;104;255
vpja85;4;934;1110;341,6;207,9;176;255
