vp;trial;timest;timeend;x;y;duration;roi
vpja30;1;360;752;-141,2;-293;392;255000
vpja30;1;763;1213;-151,5;-309,1;450;255000
vpja30;1;1254;1547;-74,1999999999999;-116,6;293;2,55e+08
vpja30;1;1621;2036;-487,5;342,9;415;255
vpja30;1;2061;2386;-435,9;301,5;325;255
vpja30;1;2459;2637;251,8;250,5;178;255255000
vpja30;1;2658;2991;301,1;258,5;333;0
vpja30;1;3038;3351;381,6;27,6;313;0
vpja30;1;3396;3558;272,9;-78,4;162;0
vpja30;1;3577;3762;271,2;-123,1;185;0
vpja30;1;3833;4173;512;-375,9;340;0
vpja30;1;4259;4377;249,9;430,2;118;0
vpja30;1;4399;4631;291,5;290,7;232;0
vpja30;1;4654;4919;264,2;240,8;265;0
vpja30;1;4943;5158;309,8;294,2;215;0
vpja30;1;5197;5335;233,7;456,5;138;0
vpja30;1;5345;5532;248,6;442;187;0
vpja30;1;5619;5733;-320,9;202,7;114;0
vpja30;1;5769;6097;-444,7;282,3;328;255
vpja30;1;6165;6313;265,4;345,3;148;0
vpja30;1;6326;6802;296,4;297,1;476;255255000
vpja30;1;6890;6990;-82,1;-231,5;100;255000
vpja30;1;7018;7282;-126,5;-308,8;264;255000
vpja30;1;7293;7679;-125,9;-327,3;386;255000
vpja30;1;7695;7915;-90,1;-342,5;220;255000
vpja30;1;7966;8767;-39,8;-102,5;801;2,55e+08
vpja30;1;8819;9081;-326,4;-243,7;262;0
vpja30;1;9093;9302;-353;-235,4;209;0
vpja30;1;9316;10000;-356,9;-270,4;684;0
vpja30;2;317;412;-38,8000000000001;-200,2;95;2,55e+08
vpja30;2;436;1236;-59,6;-258,1;800;255000
vpja30;2;1284;1475;-283,7;-93,4;191;0
vpja30;2;1526;1717;-295,4;230,2;191;255
vpja30;2;1769;1918;45,4;194,6;149;0
vpja30;2;1964;2217;301,3;227,1;253;255255000
vpja30;2;2236;2500;299;273,7;264;0
vpja30;2;2526;2880;386,2;237,2;354;255255000
vpja30;2;2950;3234;-266,4;223,2;284;255
vpja30;2;3282;3406;32,6999999999999;222;124;0
vpja30;2;3461;3509;276,3;-56,1;48;0
vpja30;2;3516;3715;260,9;-24,8000000000001;199;0
vpja30;2;3765;3955;-55,5;-223,2;190;255000
vpja30;2;3973;4340;-74,8000000000001;-268,7;367;255000
vpja30;2;4352;5342;-44,3000000000001;-292,2;990;255000
vpja30;2;5388;5755;-6,89999999999998;-55,5;367;2,55e+08
vpja30;2;5802;6134;-25,5;-268,8;332;255000
vpja30;2;6152;6452;-32,4;-238,8;300;255000
vpja30;2;6605;7190;-39;-296,5;585;255000
vpja30;2;7210;7429;-0,300000000000068;-294,5;219;255000
vpja30;2;7484;7782;259,9;-56,2;298;0
vpja30;2;7825;7940;70,8000000000001;80,5;115;2,55e+08
vpja30;2;7985;8198;314,2;222,7;213;255255000
vpja30;2;8217;8597;297,8;254,9;380;255255000
vpja30;2;8667;8787;-287,1;204,2;120;255
vpja30;2;9004;9147;-56,4;-249;143;255000
vpja30;2;9168;10000;-45,3000000000001;-288,8;832;255000
vpja30;3;302;745;-425,2;-216,4;443;255000
vpja30;3;760;1424;-384,3;-234,2;664;255000
vpja30;3;1445;1885;-407,6;-246,2;440;255000
vpja30;3;1958;2165;-448,2;294;207;0
vpja30;3;2234;3502;64,2;241;1268;255255000
vpja30;3;3568;3885;-470,8;340,5;317;255
vpja30;3;3898;4501;-483,1;296,6;603;255
vpja30;3;4565;4764;40,5;233,9;199;255255000
vpja30;3;4785;5016;88,2;203,2;231;255255000
vpja30;3;5097;5256;406,2;-156;159;0
vpja30;3;5280;5313;395,6;-148,8;33;0
