vp;trial;timest;timeend;x;y;duration;roi
vpja53;1;244;386;-164,1;-194,2;142;255000
vpja53;1;406;935;-172,8;-226,2;529;255000
vpja53;1;970;1112;-177,7;-133,2;142;2,55e+08
vpja53;1;1189;1399;-474,8;236,1;210;255
vpja53;1;1430;1655;-449,3;302;225;255
vpja53;1;1705;1943;-462,2;24,3000000000001;238;0
vpja53;1;1957;2272;-456,9;50,5;315;0
vpja53;1;2315;2594;-453,8;240;279;255
vpja53;1;2619;3152;-386,7;310,7;533;255
vpja53;1;3206;3548;-458,7;48,6;342;0
vpja53;1;3594;3763;-430,5;271,6;169;255
vpja53;1;3855;4152;301,8;-52,3;297;255255000
vpja53;1;4225;4347;-114,3;-265,3;122;255000
vpja53;1;4369;4602;-154,5;-229,4;233;255000
vpja53;1;4653;4811;12;-392,4;158;0
vpja53;1;4873;5101;-379,7;-261,5;228;0
vpja53;1;5141;5346;-167,5;-214,6;205;255000
vpja53;1;5388;5611;-143,3;-13,5999999999999;223;2,55e+08
vpja53;1;5668;6057;-139,1;236,1;389;2,55e+08
vpja53;1;6086;6559;-213,3;212,6;473;2,55e+08
vpja53;1;6603;7175;-135,2;46,8000000000001;572;2,55e+08
vpja53;1;7217;7473;-12,0999999999999;-12,8;256;0
vpja53;1;7525;7701;-94,5999999999999;-192,5;176;0
vpja53;1;7735;8390;-157,2;-247,7;655;255000
vpja53;1;8397;8512;-151,1;-240,1;115;255000
vpja53;1;8559;8863;-374,6;-265,6;304;0
vpja53;1;8882;9090;-399,1;-242,1;208;0
vpja53;1;9138;9388;-456,6;11,4000000000001;250;0
vpja53;1;9412;9957;-466,2;51;545;0
vpja53;1;9979;10000;-509,7;39,3000000000001;21;0
vpja53;2;284;555;69,2453287197233;183,58339100346;271;0
vpja53;2;611;794;155,145328719723;-165,11660899654;183;255000
vpja53;2;812;1215;129,545328719723;-138,11660899654;403;255000
vpja53;2;1284;1484;69,6453287197234;205,48339100346;200;255
vpja53;2;1505;1727;49,0453287197232;239,98339100346;222;255
vpja53;2;1739;1928;56,7453287197233;222,88339100346;189;255
vpja53;2;1995;2422;155,045328719723;-168,01660899654;427;255000
vpja53;2;2439;2625;132,845328719723;-141,91660899654;186;255000
vpja53;2;2688;2855;110,945328719723;202,98339100346;167;0
vpja53;2;2885;3220;64,7453287197233;245,78339100346;335;255
vpja53;2;3233;3352;55,4453287197233;225,48339100346;119;255
vpja53;2;3408;3784;-355,754671280277;139,88339100346;376;255255000
vpja53;2;3805;4642;-363,254671280277;104,08339100346;837;255255000
vpja53;2;4718;4970;96,5453287197232;130,98339100346;252;2,55e+08
vpja53;2;5032;5338;168,545328719723;-123,61660899654;306;255000
vpja53;2;5364;5733;208,545328719723;-200,01660899654;369;255000
vpja53;2;5749;6015;180,745328719723;-181,01660899654;266;255000
