vp;trial;timest;timeend;x;y;duration;roi
vpja72;1;292;440;-0,100000000000023;-285,5;148;255000
vpja72;1;461;1240;-33,2;-304,8;779;255000
vpja72;1;1263;1367;-8,89999999999998;-274,9;104;255000
vpja72;1;1387;1555;-17;-298,8;168;255000
vpja72;1;1619;1724;-300,8;29,5999999999999;105;0
vpja72;1;1760;2382;-347;68,5;622;255
vpja72;1;2401;2533;-365,6;83,4;132;255
vpja72;1;2607;2813;274,7;115,5;206;255255000
vpja72;1;2836;2949;259,7;118,9;113;255255000
vpja72;1;3018;3306;536,8;-162,5;288;0
vpja72;1;3352;3507;562,4;-1,30000000000007;155;0
vpja72;1;3570;3960;253,8;130;390;255255000
vpja72;1;4024;4112;-227,1;83,9;88;0
vpja72;1;4153;4484;-343,4;90,0999999999999;331;255
vpja72;1;4505;4565;-361;86,1999999999999;60;255
vpja72;1;4631;4804;-26,2;-260,7;173;255000
vpja72;1;4836;6142;-16,6;-297,3;1306;255000
vpja72;1;6180;6363;16,2;-183,9;183;2,55e+08
vpja72;1;6407;6643;1,29999999999995;-301,9;236;255000
vpja72;1;6664;6841;-19,2;-300,8;177;255000
vpja72;1;6909;7087;-307,4;49,0999999999999;178;255
vpja72;1;7118;7340;-336,3;83,0999999999999;222;255
vpja72;1;7398;7629;-613,9;58,6999999999999;231;0
vpja72;1;7643;7919;-634,2;70,5;276;0
vpja72;1;7945;8415;-569,5;60;470;0
vpja72;1;8515;9173;265,5;137,2;658;255255000
vpja72;1;9183;9496;263,5;127,6;313;255255000
vpja72;1;9504;9778;255,2;124,2;274;255255000
vpja72;1;9795;10000;269,6;122,5;205;255255000
vpja72;2;264;290;-34,1227272727273;-221,272727272727;26;2,55e+08
vpja72;2;331;451;-38,2227272727273;-338,772727272727;120;255000
vpja72;2;470;666;-30,3227272727273;-338,572727272727;196;255000
vpja72;2;683;1362;-17,0227272727273;-340,672727272727;679;255000
vpja72;2;1420;1573;-319,422727272727;-305,572727272727;153;0
vpja72;2;1638;1810;-10,8227272727273;-330,972727272727;172;255000
vpja72;2;1827;2163;-16,4227272727273;-329,372727272727;336;255000
vpja72;2;2242;2431;350,077272727273;256,527272727273;189;255
vpja72;2;2456;2745;341,677272727273;305,527272727273;289;255
vpja72;2;2802;2908;-2,7227272727273;180,427272727273;106;2,55e+08
vpja72;2;2939;3108;-47,8227272727273;182,327272727273;169;2,55e+08
vpja72;2;3167;3492;326,977272727273;249,627272727273;325;255
vpja72;2;3516;3614;335,177272727273;298,027272727273;98;255
vpja72;2;3689;3881;-354,622727272727;96,4272727272727;192;255255000
vpja72;2;3921;4150;-269,022727272727;174,327272727273;229;255255000
vpja72;2;4174;4445;-248,022727272727;170,727272727273;271;255255000
vpja72;2;4487;4643;-134,122727272727;173,827272727273;156;0
vpja72;2;4667;4769;-99,7227272727273;182,527272727273;102;0
vpja72;2;4814;4913;-262,522727272727;171,927272727273;99;255255000
vpja72;2;4993;5095;326,677272727273;-114,072727272727;102;0
vpja72;2;5140;5311;448,677272727273;-127,172727272727;171;0
vpja72;2;5373;5736;282,677272727273;251,327272727273;363;255
vpja72;2;5758;5922;312,077272727273;235,827272727273;164;255
vpja72;2;5984;6152;4,97727272727275;-4,17272727272734;168;0
vpja72;2;6186;6308;-47,1227272727273;-19,8727272727274;122;2,55e+08
vpja72;2;6372;6678;-17,8227272727273;-351,872727272727;306;255000
vpja72;2;6688;7067;-16,6227272727273;-341,072727272727;379;255000
vpja72;2;7129;7281;-409,522727272727;-313,472727272727;152;0
vpja72;2;7340;7442;-60,8227272727273;-349,772727272727;102;255000
vpja72;2;7474;7701;-22,8227272727273;-340,672727272727;227;255000
vpja72;2;7747;8046;-45,9227272727273;-168,472727272727;299;2,55e+08
vpja72;2;8097;8243;-41,8227272727273;65,8272727272727;146;2,55e+08
vpja72;2;8315;8551;-10,5227272727273;-328,772727272727;236;255000
vpja72;2;8623;8841;-485,622727272727;-269,072727272727;218;0
vpja72;2;8875;9013;-440,122727272727;-276,172727272727;138;0
vpja72;2;9057;9255;-513,122727272727;-343,772727272727;198;0
vpja72;2;9293;9455;-426,522727272727;-274,972727272727;162;0
vpja72;2;9489;9699;-453,622727272727;-244,872727272727;210;0
vpja72;2;9727;9891;-436,322727272727;-243,972727272727;164;0
vpja72;3;235;380;-205,7;-284,3;145;255000
vpja72;3;403;956;-238,6;-283,2;553;255000
