vp;trial;timest;timeend;x;y;duration;roi
vpja21;1;347;580;-36,9;-183,1;233;255000
vpja21;1;596;1015;-63,5;-210,3;419;255000
vpja21;1;1032;1362;-61,5;-245;330;255000
vpja21;1;1433;1640;-424,3;175,7;207;255
vpja21;1;1664;2123;-447,2;203,8;459;255
vpja21;1;2217;2388;276,9;195,3;171;255255000
vpja21;1;2424;2824;351,6;208,1;400;255255000
vpja21;1;2849;2965;408,8;198,3;116;255255000
vpja21;1;3040;3270;-55,8;-210,3;230;255000
vpja21;1;3294;3718;-55,5999999999999;-236,5;424;255000
vpja21;1;3892;4051;-28,5999999999999;-219,8;159;255000
vpja21;1;4073;4288;-46,5;-238,1;215;255000
vpja21;1;4333;4636;-2,59999999999991;2,5;303;2,55e+08
vpja21;1;4717;5120;-486,1;6,39999999999998;403;0
vpja21;1;5151;5960;-397,4;-65,2;809;0
vpja21;1;5987;6534;-320,2;-28,6;547;0
vpja21;1;6575;6935;-496,9;6,10000000000002;360;0
vpja21;1;6988;7344;-422,8;214,6;356;255
vpja21;1;7373;7662;-450,1;230,4;289;255
vpja21;1;7688;7787;-375,7;224,8;99;255
vpja21;1;7876;8087;366,6;196,4;211;255255000
vpja21;1;8136;8287;493,7;80,8;151;0
vpja21;1;8342;8581;560,9;-149,4;239;0
vpja21;1;8608;9050;605,2;-224,4;442;0
vpja21;1;9076;9294;528,3;-284;218;0
vpja21;1;9362;9546;409,4;186,4;184;255255000
vpja21;1;9585;9732;328,8;176,8;147;255255000
vpja21;1;9822;9984;-366;186,3;162;255
vpja21;2;275;466;-273,477536231884;-222,304347826087;191;255000
vpja21;2;500;688;-327,177536231884;-223,204347826087;188;255000
vpja21;2;772;1107;-379,377536231884;366,695652173913;335;255
vpja21;2;1132;1414;-415,277536231884;361,795652173913;282;255
vpja21;2;1428;1781;-412,077536231884;344,495652173913;353;255
vpja21;2;1861;1949;167,722463768116;289,295652173913;88;255255000
vpja21;2;2231;2381;221,322463768116;270,595652173913;150;255255000
vpja21;2;2405;2787;182,022463768116;232,995652173913;382;255255000
vpja21;2;2805;2843;203,322463768116;208,095652173913;38;255255000
vpja21;2;2888;3226;362,922463768116;77,7956521739129;338;0
