vp;trial;timest;timeend;x;y;duration;roi
vpja50;1;333;602;-79,6;-227,8;269;255000
vpja50;1;615;973;-73,4;-248,5;358;255000
vpja50;1;993;1155;-80,1;-219,4;162;255000
vpja50;1;1231;1478;-440,2;203,8;247;255
vpja50;1;1507;2073;-492,6;186,9;566;255
vpja50;1;2111;2265;-508,2;56,3;154;0
vpja50;1;2287;2560;-505,8;1,19999999999993;273;0
vpja50;1;2597;2806;-463,1;-99,9;209;0
vpja50;1;2829;3061;-416,9;-116,9;232;0
vpja50;1;3083;3483;-395,1;-73,5;400;0
vpja50;1;3497;3916;-370,6;-67,4000000000001;419;0
vpja50;1;3970;4192;-462,3;-385,8;222;0
vpja50;1;4221;4441;-535;-363,8;220;0
vpja50;1;4483;4760;-528;-262,9;277;0
vpja50;1;4851;5132;356,2;161;281;255255000
vpja50;1;5162;5356;405,1;114,2;194;255255000
vpja50;1;5370;5549;411,6;89,9;179;255255000
vpja50;1;5600;5746;529,9;-198,8;146;0
vpja50;1;5904;6027;587,6;-224,3;123;0
vpja50;1;6202;6382;567,1;-222,2;180;0
vpja50;1;6437;6630;320,4;-177,1;193;0
vpja50;1;6659;6947;303,6;-92,7;288;0
vpja50;1;7016;7327;394,6;362;311;0
vpja50;1;7393;7580;-17,1;377,2;187;0
vpja50;1;7634;7831;-336,1;327,2;197;0
vpja50;1;7870;8142;-413;193,7;272;255
vpja50;1;8186;8497;-571,4;143,9;311;0
vpja50;1;8518;8835;-604,6;133,7;317;0
vpja50;1;8853;9008;-577,9;116,1;155;0
vpja50;1;9050;9260;-441,1;-45,3000000000001;210;0
vpja50;1;9285;9506;-489,1;-13,9000000000001;221;0
vpja50;1;9516;10000;-489,7;0,5;484;0
vpja50;2;306;482;2,5;-230,8;176;255000
vpja50;2;499;817;-7;-261;318;255000
vpja50;2;879;976;-272,5;34,1;97;0
vpja50;2;1015;1266;-280,6;154,2;251;0
vpja50;2;1286;1417;-253,3;159;131;255255000
vpja50;2;1469;1659;-269,1;-64,8;190;0
vpja50;2;1675;1901;-280,7;-50;226;0
vpja50;2;1961;2161;188,6;187,3;200;255
vpja50;2;2199;2418;390,5;174,8;219;255
vpja50;2;2430;2537;407,3;173,1;107;255
vpja50;2;2711;2869;348,6;126,9;158;255
vpja50;2;3046;3233;378,1;130,1;187;255
vpja50;2;3246;4017;360,5;127,3;771;255
vpja50;2;4061;4219;437,7;-93,8;158;0
vpja50;2;4240;4484;464,4;-81,6;244;0
vpja50;2;4524;4690;268,7;-78,1;166;0
vpja50;2;4704;4857;243,1;-76,2;153;0
vpja50;2;4902;5081;563,6;24,5;179;0
vpja50;2;5119;5341;476,4;-78,6;222;0
