vp;trial;timest;timeend;x;y;duration;roi
vpja88;1;59;255;3,20000000000005;3,10000000000002;196;2,55e+08
vpja88;1;350;492;-18,5;-328,6;142;255000
vpja88;1;592;718;-358,7;298,4;126;255
vpja88;1;768;1058;-511,8;355,7;290;255
vpja88;1;1160;1386;391,3;336,1;226;0
vpja88;1;1420;1504;440;341,4;84;0
vpja88;1;1686;1750;151,1;-294,7;64;0
vpja88;1;1759;1849;134,5;-278,6;90;0
vpja88;1;1900;2071;-13,1999999999999;-366,9;171;255000
vpja88;1;2252;2337;-3,19999999999993;-439,3;85;255000
vpja88;1;2351;2501;2,20000000000005;-410;150;255000
vpja88;1;2563;2863;-264,6;-319,9;300;0
vpja88;1;2890;3035;-310,3;-306,6;145;0
vpja88;1;3090;3257;-528,3;-345,1;167;0
vpja88;1;3355;3885;425,9;-265,4;530;0
vpja88;1;4100;4142;400,4;-300,4;42;0
vpja88;1;4161;4237;400,5;-252,6;76;0
vpja88;1;4293;4775;569,1;-118,9;482;0
vpja88;1;4818;5042;594,5;47,1999999999999;224;0
vpja88;1;5231;5314;559,4;100,2;83;0
vpja88;1;5394;5626;348,3;-83,3000000000001;232;0
vpja88;1;5656;5884;367;20,9;228;0
vpja88;1;5920;6002;308,3;-31,2;82;0
vpja88;1;6052;6390;281,2;-219,1;338;0
vpja88;1;6417;6527;282,2;-277,6;110;0
vpja88;1;6612;6883;-311,3;-301,5;271;0
vpja88;1;6911;7089;-232,2;-353,1;178;0
vpja88;1;7113;7473;-202,3;-369,1;360;0
vpja88;1;7544;7720;-573,9;-369,6;176;0
vpja88;1;7751;8103;-562,2;-463,4;352;0
vpja88;1;8186;8475;22,3000000000001;-442,5;289;255000
vpja88;1;8654;8862;-30,0999999999999;-205,1;208;2,55e+08
vpja88;1;8901;8937;109,7;-164,6;36;2,55e+08
vpja88;1;9138;9290;114,4;-149,6;152;2,55e+08
vpja88;1;9309;9580;123,3;-135,1;271;2,55e+08
vpja88;1;9636;9916;-47,4;33,1999999999999;280;2,55e+08
vpja88;1;9945;10000;-26,8;106,7;55;2,55e+08
vpja88;2;112;301;8,94798233875338;21,7286851625115;189;2,55e+08
vpja88;2;341;500;-35,0520176612466;-155,571314837489;159;2,55e+08
vpja88;2;525;714;-48,7520176612467;-176,371314837489;189;255000
vpja88;2;763;885;-250,752017661247;-229,271314837489;122;0
vpja88;2;925;1210;-402,952017661247;-239,471314837489;285;0
vpja88;2;1283;1387;-503,752017661247;193,628685162511;104;0
vpja88;2;1429;1793;-527,752017661247;293,528685162511;364;255
vpja88;2;1857;1988;-39,1520176612466;347,628685162511;131;0
vpja88;2;2012;2220;14,9479823387534;357,428685162511;208;255255000
vpja88;2;2245;2399;62,9479823387534;299,028685162511;154;255255000
vpja88;2;2592;2680;-23,3520176612466;-264,871314837489;88;255000
vpja88;2;2721;3046;-33,8520176612466;-307,871314837489;325;255000
vpja88;2;3202;3229;321,147982338753;189,028685162511;27;0
vpja88;2;3423;3588;376,347982338753;181,228685162512;165;0
vpja88;2;3612;3667;423,847982338753;131,728685162512;55;0
vpja88;2;3928;4317;446,547982338753;188,428685162511;389;0
vpja88;2;4644;4871;225,747982338753;33,4286851625114;227;2,55e+08
vpja88;2;4905;5019;181,547982338753;-85,9713148374885;114;2,55e+08
vpja88;2;5082;5323;-2,05201766124662;-277,171314837489;241;255000
vpja88;2;5358;5505;-26,2520176612467;-131,371314837489;147;2,55e+08
vpja88;2;5705;6075;-57,8520176612466;-285,671314837489;370;255000
vpja88;2;6168;6344;-438,352017661247;274,228685162512;176;255
vpja88;2;6373;6538;-529,852017661247;281,628685162511;165;255
vpja88;2;6641;6819;-65,5520176612466;-283,671314837489;178;255000
vpja88;2;6847;7169;-63,6520176612466;-327,971314837489;322;255000
vpja88;2;7266;7714;-490,152017661247;272,728685162512;448;255
vpja88;2;7740;7868;-540,352017661247;266,128685162511;128;255
vpja88;2;8030;8063;-540,752017661247;289,528685162511;33;255
vpja88;2;8307;8357;-568,152017661247;300,728685162512;50;255
vpja88;2;8573;8674;-552,252017661247;281,728685162512;101;255
vpja88;2;8693;8714;-554,952017661247;304,828685162511;21;255
vpja88;2;8919;9090;-464,152017661247;-59,6713148374886;171;0
vpja88;2;9125;9341;-448,552017661247;-161,871314837489;216;0
vpja88;2;9368;9524;-515,752017661247;-124,371314837489;156;0
vpja88;2;9552;9774;-580,752017661247;-231,371314837489;222;0
vpja88;2;9800;10000;-612,552017661247;-299,671314837489;200;0
vpja88;3;237;367;39,6;-57,9;130;255000
vpja88;3;389;747;54,6999999999999;-65,4;358;255000
vpja88;3;763;955;58,0000000000001;-78,3;192;255000
vpja88;3;997;1033;29,6;-176,1;36;0
vpja88;3;1082;1224;-1,79999999999995;-297,1;142;0
vpja88;3;1276;1513;-156,1;-366,3;237;0
vpja88;3;1553;1586;42,6999999999999;-331,1;33;0
vpja88;3;1618;1830;187,2;-317,6;212;0
vpja88;3;1892;1964;277,4;-82,8;72;0
vpja88;3;2126;2244;16,6;-45,9;118;255000
vpja88;3;2320;2610;290,1;163;290;255
vpja88;3;2626;2886;311,4;158,6;260;255
vpja88;3;2901;3088;284,2;158,6;187;0
vpja88;3;3148;3297;9;108,9;149;255255000
vpja88;3;3325;3678;-42,1999999999999;80,3;353;255255000
vpja88;3;3717;3846;20,5;-13,7;129;255000
vpja88;3;3915;4032;271,7;-172,5;117;0
