vp;trial;timest;timeend;x;y;duration;roi
vpja10;1;300;532;-83;-141,9;232;255000
vpja10;1;585;782;-305,1;75,3000000000001;197;255
vpja10;1;991;1053;-73,9;-92,6;62;2,55e+08
vpja10;1;1083;1238;-87,3;-162,5;155;255000
vpja10;1;1257;1397;-105,8;-143,6;140;255000
vpja10;1;1452;1767;-281,9;102,1;315;255
vpja10;1;1787;1986;-284,9;145;199;255
vpja10;1;2023;2207;23,6;180,9;184;0
vpja10;1;2223;2361;-6,19999999999993;177,7;138;0
vpja10;1;2388;2548;68,6;168,7;160;0
vpja10;1;2559;2665;49,2;164,1;106;0
vpja10;1;2708;2936;-172,1;328,2;228;0
vpja10;1;2969;3099;-55,8;278,1;130;0
vpja10;1;3124;3318;-120,3;283,5;194;0
vpja10;1;3349;3416;-199,9;287,5;67;0
vpja10;1;3462;3668;-355,2;48,6;206;0
vpja10;1;3694;3903;-403,5;0,300000000000068;209;0
vpja10;1;3937;4182;-419,1;-143,7;245;0
vpja10;1;4203;4426;-405,8;-185;223;0
vpja10;1;4455;4701;-406,4;-104,3;246;0
vpja10;1;4733;4962;-395,3;3,10000000000002;229;0
vpja10;1;4974;5199;-418;1,89999999999998;225;0
vpja10;1;5239;5415;-447,6;189,3;176;0
vpja10;1;5428;5667;-434,1;201,6;239;0
vpja10;1;5704;5904;-288,2;69,7;200;0
vpja10;1;5949;6108;-91,3;-176,7;159;255000
vpja10;1;6117;6232;-92,8;-163,4;115;255000
vpja10;1;6269;6449;65,4;-322,9;180;0
vpja10;1;6474;6693;94,3000000000001;-388,7;219;0
vpja10;1;6728;6946;-73,9;-418;218;0
vpja10;1;6986;7114;-77;-228,9;128;255000
vpja10;1;7134;7299;-81;-186,3;165;255000
vpja10;1;7308;7583;-70,8;-167;275;255000
vpja10;1;7598;7863;-73,9;-181,5;265;255000
vpja10;1;7908;8096;140;-320,2;188;0
vpja10;1;8151;8391;438,1;-28,5;240;0
vpja10;1;8425;9137;363,3;71,7;712;0
vpja10;1;9149;9456;332,4;97,7;307;0
vpja10;1;9487;9951;282,6;9,10000000000002;464;0
vpja10;2;183;204;29,5;-176,3;21;2,55e+08
vpja10;2;347;456;34;-210;109;255000
vpja10;2;513;632;356,3;194,1;119;0
vpja10;2;651;986;314,6;212,7;335;255
vpja10;2;1050;1216;-254,3;148,4;166;0
vpja10;2;1236;1477;-288,1;134;241;0
vpja10;2;1531;2093;283,1;215,8;562;255
vpja10;2;2159;2369;-304,7;110,1;210;0
vpja10;2;2393;2827;-246,9;111,4;434;255255000
vpja10;2;2879;3001;-1,20000000000005;-209,6;122;2,55e+08
vpja10;2;3025;3202;41,4;-264,6;177;255000
vpja10;2;3219;3330;39,8;-234,9;111;255000
vpja10;2;3505;3875;327,9;182,5;370;255
vpja10;2;3928;4040;40,8;-182,3;112;2,55e+08
vpja10;2;4069;4257;52,0999999999999;-248;188;255000
vpja10;2;4267;4512;39,1;-236,6;245;255000
vpja10;2;4547;4778;-8,20000000000005;-401,8;231;255000
vpja10;2;4816;5041;44,3;-266;225;255000
vpja10;2;5054;5214;59,5999999999999;-247,1;160;255000
vpja10;2;5255;5600;-41,8;-419,6;345;0
vpja10;2;5659;5765;-194,2;45,8000000000001;106;0
vpja10;2;5797;6038;-289,8;133,1;241;0
vpja10;2;6063;6489;-259,8;124,5;426;255255000
vpja10;2;6663;6922;15,8;-221,2;259;255000
vpja10;2;6946;7219;46,4;-247;273;255000
vpja10;2;7399;7832;-273,4;122,4;433;255255000
vpja10;2;7876;8114;-449,8;273,5;238;0
vpja10;2;8154;8292;-323,1;116,2;138;255255000
vpja10;2;8544;8989;-285,8;116;445;255255000
vpja10;2;9289;9453;-326,8;120,4;164;255255000
vpja10;2;9485;9792;-252,6;118,2;307;255255000
vpja10;2;9814;9958;-311,1;129,2;144;0
vpja10;3;312;435;-241,317647058823;104,508823529412;123;0
vpja10;3;474;721;-108,417647058823;29,1088235294118;247;0
vpja10;3;743;1229;-74,1176470588235;-5,89117647058822;486;255255000
vpja10;3;1276;1498;-271,817647058823;173,108823529412;222;0
vpja10;3;1539;1766;-241,517647058824;-28,5911764705883;227;255
vpja10;3;1785;2325;-246,117647058824;-64,4911764705882;540;255
vpja10;3;2354;2596;-223,217647058824;-0,991176470588243;242;255
vpja10;3;2624;3352;-223,917647058823;-67,5911764705883;728;255
vpja10;3;3385;3551;-229,517647058824;-161,991176470588;166;0
vpja10;3;3584;3728;-234,517647058824;-43,3911764705882;144;255
vpja10;3;3765;3992;-202,617647058824;-234,291176470588;227;0
vpja10;3;4018;4238;-147,017647058824;-270,891176470588;220;0
vpja10;3;4278;4490;-204,117647058824;-92,4911764705882;212;0
vpja10;3;4512;5067;-233,217647058824;-63,3911764705882;555;255
vpja10;3;5125;5338;363,782352941176;-54,8911764705882;213;0
vpja10;3;5366;5608;240,782352941176;-37,0911764705883;242;0
vpja10;3;5636;5775;308,582352941176;-32,2911764705883;139;0
vpja10;3;5809;6037;527,882352941177;-47,6911764705883;228;0
vpja10;3;6059;6243;471,882352941177;-65,2911764705883;184;0
vpja10;3;6425;6721;507,182352941177;-73,5911764705883;296;0
vpja10;3;6758;7019;292,882352941177;-27,0911764705883;261;0
vpja10;3;7038;7243;254,182352941177;-31,5911764705883;205;0
vpja10;3;7288;7421;-17,7176470588236;-261,291176470588;133;255000
vpja10;3;7440;7743;-51,9176470588235;-258,691176470588;303;0
vpja10;3;7801;8024;286,782352941176;-30,9911764705882;223;0
vpja10;3;8070;8240;15,2823529411764;138,408823529412;170;2,55e+08
vpja10;3;8286;8455;257,882352941177;4,10882352941178;169;0
vpja10;3;8479;8702;267,682352941177;-35,8911764705882;223;0
vpja10;3;8759;8902;-40,2176470588236;-278,991176470588;143;255000
vpja10;3;8918;9073;-45,6176470588235;-250,691176470588;155;0
vpja10;3;9131;9475;283,982352941176;-12,5911764705883;344;0
vpja10;3;9493;9650;258,382352941177;-38,0911764705883;157;0
vpja10;3;9687;9950;335,882352941177;60,3088235294117;263;0
vpja10;3;9962;10000;321,982352941176;35,9088235294117;38;0
vpja10;4;271;365;-173,2;-196,1;94;255000
vpja10;4;387;634;-226,3;-169,6;247;2,55e+08
vpja10;4;695;852;-145,9;342,3;157;255255000
vpja10;4;900;1131;-450,5;294,4;231;255
vpja10;4;1151;2099;-488,9;298;948;0
vpja10;4;2144;2319;-184,1;306;175;0
vpja10;4;2345;2598;-122,1;301,7;253;255255000
vpja10;4;2621;2863;-106,7;352,8;242;255255000
vpja10;4;2907;3299;-307,3;153,1;392;0
vpja10;4;3343;3831;-129,4;309,8;488;255255000
vpja10;4;4077;4213;319,3;-61,8;136;0
vpja10;4;4245;4421;441,4;78,5;176;0
vpja10;4;4454;4621;288,9;80,6;167;0
vpja10;4;4671;4882;-89,9;-236,9;211;0
vpja10;4;4907;5548;-37,8;-254,1;641;0
vpja10;4;5592;5740;275,9;-305,1;148;0
vpja10;4;5765;6016;307,2;-363,8;251;0
vpja10;4;6057;6393;240,1;-211,6;336;0
vpja10;4;6426;7017;93,1999999999999;-173,9;591;0
vpja10;4;7059;7245;-229,2;-174,5;186;2,55e+08
vpja10;4;7372;7606;-457,8;305,6;234;255
vpja10;4;7648;7788;-218,9;306,2;140;0
vpja10;4;7816;8027;-136,8;318,9;211;255255000
vpja10;4;8066;8306;-194,7;166,2;240;2,55e+08
vpja10;4;8329;8554;-217,4;112,1;225;2,55e+08
vpja10;4;8568;8748;-235,6;106,2;180;2,55e+08
vpja10;4;8799;9099;-496;303;300;0
vpja10;4;9293;9437;-470,7;264,8;144;255
vpja10;4;9486;9728;-203,7;204,7;242;2,55e+08
vpja10;4;9773;10000;-237,8;-187,6;227;0
vpja10;5;96;202;29,5;-20,6999999999999;106;0
vpja10;5;242;357;66,5999999999999;-261,1;115;2,55e+08
vpja10;5;380;536;109,5;-283,4;156;255000
vpja10;5;549;689;88;-276,9;140;255000
vpja10;5;747;924;469,7;75,6;177;255
vpja10;5;945;1235;463,8;32,4;290;255
vpja10;5;1322;1523;-125,2;-7,19999999999993;201;0
vpja10;5;1543;1721;-149,1;16,8000000000001;178;255255000
