vp;trial;timest;timeend;x;y;duration;roi
vpja43;1;223;296;-49,3000000000001;-64,7;73;0
vpja43;1;367;511;-443,4;-156,5;144;255000
vpja43;1;526;708;-471,1;-132,7;182;255000
vpja43;1;752;953;-304,9;-20,9;201;0
vpja43;1;987;1489;-453,1;-108,9;502;255000
vpja43;1;1505;1881;-440,3;-137,9;376;255000
vpja43;1;1927;2212;-228,3;-258,3;285;0
vpja43;1;2251;2434;-138,3;-246,9;183;0
vpja43;1;2490;2702;48,1999999999999;-399,9;212;0
vpja43;1;2757;2843;316,3;-432;86;0
vpja43;1;2901;3168;516,5;-337;267;0
vpja43;1;3239;3379;195,9;96,9;140;0
vpja43;1;3415;3617;116,4;100,7;202;0
vpja43;1;3646;3810;44;69,3;164;255
vpja43;1;3865;4110;-279,4;4;245;255255000
vpja43;1;4171;4468;-572,7;456;297;0
vpja43;1;4523;4823;-269;360,8;300;0
vpja43;1;4865;5016;-197,6;223,2;151;0
vpja43;1;5094;5376;412,8;300,3;282;0
vpja43;1;5444;5633;-215,7;16,7;189;0
vpja43;1;5659;5933;-262,7;-44,1;274;0
vpja43;1;5967;6361;-220;-221;394;0
vpja43;1;6394;6644;-441,4;-158,4;250;255000
vpja43;1;6687;6906;-493,2;-348,1;219;0
vpja43;1;6971;7236;-196,8;-257;265;0
vpja43;1;7280;7784;-63,1;-244;504;0
vpja43;1;7829;8001;-3;-146,8;172;0
vpja43;1;8064;8441;-273,2;-68,1;377;0
vpja43;1;8481;8742;-304,6;4,60000000000002;261;255255000
vpja43;1;8804;9043;-6,20000000000005;35,6;239;255
vpja43;1;9082;9285;74,6999999999999;94,7;203;255
vpja43;1;9313;9468;35,1999999999999;37,7;155;255
vpja43;1;9509;9703;-255,3;-31,6;194;0
vpja43;1;9725;9881;-298,3;-53,8;156;0
vpja43;1;9913;9999;-455,7;-127,6;86;255000
vpja43;2;307;573;-32;-258,2;266;255000
vpja43;2;600;887;-20,0999999999999;-318,7;287;255000
