vp;trial;timest;timeend;x;y;duration;roi
vpja69;1;280;409;-62,02561607283;-113,432396797991;129;255000
vpja69;1;432;694;-72,9256160728299;-100,132396797991;262;255000
vpja69;1;948;1137;-160,22561607283;132,567603202009;189;2,55e+08
vpja69;1;1195;1406;-440,42561607283;183,767603202009;211;0
vpja69;1;1427;2160;-465,52561607283;152,367603202009;733;255
vpja69;1;2237;2318;-138,22561607283;-83,4323967979909;81;0
vpja69;1;2357;2944;-70,52561607283;-117,532396797991;587;255000
vpja69;1;3006;3230;-89,82561607283;-415,732396797991;224;0
vpja69;1;3293;3783;-422,42561607283;-391,532396797991;490;0
vpja69;1;3875;4072;141,87438392717;0,267603202009127;197;0
vpja69;1;4109;4414;308,47438392717;19,6676032020091;305;0
vpja69;1;4439;4698;346,27438392717;33,4676032020091;259;0
vpja69;1;4754;5052;519,67438392717;167,167603202009;298;0
vpja69;1;5114;5387;194,57438392717;83,0676032020091;273;255255000
vpja69;1;5443;5576;-22,4256160728299;-152,932396797991;133;0
vpja69;1;5612;6024;-68,22561607283;-124,132396797991;412;255000
vpja69;1;6049;7307;-72,12561607283;-107,932396797991;1258;255000
vpja69;1;7372;7684;-311,02561607283;-332,532396797991;312;0
vpja69;1;7738;8206;-429,42561607283;-428,432396797991;468;0
vpja69;1;8276;8473;-95,4256160728299;-388,932396797991;197;0
vpja69;1;8547;8695;364,97438392717;-362,832396797991;148;0
vpja69;1;8763;9131;536,77438392717;-112,932396797991;368;0
vpja69;1;9166;9601;579,37438392717;-80,0323967979909;435;0
vpja69;1;9624;9826;608,37438392717;-71,9323967979909;202;0
vpja69;1;9896;10000;-50,12561607283;-78,9323967979909;104;2,55e+08
vpja69;2;258;360;23,8000000000001;-300,6;102;2,55e+08
vpja69;2;401;543;17,2;-361,7;142;255000
vpja69;2;564;798;10,8000000000001;-346,7;234;255000
vpja69;2;882;1124;-309,2;35,8000000000001;242;255
vpja69;2;1175;1394;-300,6;154;219;255
vpja69;2;1419;1998;-235,9;165,3;579;255
vpja69;2;2065;2265;261,3;230,9;200;255255000
vpja69;2;2304;2433;350,3;274;129;255255000
vpja69;2;2460;2639;374,5;324,8;179;255255000
vpja69;2;2703;2893;456;-243,6;190;0
vpja69;2;2958;3201;68,7;-369,7;243;255000
vpja69;2;3231;3416;197,3;-364;185;0
vpja69;2;3468;3630;40,1;-349,9;162;255000
vpja69;2;3654;4091;26,5;-346,6;437;255000
vpja69;2;4166;4553;-406,6;-334,6;387;0
vpja69;2;4624;4720;-12,4;-374,3;96;0
vpja69;2;4752;5557;24;-354,9;805;255000
vpja69;2;5591;5762;143,8;-396,8;171;0
vpja69;2;5830;5999;-331,3;-362,9;169;0
vpja69;2;6053;6438;-451,2;-294,6;385;0
vpja69;2;6496;6860;-466,2;-453,6;364;0
vpja69;2;6910;7163;-414,8;-276,2;253;0
vpja69;2;7227;7376;-214,8;-217,9;149;0
vpja69;2;7469;7669;406;-197,2;200;0
vpja69;2;7713;7885;495,7;-194,5;172;0
vpja69;2;8086;8314;-382,8;90,1;228;255
vpja69;2;8352;8551;-255,1;160,8;199;255
vpja69;2;8575;8891;-234,6;160,7;316;255
vpja69;2;8949;9192;87,6000000000001;165,1;243;0
vpja69;2;9218;9344;46,4000000000001;161,6;126;2,55e+08
vpja69;2;9408;9617;318,7;240,6;209;255255000
vpja69;2;9656;9791;369,9;298,7;135;255255000
vpja69;2;9814;10000;383;320,6;186;0
vpja69;3;239;336;110;-198,7;97;255000
vpja69;3;371;704;124,9;-132,5;333;255000
vpja69;3;730;1063;149,6;-156,3;333;255000
vpja69;3;1132;1271;54,9;213;139;255
vpja69;3;1303;1559;57,5;244,7;256;255
vpja69;3;1629;1874;-322,7;145,1;245;255255000
vpja69;3;1910;2801;-392,3;111,2;891;255255000
vpja69;3;2870;3021;82,9;-190,9;151;255000
vpja69;3;3058;3296;127,1;-166,6;238;255000
vpja69;3;3345;3585;172,7;-271,8;240;255000
vpja69;3;3609;4043;226,3;-282,4;434;255000
vpja69;3;4099;4254;182,8;-173,6;155;255000
vpja69;3;4290;4475;145,9;-145,4;185;255000
vpja69;3;4540;4940;431;-307,1;400;0
vpja69;3;5022;5216;548,2;87,8000000000001;194;0
vpja69;3;5275;5483;589;327,1;208;0
vpja69;3;5553;5716;94,3000000000001;305,1;163;255
vpja69;3;5748;5928;52,8;264;180;255
vpja69;3;5998;6270;-401,3;136,2;272;255255000
vpja69;3;6295;6733;-377,1;99,7;438;255255000
vpja69;3;6820;6994;63,6;268,5;174;255
vpja69;3;7018;7610;66,4;245,9;592;255
vpja69;3;7687;8544;145;-175,5;857;255000
vpja69;3;8569;9003;169,5;-158,3;434;255000
vpja69;3;9020;9617;159,6;-157,6;597;255000
vpja69;3;9653;9877;124,2;-141,2;224;255000
vpja69;4;237;493;-4,19999999999993;-236,1;256;255000
vpja69;4;520;727;-0,899999999999977;-288,4;207;255000
vpja69;4;819;1118;269,3;277,7;299;0
vpja69;4;1159;1451;318,6;365;292;0
vpja69;4;1543;1763;-444,1;324,2;220;255255000
vpja69;4;1791;2110;-514,9;355,1;319;255255000
vpja69;4;2188;2370;-383,9;-162,3;182;0
vpja69;4;2419;2868;-385,2;-265,1;449;0
vpja69;4;2916;3139;-462,2;-310,4;223;0
vpja69;4;3231;3358;135,2;-285,8;127;0
vpja69;4;3414;3524;312,9;-362,7;110;0
vpja69;4;3575;3795;485,6;-319,2;220;0
vpja69;4;3823;4079;496,9;-299,8;256;0
vpja69;4;4156;4371;490,2;85,4;215;0
vpja69;4;4411;4629;381,1;100,3;218;0
vpja69;4;4660;4774;390,4;72,7;114;0
vpja69;4;4827;5096;257,9;-68;269;0
vpja69;4;5131;5369;247,1;-20;238;0
vpja69;4;5425;5664;522,5;42;239;0
vpja69;4;5694;5924;539,8;13,9;230;0
vpja69;4;5998;6217;-16,3;-273,5;219;255000
vpja69;4;6241;6787;12,1;-298,2;546;255000
vpja69;4;6861;7027;-134,2;-63;166;2,55e+08
vpja69;4;7061;7310;-84,3;-55,3;249;2,55e+08
vpja69;4;7371;7614;-76,9;120,1;243;2,55e+08
vpja69;4;7650;7829;-87,3;157,4;179;2,55e+08
vpja69;4;7878;8020;49,6;140,6;142;2,55e+08
vpja69;4;8090;8379;-8,69999999999993;-277,2;289;255000
vpja69;4;8398;8934;-8,60000000000002;-310,8;536;255000
vpja69;4;9037;9194;286,5;290,5;157;0
vpja69;4;9226;9534;246,7;282,5;308;255
vpja69;4;9595;9816;-64,4;71,3000000000001;221;2,55e+08
vpja69;4;9911;10000;288,2;325,4;89;255
vpja69;5;240;331;-64,5;-184,5;91;255000
vpja69;5;355;563;-109,4;-183,3;208;0
vpja69;5;638;838;-457,4;69,1;200;255
vpja69;5;885;1367;-528,1;86;482;255
vpja69;5;1445;1543;-122,2;-140,9;98;0
vpja69;5;1586;1808;-103,8;-204,5;222;255000
vpja69;5;1828;2187;-99;-186,2;359;255000
vpja69;5;2264;2473;-401,8;-338;209;0
vpja69;5;2525;2661;-550,4;-400,7;136;0
vpja69;5;2756;2900;203,3;-367,9;144;0
vpja69;5;2971;3183;433,6;-47,8;212;0
vpja69;5;3234;3376;577,3;-120,2;142;0
vpja69;5;3408;3597;602,5;-137,9;189;0
vpja69;5;3671;3855;65,4;46,7;184;0
vpja69;5;3903;4109;-31,1;105,9;206;255255000
vpja69;5;4176;4347;195,2;329,9;171;0
vpja69;5;4415;4549;-76,4;313,1;134;0
vpja69;5;4610;4782;-360,2;285,1;172;2,55e+08
vpja69;5;4987;5059;-527,9;287;72;0
vpja69;5;5141;5572;-80,2;203,2;431;0
vpja69;5;5625;5797;-208,6;329,9;172;0
vpja69;5;5862;6061;-530,4;86,5;199;255
vpja69;5;6107;6660;-605,9;125,7;553;0
vpja69;5;6707;7106;-495,5;89,9000000000001;399;255
vpja69;5;7128;7524;-450,5;91,7;396;255
vpja69;5;7545;7703;-481,1;89,4000000000001;158;255
vpja69;5;7726;8003;-424,4;70;277;255
