vp;trial;timest;timeend;x;y;duration;roi
vpja46;1;328;536;-199,2;-152,2;208;2,55e+08
vpja46;1;560;973;-272,9;-176;413;0
vpja46;1;1053;1302;-424,6;348,3;249;255
vpja46;1;1336;1545;-472,3;354;209;255
vpja46;1;1603;2017;-140,1;375,3;414;255255000
vpja46;1;2083;2306;218,7;31,9;223;0
vpja46;1;2349;2530;145,2;-151,3;181;0
vpja46;1;2583;2993;-7;-215,7;410;0
vpja46;1;3012;3905;-13,5;-222,7;893;0
vpja46;1;3947;4261;-10,2;-185,2;314;0
vpja46;1;4299;4582;-58,1;-175,6;283;0
vpja46;1;4633;4793;-232,3;-206,2;160;255000
vpja46;1;4823;5167;-255,8;-216,5;344;255000
vpja46;1;5244;5582;-453;347,7;338;255
vpja46;1;5811;6065;-452,9;327,1;254;255
vpja46;1;6124;6451;-116,2;346,8;327;255255000
vpja46;1;6481;6632;-97,1;336,9;151;255255000
vpja46;1;6708;6854;344,7;90,9;146;0
vpja46;1;6879;7083;416,1;84,6999999999999;204;0
vpja46;1;7099;7326;421,4;100,1;227;0
vpja46;1;7384;7790;313,2;-247,1;406;0
vpja46;1;7808;8116;327,4;-282,8;308;0
vpja46;1;8137;8345;342,5;-311,2;208;0
vpja46;1;8379;8627;276,5;-259,5;248;0
vpja46;1;8694;8930;-2,29999999999995;-252,6;236;0
vpja46;1;8946;9557;2,70000000000005;-238,4;611;0
vpja46;1;9630;9809;-419;-301,8;179;0
vpja46;1;9875;10000;-611,2;-119,3;125;0
vpja46;2;393;519;82,0000000000001;-91,2;126;255000
vpja46;2;586;864;365,2;388,9;278;255
vpja46;2;886;1030;361,3;419,7;144;255
vpja46;2;1111;1275;-177,1;277,8;164;255255000
vpja46;2;1302;1912;-202;272,6;610;255255000
vpja46;2;2139;2168;-191,5;202,8;29;255255000
vpja46;2;2183;2467;-194;254,9;284;255255000
vpja46;2;2534;2748;325;359,3;214;255
vpja46;2;2790;2981;377;426,7;191;255
vpja46;2;2999;3195;362;426,7;196;255
vpja46;2;3217;3448;384;377,1;231;255
vpja46;2;3499;3675;293;115,1;176;0
vpja46;2;3702;3855;353,9;144,5;153;0
vpja46;2;3916;4049;133,8;-130,6;133;0
vpja46;2;4084;4601;90,6;-122,4;517;255000
vpja46;2;4670;4954;352;152,6;284;0
vpja46;2;4992;5160;386,8;196,9;168;0
vpja46;2;5208;5410;462,6;329,5;202;0
vpja46;2;5453;5753;580,8;478,8;300;0
vpja46;2;5765;6066;589,7;482,1;301;NA
vpja46;2;6152;6348;71,6999999999999;-131;196;255000
vpja46;2;6371;7376;96,1;-129,3;1005;255000
vpja46;2;7413;7942;88,6;-101,7;529;255000
vpja46;2;8007;8249;-166,3;216,3;242;255255000
vpja46;2;8323;8715;-503,9;-18,5;392;0
vpja46;2;8971;9164;275,1;283,7;193;0
vpja46;2;9205;9815;336,8;376;610;255
vpja46;2;9891;9999;-20,1;281,5;108;0
vpja46;3;315;432;204,4;89;117;0
vpja46;3;460;1318;253,3;147,1;858;255255000
vpja46;3;1541;1992;232,7;108,9;451;0
vpja46;3;2017;2632;257,9;121,7;615;255255000
vpja46;3;2719;3197;-331;84,5;478;255
vpja46;3;3278;3531;269,7;131,4;253;255255000
vpja46;3;3602;3828;-37,9;-254,2;226;0
vpja46;3;3850;4216;-28,6;-283,1;366;255000
vpja46;3;4291;4437;-293,5;47,7;146;255
vpja46;3;4473;4745;-339,8;62,8000000000001;272;255
vpja46;3;4829;6158;256,5;123,5;1329;255255000
vpja46;3;6373;6777;248,4;123;404;255255000
vpja46;3;6808;9356;260,6;133,5;2548;255255000
vpja46;3;9587;9611;267,9;57,8000000000001;24;0
vpja46;3;9649;9962;247,9;128,8;313;255255000
vpja46;4;265;395;36,8;159,9;130;255255000
vpja46;4;470;599;-398,7;300,9;129;0
vpja46;4;642;919;-500,9;311,1;277;255
vpja46;4;985;1096;-246,8;273,8;111;0
vpja46;4;1162;1372;55,4;297,8;210;255255000
vpja46;4;1447;1675;-26;-252,4;228;255000
vpja46;4;1699;2025;-16,9;-274,8;326;255000
vpja46;4;2195;2439;8,60000000000002;59,5999999999999;244;2,55e+08
vpja46;4;2504;2742;55,3000000000001;303,6;238;255255000
vpja46;4;2770;3029;67,6;365,2;259;255255000
vpja46;4;3115;3393;-524;301,2;278;255
vpja46;4;3416;4343;-477,9;271;927;255
vpja46;4;4554;5040;-501,6;260,8;486;255
vpja46;4;5083;5284;-444,3;268,5;201;0
vpja46;4;5373;5572;-25,5;-293,3;199;255000
vpja46;4;5585;6557;-15;-296,4;972;255000
vpja46;4;6641;7245;65,9999999999999;220,4;604;255255000
vpja46;4;7292;7317;133,6;289;25;2,55e+08
vpja46;4;7534;7571;109;249,2;37;2,55e+08
vpja46;4;7592;7680;64,9;251,2;88;255255000
vpja46;4;7689;8488;69,4;294,8;799;255255000
vpja46;4;8562;8819;-428,4;311,8;257;255
vpja46;4;8887;9792;62,8000000000001;272,5;905;255255000
vpja46;5;304;441;-19,4;93,5;137;0
vpja46;5;510;1036;-329,7;154,6;526;255
vpja46;5;1110;1348;225;175,2;238;0
vpja46;5;1372;1650;274,1;164;278;255255000
vpja46;5;1671;2539;312,8;143,6;868;255255000
vpja46;5;2650;2789;-309,4;143,6;139;255
vpja46;5;2959;4289;-327;127;1330;255
vpja46;5;4299;4786;-318,3;126;487;255
vpja46;5;4879;4992;-53;-284,8;113;0
vpja46;5;5025;5339;3,69999999999993;-303,6;314;255000
vpja46;5;5363;5690;24,6;-291,3;327;255000
vpja46;5;5899;6041;99,8000000000001;54,6999999999999;142;2,55e+08
vpja46;5;6088;6472;258;141,2;384;255255000
vpja46;5;6497;6722;287,1;123,8;225;0
