vp;trial;pic;iti;blx;bly;blok
vpja70;1;3A;12209,2;953,2;598,8;1
vpja70;2;7D;13526,9;952,8;597,4;1
vpja70;3;2C;12292,6;951,9;612,6;1
vpja70;4;10A;12242,5;955;611,4;1
vpja70;5;5D;12692,9;950,5;606,7;1
vpja70;6;1C;12876,4;949,7;598,7;1
vpja70;7;17C;13510,2;948,105882352941;606,020069204152;1
vpja70;8;18B;12359,3;952,7;605,2;1
vpja70;9;11D;13059,8;958,7;602,3;1
vpja70;10;9B;12175,8;962,3;600,4;1
vpja70;11;15C;13943,9;956,439100346021;601,217301038062;1
vpja70;12;4D;12225,8;954,084270687076;604,059911947519;0
vpja70;13;21B;12125,9;954,084270687076;604,059911947519;0
vpja70;14;13D;14060,5;955,1;613,4;1
vpja70;15;8A;13243,4;956,446341463415;601,442073170732;1
vpja70;16;6A;12459,3;945,351557093426;605,9;1
vpja70;17;14A;13677;944,913058419244;599,860824742268;1
vpja70;18;19A;12809,7;956,6;610,9;1
vpja70;19;24C;13176,5;954,084270687076;604,059911947519;0
vpja70;20;12C;12876,4;951,994501718213;607,625429553265;1
vpja70;21;23A;12426;959,7;607,4;1
vpja70;22;26A;13093,2;952,024210526316;602,062105263158;1
vpja70;23;22B;13410,1;966,4;595,6;1
vpja70;24;20C;14027,3;956,3;606,3;1
vpja70;25;25B;12726,2;949,063573883162;603,150171821306;1
vpja70;26;16D;0;958,7;599;1
