vp;trial;pic;iti;blx;bly;blok
vpja90;1;15B;12225,8;987,9;610,9;1
vpja90;2;20C;12292,5;980,3;613;1
vpja90;3;3C;13910,3;995,7;605,9;1
vpja90;4;11C;13893,7;994,29793814433;611,246391752577;1
vpja90;5;13C;14077,1;992,7;609,1;1
vpja90;6;9C;12259,1;992;613,4;1
vpja90;7;18C;12425,9;983,9;604,1;1
vpja90;8;4D;12859,6;970,1;596,7;1
vpja90;9;21C;13059,7;973,186885245902;605,819672131148;1
vpja90;10;5A;14077,1;978,525448028674;603,732616487455;1
vpja90;11;22B;12842,9;981,223134328358;606,901492537313;1
vpja90;12;6A;12809,5;976,15;617,136764705882;1
vpja90;13;23C;12442,6;969,4;614,6;1
vpja90;14;1A;12292,4;971,7;621,6;1
vpja90;15;24C;13743,6;963,6;614,9;1
vpja90;16;8C;13693,5;969,2;613,7;1
vpja90;17;12A;12776,1;957,4;615;1
vpja90;18;10C;12909,6;962,4;619,4;1
vpja90;19;19B;12159,1;971,3;621,1;1
vpja90;20;14A;12359,1;955;621,4;1
vpja90;21;7D;12826,2;963,2;612,1;1
vpja90;22;16A;12225,8;967,2;612,4;1
vpja90;23;2A;12192,4;952,8;604,9;1
vpja90;24;26C;13560,1;951,7;616,3;1
vpja90;25;25D;13760,2;968,4;596,4;1
vpja90;26;17D;0;980,9;609,9;1
