vp;trial;pic;iti;blx;bly;blok
vpja66;1;11C;12209,1;948,9;608,7;1
vpja66;2;13C;13460;975,1;583,5;1
vpja66;3;21B;13076,3;961,7;600,9;1
vpja66;4;12A;14060,4;972,5;593;1
vpja66;5;6C;12359,2;952,6;610,3;1
vpja66;6;1B;13176,4;955,2;603;1
vpja66;7;15C;12859,6;970;598,7;1
vpja66;8;17C;14010,4;957,5;591,7;1
vpja66;9;25B;13810,2;958,726334519573;606,143060498221;1
vpja66;10;14B;12475,9;959,358633093525;611,019424460432;1
vpja66;11;18B;14127,1;966,7;594,8;1
vpja66;12;3B;13910,4;942,056338028169;614,857042253521;1
vpja66;13;4A;13560;966,3;597,2;1
vpja66;14;9D;12375,9;974;585,1;1
vpja66;15;20B;12692,7;955,9;610,8;1
vpja66;16;19A;13109,7;963,3;603,8;1
vpja66;17;8C;13893,7;962;602,4;1
vpja66;18;2A;13576,7;948,878467153285;609,043795620438;1
vpja66;19;10B;13059,7;946;607,5;1
vpja66;20;26C;12626;952,9;601,8;1
vpja66;21;7D;12592,7;957,1;608,9;1
vpja66;22;22A;12776,1;941,765925925926;609,253333333333;1
vpja66;23;16D;12826,2;950,9;614;1
vpja66;24;23B;12526;957,5;598,9;1
vpja66;25;5C;13843,6;959,453405017921;606,798566308244;1
vpja66;26;24D;0;958,9;603;1
