trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;16C;12809,5;965,484892086331;574,268345323741;1;8391;0,406506971755452;0;0,0666189965439161;0,169586461685139;0,4375;0;0,0625;0,1875;299;NA;2597;1579;0,0666666666666667;0,0714285714285714;0;0;0;0
2;7C;13860,2;965,1;572,1;1;8371;0,133197945287301;0;0,123163301875523;0,0156492653207502;0,108108108108108;0;0,135135135135135;0,027027027027027;1170;NA;315;708;0,25;0,25;NA;0;0;NA
3;10A;12442,5;957,8;594,2;1;8256;0,498062015503876;0,201550387596899;0,110707364341085;0,160610465116279;0,5;0,222222222222222;0,0833333333333333;0,138888888888889;333;240;703;4638;0,0769230769230769;0,117647058823529;0;0;0;0
4;12D;13760,2;966,6;584,6;1;8214;0,195519844168493;0;0,346481616751887;0,439493547601656;0,225806451612903;0;0,32258064516129;0,419354838709677;262;NA;999;736;0,285714285714286;0,285714285714286;NA;0,142857142857143;0,142857142857143;NA
5;21B;13510;971,4;590,6;1;7932;0,104639435199193;0,0136157337367625;0,167170953101362;0,255168935955623;0,121212121212121;0,0303030303030303;0,151515151515152;0,212121212121212;207;9223;624;1614;0,2;0,333333333333333;0;0;0;0
6;6B;14077,1;970,8;575;1;8691;0,151881256472213;0,101139109423542;0,19756069497181;0,124381544126107;0,15625;0,125;0,21875;0,15625;249;1345;3047;71;0,125;0;0,25;0;0;0
7;25A;13943,6;962,3;595;1;8088;0,171612265084075;0,126607319485658;0,427299703264095;0,261498516320475;0,241379310344828;0,137931034482759;0,448275862068966;0,137931034482759;195;3530;867;1684;0,181818181818182;0,285714285714286;0;0;0;0
8;20B;13960,3;958,279770992366;586,934351145038;1;7852;0,175496688741722;0,0180845644421803;0,103158430973001;0,442817116658176;0,117647058823529;0,0294117647058824;0,0882352941176471;0,411764705882353;1048;341;565;843;0,4;0,25;1;0,2;0,25;0
9;2A;13409,9;963;592;1;8530;0,657913247362251;0,0424384525205158;0,041031652989449;0,161547479484174;0,6;0,0571428571428571;0,0571428571428571;0,171428571428571;234;5299;5917;1220;0,0416666666666667;0,0476190476190476;0;0,125;0,142857142857143;0
10;23C;13376,6;971,7;572,4;1;8028;0,364723467862481;0,0465869456900847;0,146113602391629;0,18248629795715;0,352941176470588;0,0588235294117647;0,117647058823529;0,205882352941176;273;5207;2868;3307;0;0;0;0,0666666666666667;0,0833333333333333;0
11;24C;12559,2;964,9;582,7;1;8334;0,167266618670506;0,0514758819294456;0,461363090952724;0,26661867050636;0,1875;0,0625;0,46875;0,1875;288;1623;547;2052;0,333333333333333;0,166666666666667;0,666666666666667;0;0;0
12;15D;13326,6;966,9;583;1;8790;0,148805460750853;0,0747440273037543;0,36712172923777;0,409328782707622;0,2;0,12;0,36;0,32;371;230;2581;2222;0,125;0;0,333333333333333;0,125;0,2;0
13;11C;12159;963,5;586,1;1;8153;0,363915123267509;0,31411750275972;0,0417024408193303;0,0911320986140071;0,21875;0,375;0,03125;0,09375;322;231;8579;1699;0;0;0;0;0;0
14;22C;14110,4;964;576,4;1;8457;0,0970793425564621;0,0175002956131016;0,219226676126286;0,427220054392811;0,0967741935483871;0,032258064516129;0,161290322580645;0,483870967741935;250;5080;1603;1311;0,25;0,333333333333333;0;0,25;0;1
15;5B;13143;962,2;587,6;1;8368;0,274976099426386;0,282982791586998;0,206859464627151;0,0437380497131931;0,303030303030303;0,333333333333333;0,181818181818182;0,0303030303030303;226;1631;637;5898;0,142857142857143;0,1;0,181818181818182;0;0;0
16;9A;12475,9;956,8;600,7;1;8202;0,26213118751524;0;0,420872957815167;0,262618873445501;0,321428571428571;0;0,357142857142857;0,25;255;NA;926;1328;0,111111111111111;0,125;0;0;0;0
17;14D;14077,1;961,7;592;1;7962;0,206983170057774;0,046345139412208;0,344511429289123;0,252700326551118;0,222222222222222;0,0555555555555556;0,277777777777778;0,277777777777778;270;200;2039;1673;0;0;0;0,0909090909090909;0,125;0
18;4A;12159;963,615352480595;586,336958922581;0;7986;0,194089656899574;0,137114951164538;0,197595792637115;0,0830202854996243;0,166666666666667;0,222222222222222;0,166666666666667;0,0833333333333333;378;259;934;2028;0,0714285714285714;0;0,125;0,0714285714285714;0;0,125
19;3D;13176,4;957,3;584,3;1;8738;0,13057907988098;0,0626001373311971;0,150720988784619;0,482146944380865;0,173913043478261;0,0869565217391304;0,173913043478261;0,173913043478261;290;66;1479;1267;0;0;0;0,166666666666667;0;0,5
20;13C;13326,5;959,3;584,4;1;8623;0,450655224399861;0,0470833816537168;0,426069813290038;0,0761915806563841;0,333333333333333;0,1;0,433333333333333;0,133333333333333;388;224;1321;3342;0,285714285714286;0,4;0;0;0;0
21;18B;13526,7;973,8;581,8;1;8964;0,262494422132976;0;0,468094600624721;0,236390004462294;0,304347826086957;0;0,391304347826087;0,260869565217391;311;NA;1041;3875;0,285714285714286;0,285714285714286;NA;0;0;NA
22;17A;12242,4;957,9;596,7;1;8347;0,314963459925722;0,160896130346232;0,153947526057266;0,235294117647059;0,290322580645161;0,193548387096774;0,129032258064516;0,225806451612903;221;3179;667;1119;0,0714285714285714;0,111111111111111;0;0,142857142857143;0,111111111111111;0,2
23;19B;13293,1;959,8;589,7;1;8733;0,334249398832016;0,0343524562006183;0,108439253406619;0,44131455399061;0,307692307692308;0,0769230769230769;0,115384615384615;0,384615384615385;211;1744;810;1054;0,111111111111111;0,142857142857143;0;0,111111111111111;0,142857142857143;0
24;26D;13326,5;959,81914893617;592,321276595745;1;8732;0,374484654145671;0,0677966101694915;0,0611543747136967;0,0636738433348603;0,357142857142857;0,107142857142857;0,0714285714285714;0,0714285714285714;240;3149;3394;7672;0,0714285714285714;0;0,25;0,0714285714285714;0;0,25
25;8C;13026,3;965,7;598,6;1;8618;0,412624738918543;0,468670225110234;0,0259921095381759;0,0585982826641912;0,378378378378378;0,486486486486487;0,027027027027027;0,0810810810810811;205;56;4440;4751;0,0303030303030303;0,0714285714285714;0;0,0303030303030303;0;0,0526315789473684
