trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;23C;13283,3;929;593,2;1;7152;0,377097315436242;0,042086129753915;0,0345357941834452;0,0780201342281879;0,3125;0,0625;0,03125;0,09375;416;6818;1324;1671;0,0769230769230769;0,1;0;0;0;0
2;16A;13209,8;938,2;596,4;1;7763;0,215123019451243;0,0140409635450213;0,196831121988922;0,15844390055391;0,235294117647059;0,0294117647058824;0,117647058823529;0,147058823529412;312;9891;2144;3454;0;0;0;0;0;0
3;9C;13143,1;931,5;592;1;7905;0,415559772296015;0;0,290069576217584;0,0551549652118912;0,413793103448276;0;0,172413793103448;0,0689655172413793;265;NA;981;3285;0,153846153846154;0,166666666666667;0;0;0;0
4;15C;13193,1;939,5;596,1;1;8126;0,262983017474772;0;0,0569776027565838;0,0980802362786119;0,294117647058824;0;0,0588235294117647;0,0294117647058824;228;NA;1473;2018;0,111111111111111;0,111111111111111;NA;0;0;NA
5;1C;14093,8;941,213514406556;592,755159925985;0;7835;0,353414167198468;0,0312699425654116;0,140906190172304;0,189151244416082;0,3;0,0666666666666667;0,133333333333333;0,166666666666667;335;190;948;2433;0,0833333333333333;0,111111111111111;0;0,0833333333333333;0,111111111111111;0
6;4B;12359,1;945,2;594,6;1;7704;0,0455607476635514;0,0146677050882658;0,194314641744548;0,147585669781931;0,0540540540540541;0,027027027027027;0,162162162162162;0,135135135135135;257;9596;678;1126;0,333333333333333;0,5;0;0;0;0
7;17C;13560,1;940,5;591,9;1;7974;0,0876598946576373;0,036869826937547;0,120015048908954;0,461876097316278;0,125;0,0416666666666667;0,125;0,291666666666667;1943;3459;325;1105;0;0;0;0,5;0,333333333333333;1
8;24A;12909,6;946,3;596,1;1;7078;0,186634642554394;0,0033907883582933;0;0,0433738344165018;0,172413793103448;0,0344827586206897;0;0,0344827586206897;578;367;NA;1453;0;0;0;0,142857142857143;0,2;0
9;10A;12976,3;943,9;587,5;1;7911;0,132220958159525;0,192011123751738;0,0199721906206548;0,246997851093414;0,172413793103448;0,206896551724138;0,0344827586206897;0,103448275862069;239;1361;5685;2214;0;0;0;0,0833333333333333;0;0,142857142857143
10;8B;13710,2;944,9;590;1;7446;0,339108246038141;0;0,111737845823261;0,172844480257857;0,342857142857143;0;0,114285714285714;0,171428571428571;279;NA;883;1490;0,230769230769231;0,25;0;0;0;0
11;12D;13893,6;940,3;590,4;1;8429;0,21176889310713;0;0,596393403725234;0,0735555819195634;0,368421052631579;0;0,421052631578947;0,0526315789473684;225;NA;590;1845;0,285714285714286;0,285714285714286;NA;0;0;NA
12;25B;12842,9;943,5;589;1;7813;0,226673492896455;0,0469729937284014;0,200435172148982;0,291309356201203;0,225806451612903;0,032258064516129;0,161290322580645;0,225806451612903;299;4976;522;1626;0,111111111111111;0,142857142857143;0;0,111111111111111;0,142857142857143;0
13;19A;13610,1;947,2;590,7;1;7771;0,195212971303565;0,065371252091108;0,331360185304337;0,177197271908377;0,214285714285714;0,107142857142857;0,214285714285714;0,142857142857143;340;4552;565;1153;0,222222222222222;0,166666666666667;0,333333333333333;0;0;0
14;13C;12659,4;948;592,3;1;8180;0,0986552567237164;0,0914425427872861;0,545843520782396;0,157823960880196;0,166666666666667;0,125;0,291666666666667;0,25;192;4964;2649;521;0,125;0;0,25;0,125;0,25;0
15;11C;13076,4;941,1;595,9;1;7558;0,461762370997618;0,0972479491929082;0,0456469965599365;0,070124371526859;0,371428571428571;0,142857142857143;0,0571428571428571;0,0857142857142857;398;1657;4935;2824;0;0;0;0,0588235294117647;0,0769230769230769;0
16;14C;13626,8;935,4;591,9;1;8330;0,0599039615846339;0,0150060024009604;0,545858343337335;0,238415366146459;0,1;0,05;0,2;0,4;245;2540;4875;1073;0;0;0;0;0;0
17;22C;13760,2;940,4;590;1;7858;0,241155510307966;0,0207431916518198;0,0432680071264953;0,113387630440316;0,129032258064516;0,032258064516129;0,0645161290322581;0,129032258064516;191;4982;3677;370;0;0;0;0,25;0,333333333333333;0
