trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;15B;12492,6;968,5;587,2;1;8269;0,0609505381545532;0,0251541903494981;0,126980287821986;0,107872777844963;0,0714285714285714;0,0357142857142857;0,142857142857143;0,107142857142857;4633;328;1053;1603;0,333333333333333;0,5;0;0;0;0
2;13C;13176,4;986,4;573,2;1;7976;0,297517552657974;0;0,23370110330993;0,166624874623872;0,178571428571429;0;0,25;0,178571428571429;393;NA;586;1111;0,166666666666667;0,2;0;0,166666666666667;0,2;0
3;1A;12109;980,5;584,3;1;8400;0,0435714285714286;0;0,106666666666667;0,752380952380952;0,0666666666666667;0;0,2;0,466666666666667;3850;NA;2719;460;0,5;1;0;0;0;0
4;9A;13243,2;977,6;573,7;1;7930;0,217528373266078;0,0385876418663304;0,280580075662043;0,407692307692308;0,173913043478261;0,130434782608696;0,217391304347826;0,347826086956522;1447;2195;642;265;0;0;0;0,5;0,25;0,75
5;10A;13493,3;979,6;590,6;1;8229;0,0778952485113623;0,0456920646494106;0,418884433102443;0,299914934986025;0,0869565217391304;0,0869565217391304;0,260869565217391;0,173913043478261;5025;5899;510;1372;0;0;0;0,2;0;0,333333333333333
6;16C;12375,9;982,3;589,9;1;8637;0,0707421558411485;0,0407548917448188;0,170313766354058;0,590019682760218;0,166666666666667;0,111111111111111;0,222222222222222;0,277777777777778;7901;32;492;1099;0,166666666666667;0;0,333333333333333;0;0;0
7;18C;12609,3;980,4;585,1;1;8462;0;0;0,699598203734342;0,287520680690144;0;0;0,4;0,533333333333333;NA;NA;862;321;NA;NA;NA;NA;NA;NA
8;11A;13993,8;979,1;591;1;8438;0,0402939085091254;0,0959943114482105;0,125622185351979;0,276842853756814;0,0625;0,1875;0,25;0,3125;8403;7813;377;1225;0,4;1;0,25;0,2;0;0,25
9;8A;13826,9;976,9;588,6;1;8347;0,136096801245957;0;0,459087097160657;0,341559841859351;0,181818181818182;0;0,363636363636364;0,318181818181818;7399;NA;918;389;0,2;0,25;0;0;0;0
10;17D;12225,7;968,3;595,5;1;8643;0,0715029503644568;0,0171236839060511;0,375911141964596;0,444752979289599;0,176470588235294;0,0588235294117647;0,294117647058824;0,235294117647059;6629;6431;269;865;0;0;0;0;0;0
11;5A;12726,1;962,25;591,3;1;8256;0,0753391472868217;0,0564437984496124;0,157945736434109;0,161821705426357;0,125;0,0833333333333333;0,166666666666667;0,166666666666667;321;3610;832;576;0;0;0;0,166666666666667;0,333333333333333;0
12;21C;12959,6;985,4;588,2;1;7982;0,0637684790779253;0,0424705587572037;0,237158606865447;0,0806815334502631;0,08;0,12;0,16;0,08;893;7391;3319;1521;0;0;0;0,166666666666667;0,5;0
13;26B;13093,1;971,3;605,5;1;9024;0,0110815602836879;0,0258200354609929;0,0224955673758865;0,369348404255319;0,05;0,05;0,05;0,3;303;16;8223;1351;0;0;0;0;0;0
14;19D;13543,4;961,9;584,5;1;8388;0,133285646161183;0;0,247496423462089;0,544706723891273;0,25;0;0,25;0,25;1545;NA;567;288;0;0;NA;0,25;0,25;NA
15;22B;14077,1;972,381379310345;600,715172413793;1;8226;0,100291757840992;0,194383661560904;0,0446146365183564;0,352297592997812;0,0833333333333333;0,166666666666667;0,0833333333333333;0,291666666666667;1895;208;727;969;0,166666666666667;0;0,25;0;0;0
16;20C;12909,6;973,882773114539;587,815752797943;0;8311;0,0747202502707255;0,0182890145590182;0,623270364577067;0,143424377331248;0,0952380952380952;0,0476190476190476;0,428571428571429;0,142857142857143;2070;219;440;980;0,25;0;0,5;0;0;0
17;7B;13076,3;973,882773114539;587,815752797943;0;8323;0,257359125315391;0,0133365373062598;0,156313829148144;0,348672353718611;0,28;0,04;0,16;0,24;1146;8232;258;902;0,125;0;1;0,25;0,285714285714286;0
18;25C;12809,5;953,6;598;1;8721;0,0427703245040706;0;0,414058020869166;0,480449489737415;0,0526315789473684;0;0,421052631578947;0,421052631578947;211;NA;646;1103;0,5;1;0;0;0;0
19;3D;13376,6;982,282894736842;586,782894736842;1;8433;0,0748250919008656;0,0187359184157477;0,196134234554725;0,139926479307483;0,0714285714285714;0,0357142857142857;0,142857142857143;0,0357142857142857;1894;72;276;6434;0,5;0,5;0,5;0;0;0
20;23D;12542,7;984,3;595,4;1;7840;0,110331632653061;0,0169642857142857;0,160969387755102;0,147321428571429;0,148148148148148;0,0740740740740741;0,185185185185185;0,111111111111111;1383;1263;276;935;0,142857142857143;0;0,333333333333333;0;0;0
21;14B;12409,2;970,4;578,9;1;8512;0,0413533834586466;0;0,211348684210526;0,475093984962406;0,0666666666666667;0;0,266666666666667;0,4;9648;NA;1147;496;0;NA;0;0;NA;0
22;4B;13993,7;974;583,1;1;8343;0;0,0510607695073714;0,0919333573055256;0,560110272084382;0;0,105263157894737;0,157894736842105;0,210526315789474;NA;266;878;1543;0;NA;0;0;NA;0
23;12B;12459,2;965;585,3;1;8871;0,0980723706459249;0;0;0,572314282493518;0,15;0;0;0,45;2068;NA;NA;342;0;0;NA;0;0;NA
24;24B;13893,7;961,372280701754;582,38;1;8227;0;0,017381791661602;0,115473441108545;0,485596207609092;0;0,0434782608695652;0,173913043478261;0,260869565217391;NA;5316;465;294;0;NA;0;0,5;NA;0,5
25;6C;12159;980,6;578,5;1;8233;0,0977772379448561;0,0293939025871493;0,455362565286044;0,0788291023928094;0,0357142857142857;0,0714285714285714;0,428571428571429;0,0714285714285714;2376;1668;75;1850;0,333333333333333;1;0;0,333333333333333;0;0,5
26;2A;0;968,8;589,9;1;8785;0,0445076835515083;0;0,155606146841207;0,505065452475811;0,0769230769230769;0;0,230769230769231;0,307692307692308;1600;NA;288;2055;0,5;0;1;0,5;1;0
