trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;12C;13177;948,9;566,7;1;8792;0,205641492265696;0,0142174704276615;0,233962693357598;0;0,16;0,04;0,2;0;345;3766;3193;NA;0;0;0;0;0;0
2;4D;13527,2;932,964466305456;567,628348222571;0;8647;0,182722331444432;0,186769978027061;0,105585752284029;0,0290274083497167;0,133333333333333;0,1;0,1;0,0333333333333333;3894;283;4189;3413;0,142857142857143;0,25;0;0;0;0
3;9A;13093,5;941,7;570,1;1;8635;0,270758540822235;0,084192240880139;0,176143601621309;0,320787492762015;0,310344827586207;0,103448275862069;0,137931034482759;0,310344827586207;206;1352;2815;1733;0;0;0;0,166666666666667;0;0,5
4;22C;14111;925,8;590,9;1;8937;0,337137741971579;0;0;0,126552534407519;0,230769230769231;0;0;0,0769230769230769;283;NA;NA;5790;0;0;NA;0,2;0,2;NA
5;16A;13660,7;930,655172413793;546,393103448276;1;8665;0,133756491633006;0,117137911136757;0,151529140219273;0,3200230813618;0,138888888888889;0,111111111111111;0,138888888888889;0,222222222222222;237;116;1662;3131;0,1;0,2;0;0;0;0
6;10C;12693,2;935,704232804233;569,222222222222;1;8856;0,369579945799458;0,0299232158988257;0;0,172651309846432;0,290322580645161;0,0645161290322581;0;0,161290322580645;301;160;NA;2825;0;0;0;0;0;0
7;5B;12676,6;922,8;556,3;1;8821;0;0,2301326380229;0,254052828477497;0;0;0,137931034482759;0,241379310344828;0;NA;233;1696;NA;0,4;NA;0,4;0;NA;0
8;6A;13777,4;945,7;556,9;1;8535;0;0,163913298183948;0,153251318101933;0,401054481546573;0;0,172413793103448;0,137931034482759;0,275862068965517;NA;271;1272;2169;0,166666666666667;NA;0,166666666666667;0,166666666666667;NA;0,166666666666667
9;1B;12776,6;929,2;573,7;1;8880;0,293468468468468;0,0290540540540541;0,217454954954955;0,0856981981981982;0,217391304347826;0,0434782608695652;0,173913043478261;0,0869565217391304;201;1075;2572;2019;0,166666666666667;0,25;0;0;0;0
10;17D;13744;927,9;566,1;1;8423;0,294669357711029;0,0181645494479402;0,30939095334204;0,169060904665796;0,297297297297297;0,027027027027027;0,27027027027027;0,162162162162162;243;4488;1534;3297;0;0;0;0;0;0
11;21D;13777,4;929,591780821918;569,831506849315;1;8203;0,280141411678654;0,100938680970377;0;0,0268194562964769;0,225806451612903;0,129032258064516;0;0,032258064516129;192;1108;NA;3486;0;0;0;0,0909090909090909;0;0,2
12;7B;12943,5;925,3;567,9;1;8782;0,201662491459804;0,0518105215212936;0,365520382600774;0,104645866545206;0,269230769230769;0,0384615384615385;0,192307692307692;0,0769230769230769;269;445;957;4265;0,125;0;1;0;0;0
13;15B;12843,3;919,5;566,8;1;8907;0,337824183226676;0,131245088132929;0,137869091725609;0,0865611316941731;0,275862068965517;0,137931034482759;0,172413793103448;0,103448275862069;852;239;1772;2586;0,166666666666667;0,25;0;0;0;0
14;26D;12876,7;923,623148148148;593,349074074074;1;8541;0,141669593724388;0,263435194942044;0,104203254888186;0;0,192307692307692;0,192307692307692;0,0769230769230769;0;272;60;1451;NA;0;0;0;0;0;0
15;13B;13227;911,1;537,448736462094;1;8699;0,235889182664674;0,364984480974825;0,136452465800667;0;0,242424242424242;0,393939393939394;0,121212121212121;0;1716;226;2924;NA;0,0526315789473684;0;0,0909090909090909;0;0;0
