trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;14C;12859,5;992,097378277154;600,129962546817;1;8025;0,240872274143302;0,164859813084112;0,0736448598130841;0,120623052959502;0,166666666666667;0,2;0,0666666666666667;0,1;418;1193;3809;1673;0;0;0;0,0909090909090909;0;0,142857142857143
2;23B;12759,5;996,893639575972;603,006360424028;1;7939;0,268547676029727;0,0136037284292732;0,122559516311878;0,127471973800227;0,148148148148148;0,037037037037037;0,148148148148148;0,0740740740740741;854;6756;431;1919;0,333333333333333;0,25;0,5;0;0;0
3;26D;13660,2;975,8;609,1;1;6818;0,635376943385157;0;0,128043414491053;0;0,35;0;0,15;0;365;NA;1352;NA;0,142857142857143;0,166666666666667;0;0;0;0
4;11A;14010,4;981,4;610,1;1;7924;0,258329126703685;0,0723119636547198;0,0945229681978799;0,0685259969712266;0,189189189189189;0,0810810810810811;0,108108108108108;0,108108108108108;441;10;1046;1947;0,111111111111111;0,166666666666667;0;0;0;0
5;9B;12259,1;961,9;606,3;1;7970;0,3;0;0,114805520702635;0,0843161856963614;0,258064516129032;0;0,161290322580645;0,0645161290322581;285;NA;1390;2037;0,125;0,142857142857143;0;0;0;0
6;1B;12275,8;974,9;596,3;1;8261;0,318242343541944;0,0297784771819392;0,063188475971432;0,118508655126498;0,222222222222222;0,0740740740740741;0,0740740740740741;0,111111111111111;359;20;1030;1833;0,125;0,166666666666667;0;0;0;0
7;12A;12609,4;961,200709219858;609,736879432624;1;6790;0,337555228276878;0;0,118851251840943;0,200294550810015;0,36;0;0,16;0,2;550;NA;276;864;0,222222222222222;0,125;1;0,111111111111111;0,125;0
8;8D;13660,1;967,2;598,9;1;5888;0,236582880434783;0,0512907608695652;0,341881793478261;0,126188858695652;0,117647058823529;0,0294117647058824;0,323529411764706;0,0882352941176471;244;7533;2272;1383;0;0;0;0,2;0,333333333333333;0
9;17A;12542,7;972,2;603,9;1;7997;0,33837689133425;0,132674753032387;0,186695010628986;0,0502688508190571;0,333333333333333;0,0666666666666667;0,2;0,0666666666666667;277;5682;1004;1670;0,166666666666667;0,2;0;0;0;0
10;6D;12642,7;962,3;603,9;1;6591;0,120770747989683;0,0119860415718404;0,282961614322561;0,149901380670611;0,107142857142857;0,0357142857142857;0,321428571428571;0,107142857142857;303;176;12;910;0;0;0;0,333333333333333;0,5;0
