trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;15B;12225,8;987,9;610,9;1;8184;0,0751466275659824;0,0775904203323558;0,0373900293255132;0,0862658846529814;0,09375;0,09375;0,03125;0,09375;513;376;1091;2124;0;0;0;0;0;0
2;20C;12292,5;980,3;613;1;7757;0,105710970736109;0,0177903828799794;0,313136521851231;0,12375918525203;0,111111111111111;0,037037037037037;0,222222222222222;0,0740740740740741;437;9305;1109;1933;0,4;0,333333333333333;0,5;0;0;0
3;3C;13910,3;995,7;605,9;1;8084;0,116650173181593;0;0,0977238990598713;0,0649430974764968;0,142857142857143;0;0,0714285714285714;0,0714285714285714;496;NA;806;2281;0,25;0,25;NA;0,25;0,25;NA
4;11C;13893,7;994,29793814433;611,246391752577;1;8216;0,145691333982473;0,0977361246348588;0,0578140214216164;0,0909201557935735;0,172413793103448;0,103448275862069;0,0689655172413793;0,103448275862069;438;304;2989;1956;0,125;0,2;0;0,125;0;0,333333333333333
5;13C;14077,1;992,7;609,1;1;7633;0,147386348748854;0;0,144766146993318;0,0955063539892572;0,178571428571429;0;0,142857142857143;0,0714285714285714;524;NA;2631;2093;0;0;0;0;0;0
6;9C;12259,1;992;613,4;1;8297;0,209593829094854;0,140050620706279;0,138965891286007;0,261901892250211;0,2;0,2;0,1;0,25;391;4187;2651;1886;0,125;0;0,25;0;0;0
7;18C;12425,9;983,9;604,1;1;7225;0,127335640138408;0,0373702422145329;0,530657439446367;0;0,142857142857143;0,0952380952380952;0,428571428571429;0;646;514;1830;NA;0,2;0,333333333333333;0;0;0;0
8;4D;12859,6;970,1;596,7;1;8082;0,156644394951745;0;0,134125216530562;0,105419450631032;0,16;0;0,12;0,08;491;NA;4300;1003;0;0;NA;0,25;0,25;NA
9;21C;13059,7;973,186885245902;605,819672131148;1;8406;0,116583392814656;0,123364263621223;0,120866048060909;0,107304306447775;0,148148148148148;0,148148148148148;0,0740740740740741;0,111111111111111;412;14;2047;2677;0;0;0;0,125;0;0,25
10;5A;14077,1;978,525448028674;603,732616487455;1;8298;0,102313810556761;0;0;0,230657989877079;0,137931034482759;0;0;0,172413793103448;264;NA;NA;1202;0;0;0;0;0;0
11;22B;12842,9;981,223134328358;606,901492537313;1;7333;0,220237283512887;0;0;0,0886403927451248;0,185185185185185;0;0;0,0740740740740741;301;NA;NA;2943;0;0;NA;0;0;NA
