trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;12B;13343,1;971,4;598,8;1;7951;0,191674003270029;0;0;0,100364733995724;0,242424242424242;0;0;0,0606060606060606;329;NA;NA;1428;0;0;NA;0;0;NA
2;26D;13443,2;979,787096774194;572,216129032258;1;8075;0,108978328173375;0,183777089783282;0;0;0,138888888888889;0,25;0;0;327;2616;NA;NA;0;0;0;0;0;0
3;20B;13376,5;963,271936758893;590,758893280632;1;7897;0,107762441433456;0,00949727744713182;0,140179815119666;0,132835253893884;0,128205128205128;0,0256410256410256;0,153846153846154;0,128205128205128;351;241;782;954;0,166666666666667;0,2;0;0;0;0
4;10A;13393,1;959,2;591,7;1;8608;0,213289962825279;0,0124302973977695;0,138359665427509;0,0296236059479554;0,230769230769231;0,0384615384615385;0,153846153846154;0,0384615384615385;640;9710;394;2822;0;0;0;0,142857142857143;0,2;0
5;21C;13359,8;958,76265060241;595,359036144578;1;8255;0,0622652937613568;0,041671714112659;0;0,0436099333737129;0,0588235294117647;0,0882352941176471;0;0,0588235294117647;264;9594;NA;2698;0;0;0;0;0;0
6;7D;14093,7;957,8;585,3;1;8309;0,10530749789385;0;0,0352629678661692;0,0428451077145264;0,111111111111111;0;0,0555555555555556;0,0555555555555556;436;NA;4603;246;0;0;NA;0;0;NA
7;5D;13776,8;951,2;556,2;1;8343;0;0,128850533381278;0;0,104518758240441;0;0,166666666666667;0;0,0666666666666667;NA;266;NA;2474;0;NA;0;0;NA;0
8;1B;13309,7;942;579,9;1;8755;0,0228440890919475;0,507938320959452;0,0205596801827527;0,0946887492861222;0,05;0,3;0,05;0,05;2795;298;588;1447;0,142857142857143;0;0,166666666666667;0;0;0
9;13B;13643,4;938,1;584,9;1;8030;0,154545454545455;0,112079701120797;0,158779576587796;0,219178082191781;0,142857142857143;0,142857142857143;0,171428571428571;0,2;3885;213;526;1109;0,222222222222222;0,25;0,2;0,222222222222222;0,25;0,2
10;22B;14077;933,379930795848;576,759515570934;1;8081;0,421482489790867;0,0275955946046281;0,0185620591510952;0,083034277935899;0,258064516129032;0,032258064516129;0,032258064516129;0,0645161290322581;466;224;2255;1519;0;0;0;0,142857142857143;0,166666666666667;0
11;3A;13493,2;935,855789473684;579,695789473684;1;7463;0;0,119790968779311;0,0665952030014739;0,0726249497521104;0;0,1;0,0333333333333333;0,0666666666666667;NA;275;1703;1243;0;NA;0;0,25;NA;0,25
12;16D;12492,5;964,455;581,909285714286;1;8346;0,140067098011023;0,107236999760364;0,0370237239396118;0,315240833932423;0,121212121212121;0,121212121212121;0,0303030303030303;0,272727272727273;441;32;593;1228;0,111111111111111;0,25;0;0;0;0
13;19C;12158,9;981,9;591,7;1;8648;0,0196577243293247;0,25659111933395;0,271276595744681;0,200855689176688;0,037037037037037;0,148148148148148;0,296296296296296;0,148148148148148;8862;503;2249;240;0,2;0;0,25;0;0;0
14;8A;13076,3;970,7;604,2;1;8104;0,141288252714709;0,0408440276406713;0,476554787759131;0,111056268509378;0,181818181818182;0,0606060606060606;0,393939393939394;0,0909090909090909;313;5259;666;3362;0,111111111111111;0,166666666666667;0;0;0;0
15;25D;14077;980,647441860465;620,8;1;7971;0,286287793250533;0,170367582486514;0,180529419144398;0;0,222222222222222;0,222222222222222;0,194444444444444;0;766;2657;299;NA;0,1875;0,125;0,25;0;0;0
16;6C;12742,7;963,334812286689;638,845392491468;1;6902;0,130976528542451;0,16444508838018;0,16067806432918;0,178788756882063;0,129032258064516;0,193548387096774;0,161290322580645;0,161290322580645;256;1774;740;1209;0,111111111111111;0,25;0;0;0;0
17;15D;13843,4;976,1;593,9;1;7842;0,0285641418005611;0;0;0,113491456261158;0,0666666666666667;0;0;0,0666666666666667;287;NA;NA;947;0;0;NA;0;0;NA
18;17B;14027;951,8;615,7;1;8216;0,114654333008763;0;0,112828627069133;0,276290165530672;0,148148148148148;0;0,0740740740740741;0,296296296296296;1762;NA;719;211;0;0;NA;0,25;0,25;NA
19;4C;13076,3;960,6;623;1;8541;0,0796159700269289;0,060882800608828;0,0601803067556492;0;0,0967741935483871;0,0967741935483871;0,032258064516129;0;399;264;924;NA;0,142857142857143;0,333333333333333;0;0;0;0
20;11D;12625,9;947,6;629,6;1;8059;0,0155106092567316;0,0841295446085122;0,0892170244447202;0;0,0294117647058824;0,117647058823529;0,0882352941176471;0;1552;285;2062;NA;0;0;0;0;0;0
21;14B;13509,9;954,084293193717;615,360732984293;1;8494;0,0775841770661644;0,526960207205086;0,135036496350365;0,0788792088533082;0,16;0,24;0,2;0,08;295;5430;703;1133;0,1;0,25;0;0;0;0
22;18A;13193;954,5;617,8;1;8476;0,49115148655026;0,164582350165172;0,0422369042000944;0,0614676734308636;0,375;0,21875;0,03125;0,0625;396;305;1805;1027;0;0;0;0,0555555555555556;0,0909090909090909;0
23;9B;13076,3;937,808333333333;622,95;1;8754;0,229038153986749;0,387480009138679;0,277701622115604;0,0507196710075394;0,230769230769231;0,346153846153846;0,269230769230769;0,0769230769230769;370;33;1823;1266;0;0;0;0,0666666666666667;0,166666666666667;0
24;2A;13660;959,2;628,9;1;8039;0,208359248662769;0;0,0772484139818385;0,0190322179375544;0,181818181818182;0;0,0606060606060606;0,0303030303030303;272;NA;1805;4950;0;0;0;0;0;0
25;23A;12125,5;954,6;630;1;7812;0,234767025089606;0,0138248847926267;0,11047107014849;0,157834101382488;0,162162162162162;0,027027027027027;0,0810810810810811;0,162162162162162;313;4640;981;1554;0,125;0,166666666666667;0;0,125;0;0,5
26;24D;0;937,5;637,2;1;7860;0,0735368956743003;0,131297709923664;0,0161577608142494;0,0146310432569975;0,0512820512820513;0,128205128205128;0,0256410256410256;0,0256410256410256;4280;311;1498;6015;0;0;0;0;0;0
