trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;5A;13863;962,5;584,5;1;8847;0,121284051090765;0,0487170792358992;0,100599073132135;0;0,12;0,04;0,08;0;299;1292;3804;NA;0;0;0;0;0;0
2;9B;12692,7;971,8;578,2;1;8373;0,209363430072853;0,0402484175325451;0,183088498745969;0,0747641227755882;0,233333333333333;0,0666666666666667;0,2;0,0666666666666667;302;3919;1321;2056;0;0;0;0;0;0
3;6A;12859,6;972,3;581,5;1;8605;0,0202208018593841;0,186868099941894;0,0748402091807089;0,18163858221964;0,037037037037037;0,111111111111111;0,111111111111111;0,148148148148148;3339;4054;396;2043;0,25;0;0,333333333333333;0,25;0;0,333333333333333
4;26B;12175,7;976,8;578,3;1;8468;0,0761691072272083;0,291213982050071;0;0,0623523854511101;0,1;0,266666666666667;0;0,0666666666666667;2033;260;NA;1166;0;0;0;0;0;0
5;7C;12242,5;978,5;584,6;1;8178;0,274027879677183;0,0300807043286867;0,0571044265101492;0,13780875519687;0,242424242424242;0,0303030303030303;0,0606060606060606;0,121212121212121;537;7944;2020;320;0;0;0;0;0;0
6;2A;13826,9;989,6;590,8;1;8561;0,180235953743722;0,230230113304521;0,0218432426118444;0,0863216913911926;0,178571428571429;0,214285714285714;0,0357142857142857;0,0714285714285714;1624;275;1019;1480;0;0;0;0,166666666666667;0;0,285714285714286
7;25C;12842,9;976,6;584,2;1;8333;0,264250570022801;0,197047881915277;0,0446417856714269;0,152886115444618;0,241379310344828;0,206896551724138;0,0689655172413793;0,137931034482759;1524;3150;1067;380;0;0;0;0,142857142857143;0,142857142857143;0,142857142857143
8;10D;12676,1;990,1;576,5;1;8640;0,37337962962963;0;0,093287037037037;0,0929398148148148;0,333333333333333;0;0,0740740740740741;0,0740740740740741;1145;NA;707;262;0;0;0;0,1;0;1
9;15B;12592,7;987,1;583,9;1;8361;0,0637483554598732;0,252601363473269;0,15560339672288;0;0,0689655172413793;0,310344827586207;0,103448275862069;0;370;189;809;NA;0,111111111111111;0,5;0;0;0;0
10;21A;12325,8;979,6;593,6;1;8339;0,0431706439621058;0,0761482192109366;0,0422112963185034;0;0,0625;0,09375;0,03125;0;802;9289;371;NA;0,2;0;0,333333333333333;0;0;0
