trial;pic;iti
1;25B;14093,7
2;11C;12442,6
3;2C;13259,8
4;9D;12309
5;24A;13843,6
6;3C;12626
7;14C;12842,8
8;10A;12242,4
9;15D;12992,9
10;16B;12509,3
11;13A;13910,2
12;6D;13927
13;7B;13109,7
14;23B;13393,2
15;21C;13026,3
16;8B;14010,4
17;5C;12225,7
18;19A;13459,9
19;22B;13893,6
20;20D;12525,9
21;1D;12359,2
22;17C;13843,5
23;26D;14027,1
24;18B;13977
25;12B;13610
26;4D;0
