trial;pic;iti
1;14A;13209,7
2;10B;12942,8
3;17A;13059,6
4;7C;12359,1
5;4B;12192,3
6;25D;13393,1
7;21A;13726,7
8;16B;13426,6
9;13B;12559,2
10;22D;12325,7
11;3D;13343,1
12;15D;12492,5
13;8C;13476,5
14;5D;12609,3
15;12C;12325,7
16;26C;12959,5
17;11D;12192,3
18;6B;13459,9
19;23D;12892,7
20;19A;13510
21;9D;12759,3
22;2B;12209
23;20B;12892,8
24;1A;13276,4
25;24A;14026,9
26;18A;0
