trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;14B;12416,1;961,5;592,5;1;8102;0,294495186373735;0,127252530239447;0,2670945445569;0,0855344359417428;0,214285714285714;0,178571428571429;0,25;0,0714285714285714;364;1053;578;1929;0,0909090909090909;0,166666666666667;0;0,0909090909090909;0;0,2
2;18D;13093,2;971,526215715968;573,451876156823;0;8382;0,112145072774994;0,0337628251014078;0,134693390598902;0,33715103793844;0,173913043478261;0,0869565217391304;0,0869565217391304;0,304347826086957;1745;456;2083;679;0,166666666666667;0,25;0;0,333333333333333;0,25;0,5
3;4D;12959,8;971,526215715968;573,451876156823;0;8151;0,236780763096553;0,0923813029076187;0,103300208563366;0,157158630842841;0,178571428571429;0,142857142857143;0,142857142857143;0,107142857142857;1470;389;1822;2897;0;0;0;0;0;0
4;24D;13493,5;976,9;563,9;1;8228;0,224112785610112;0,192999513855129;0,10051045211473;0,135391346621293;0,142857142857143;0,285714285714286;0,107142857142857;0,0714285714285714;5489;324;521;824;0,0833333333333333;0;0,111111111111111;0,0833333333333333;0;0,111111111111111
5;7D;12876,4;968,7;572;1;7856;0,182662932790224;0;0,153258655804481;0,0491344195519348;0,142857142857143;0;0,142857142857143;0,0357142857142857;502;NA;1502;6649;0,5;0,5;NA;0;0;NA
6;19C;13376,7;962;568,7;1;8147;0,225727261568676;0,165214189272125;0,121762612004419;0,487295937154781;0,291666666666667;0,25;0,125;0,333333333333333;2079;1883;1543;358;0,166666666666667;0,285714285714286;0;0,166666666666667;0,142857142857143;0,2
7;22D;13543,6;971,526215715968;573,451876156823;0;9150;0,508196721311475;0,183387978142076;0,0594535519125683;0;0,25;0,1875;0,125;0;330;32;523;NA;0,142857142857143;0,25;0;0;0;0
8;15A;13460,1;980,5;565;1;8190;0,0129426129426129;0,144078144078144;0,047985347985348;0,294383394383394;0,0434782608695652;0,217391304347826;0,0434782608695652;0,260869565217391;1638;294;5537;2864;0;0;0;0,166666666666667;0;0,2
9;23A;12609,5;965,7;574,7;1;7967;0,284799799171583;0,27990460650182;0;0,0810844734529936;0,275862068965517;0,241379310344828;0;0,103448275862069;1090;3661;NA;1312;0;0;0;0,133333333333333;0,142857142857143;0,125
10;17A;13510,2;954,5;581,3;1;7229;0,266011896527874;0;0,255360354129202;0,248305436436575;0,272727272727273;0;0,227272727272727;0,227272727272727;303;NA;590;2902;0,4;0,4;NA;0;0;NA
11;26B;13376,8;958,5;569,4;1;8565;0,185639229422067;0,388091068301226;0,0615294804436661;0,0911850554582604;0,272727272727273;0,363636363636364;0,136363636363636;0,0454545454545455;303;2337;482;6866;0,0714285714285714;0,166666666666667;0;0;0;0
12;21D;12392,6;979,3;553,4;1;8536;0,5470946579194;0,155107778819119;0,0479147141518276;0;0,153846153846154;0,230769230769231;0,153846153846154;0;1726;1538;626;NA;0,166666666666667;0;0,25;0;0;0
13;10C;12275,9;972;565,8;1;6905;0,274149167270094;0,0490948587979725;0;0,158435916002896;0,269230769230769;0,115384615384615;0;0,153846153846154;1103;140;NA;347;0;0;0;0,1;0;0,333333333333333
14;6C;12192,6;971;577,7;1;8708;0,0238860817638953;0,50815342214056;0,153077629765733;0,193270555810749;0,0344827586206897;0,448275862068966;0,172413793103448;0,137931034482759;6251;286;18;1501;0,153846153846154;0;0,166666666666667;0;0;0
15;13A;13043,1;971,526215715968;573,451876156823;0;8810;0,12905788876277;0,211577752553916;0,260272417707151;0,0331441543700341;0,0869565217391304;0,304347826086957;0,260869565217391;0,0434782608695652;2483;363;755;1916;0,222222222222222;0;0,285714285714286;0;0;0
16;11C;12976,5;986,5;587;1;9290;0,0735199138858988;0,351560818083961;0,379440258342304;0,0982777179763186;0,142857142857143;0,285714285714286;0,142857142857143;0,285714285714286;472;323;2294;1238;0;0;0;0,5;1;0
17;2C;13910,4;971,526215715968;573,451876156823;0;7550;0,34476821192053;0,126225165562914;0,136423841059603;0,160264900662252;0,214285714285714;0,214285714285714;0,142857142857143;0,142857142857143;1853;255;1084;489;0,333333333333333;0,333333333333333;0,333333333333333;0,166666666666667;0,166666666666667;0,166666666666667
18;12C;13877,2;990,6;563,8;1;9339;0,291251740014991;0,0415462040903737;0;0;0,333333333333333;0,222222222222222;0;0;1270;305;NA;NA;0;0;0;0;0;0
19;20C;12192,5;984,5;584,7;1;8782;0,100432703256661;0;0,287064450011387;0,412092917330904;0,266666666666667;0;0,2;0,0666666666666667;296;NA;543;867;0,2;0,25;0;0;0;0
20;16A;13443,5;984,8;583,7;1;7455;0,319651240778001;0,0756539235412475;0,088933601609658;0,094299128101945;0,241379310344828;0,0689655172413793;0,103448275862069;0,103448275862069;289;3560;643;1559;0,111111111111111;0,166666666666667;0;0,111111111111111;0,166666666666667;0
21;25B;13043,1;942,6;580,2;1;8638;0,536582542255152;0,031373003009956;0,17862931234082;0,106853438295902;0,235294117647059;0,117647058823529;0,176470588235294;0,176470588235294;343;269;1306;568;0;0;0;0,166666666666667;0,333333333333333;0
