trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;2B;13610,2;959,8;611,2;1;8256;0,543241279069767;0,0358527131782946;0,109375;0;0,375;0,0416666666666667;0,125;0;393;9704;1898;NA;0,111111111111111;0,111111111111111;NA;0;0;NA
2;26B;13560,1;954,1;605,1;1;8589;0,315519850972174;0;0,25404587262778;0,0664803818838049;0,272727272727273;0;0,181818181818182;0,0909090909090909;323;NA;2398;5333;0,142857142857143;0,166666666666667;0;0;0;0
3;3D;13376,6;956,7;609,2;1;8368;0,110898661567878;0,12296845124283;0,066802103250478;0;0,04;0,04;0,04;0;422;8245;2760;NA;0;0;0;0;0;0
4;24A;13359,9;959,00779606388;610,007292050154;0;8891;0,119221684849848;0,112248341019008;0,0754695759757058;0,0690585985828366;0,137931034482759;0,137931034482759;0,0689655172413793;0,0689655172413793;306;105;2840;1570;0;0;0;0,222222222222222;0,25;0,2
5;8C;12259,1;967,8;619,4;1;8527;0,157851530432743;0,059223642547203;0,138383956842969;0,225167116219069;0,153846153846154;0,0769230769230769;0,115384615384615;0,230769230769231;288;1717;3976;2371;0;0;0;0,142857142857143;0;0,333333333333333
6;23D;13310;962,3;603,9;1;8123;0,130986088883417;0;0,0254831958635972;0,0434568509171488;0,12;0;0,04;0,04;290;NA;5817;2217;0;0;0;0;0;0
7;1D;13710,2;962,9;619;1;8429;0,34606714912801;0,0314390793688457;0;0,071420097283189;0,208333333333333;0,0416666666666667;0;0,0833333333333333;282;6025;NA;2621;0;0;0;0,166666666666667;0,25;0
8;15B;12609,3;954,7;618,1;1;8799;0,35606318899875;0,0294351630867144;0,167859984089101;0,0565973406068871;0,304347826086957;0,0434782608695652;0,173913043478261;0,0434782608695652;814;3421;1849;3722;0,142857142857143;0,166666666666667;0;0,142857142857143;0;1
9;4C;13843,7;956,5;609,3;1;8623;0,131972631334802;0,119563956859562;0,0665661602690479;0,035950365302099;0,037037037037037;0,111111111111111;0,037037037037037;0,037037037037037;357;1646;8625;3811;0;0;0;0;0;0
10;25C;13109,7;950,043298969072;608,650859106529;1;8642;0,464822957648692;0,176926637352465;0,0525341356167554;0,115945383013191;0,423076923076923;0,153846153846154;0,0769230769230769;0,0769230769230769;287;6283;2763;1678;0;0;0;0,0625;0,0909090909090909;0
