trial;pic;iti
1;22C;12240,2
2;18B;13045,3
3;12B;13093
4;5B;13043
5;10D;13043
6;16D;13193,2
7;9A;12392,5
8;8D;12876,2
9;17B;13843,6
10;1D;13359,9
11;7A;13126,4
12;13A;12792,9
13;21C;13026,3
14;20A;13876,9
15;19D;12442,6
16;2B;14010,4
17;26A;13393,3
18;15B;13676,8
19;4A;13526,7
20;23C;13676,8
21;25D;12175,7
22;6B;13076,4
23;14C;12942,9
24;3D;12409,2
25;24D;13693,5
26;11D;0
