trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;10B;13499,7;955,4;545,1;1;8681;0,126943900472296;0,0337518719041585;0,0327151249856007;0,243981108167262;0,148148148148148;0,037037037037037;0,037037037037037;0,111111111111111;651;7879;302;2624;0,166666666666667;0;0,5;0,166666666666667;0;0,5
2;8A;12542,7;955,9;561;1;8704;0,129365808823529;0,025390625;0,203239889705882;0,272977941176471;0,192307692307692;0,0384615384615385;0,230769230769231;0,192307692307692;1960;370;648;3444;0,285714285714286;0,2;0,5;0;0;0
3;23B;13810,2;957,4;572,2;1;7797;0,262280364242657;0,0788764909580608;0,0223162754905733;0,0852892138001796;0,241379310344828;0,103448275862069;0,0344827586206897;0,0689655172413793;779;8086;1972;2231;0;0;0;0;0;0
4;12D;12742,8;952,4;564,8;1;8505;0,190123456790123;0;0,173427395649618;0,0612580834803057;0,21875;0;0,09375;0,0625;637;NA;1715;3287;0,2;0,2;NA;0;0;NA
5;3C;12659,4;954,849829351536;568,594197952218;1;8055;0,122284295468653;0,0353817504655493;0,0207324643078833;0,0556176288019863;0,115384615384615;0,0384615384615385;0,0384615384615385;0,0769230769230769;260;8860;3448;827;0;0;0;0,25;0,333333333333333;0
6;15D;12175,7;953,023398062061;579,257559972147;0;7688;0,467481789802289;0,0318678459937565;0,0391519250780437;0,0502081165452654;0,346153846153846;0,0384615384615385;0,0769230769230769;0,0384615384615385;302;2175;1527;1742;0;0;0;0;0;0
7;19C;14010,4;953,023398062061;579,257559972147;0;7898;0,184223854140289;0,0676120536844771;0,0635603950367182;0,223474297290453;0,1875;0,0625;0,09375;0,21875;298;5759;1443;949;0;0;0;0,428571428571429;0,5;0
8;5A;13660,1;951,4;557,7;1;8457;0;0,0897481376374601;0;0,0976705687596074;0;0,0645161290322581;0;0,0967741935483871;NA;223;NA;2091;0;NA;0;0;NA;0
9;25B;12709,4;956,2;565,6;1;8749;0,209166761915648;0,07703737570008;0,0320036575608641;0,0378328951880215;0,16;0,04;0,04;0,08;283;8142;4413;3515;0;0;0;0;0;0
10;22B;12776,2;954,6;577,8;1;8160;0,0857843137254902;0,0560049019607843;0,0300245098039216;0;0,0645161290322581;0,0645161290322581;0,032258064516129;0;339;824;543;NA;0,25;0,5;0;0;0;0
11;6B;13543,3;958,4;587,7;1;8270;0,28415961305925;0,0577992744860943;0,181257557436518;0,0310761789600967;0,192307692307692;0,0769230769230769;0,0769230769230769;0,0384615384615385;247;6149;4286;8196;0;0;0;0;0;0
12;18C;13326,6;948,5;577,5;1;8339;0,0390934164767958;0,018347523683895;0,30219450773474;0,0823839788943518;0,08;0,04;0,28;0,08;670;4056;1235;225;0;0;0;0;0;0
