trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;2A;12842,8;965,6;579,4;1;8098;0,37107927883428;0;0,110274141763398;0,0689059026920227;0,303030303030303;0;0,0909090909090909;0,0909090909090909;313;NA;2777;975;0,0909090909090909;0,1;0;0;0;0
2;15D;14110,4;965,099652777778;576,842708333333;1;8200;0,0981707317073171;0,039390243902439;0,0201219512195122;0,0397560975609756;0,137931034482759;0,0689655172413793;0,0344827586206897;0,0689655172413793;425;287;3784;1412;0;0;0;0;0;0
3;7D;13559,9;989,258762886598;579,667010309278;1;8022;0,153951633009225;0;0;0,0487409623535278;0,181818181818182;0;0;0,0303030303030303;270;NA;NA;8507;0;0;NA;0,166666666666667;0,166666666666667;NA
4;18D;12542,6;970,3;589,5;1;8154;0,250797154770665;0,136865342163355;0,197449104733873;0,12962962962963;0,258064516129032;0,129032258064516;0,193548387096774;0,129032258064516;415;268;749;1007;0,181818181818182;0,285714285714286;0;0,0909090909090909;0,142857142857143;0
5;12D;13326,5;978,528421052632;570,518245614035;1;8294;0,125391849529781;0;0,0683626718109477;0;0,178571428571429;0;0,0714285714285714;0;196;NA;2133;NA;0,2;0,2;NA;0;0;NA
6;4C;13610;974,9;566,3;1;8226;0,12691466083151;0,0226112326768782;0,0572574762946754;0,0543398978847557;0,151515151515152;0,0606060606060606;0,0303030303030303;0,0606060606060606;221;7672;2058;2835;0;0;0;0;0;0
7;9A;13443,2;967,7;584,5;1;8279;0,307404275878729;0,0462616258002174;0,0312839714941418;0,279139992752748;0,321428571428571;0,0357142857142857;0,0357142857142857;0,25;253;5279;9594;773;0;0;0;0,0909090909090909;0,111111111111111;0
8;10D;14043,7;958,8;577,5;1;8650;0,413410404624277;0,0130635838150289;0,0572254335260116;0,0591907514450867;0,384615384615385;0,0384615384615385;0,0769230769230769;0,0769230769230769;325;185;1816;556;0,0909090909090909;0,111111111111111;0;0,0909090909090909;0,111111111111111;0
9;14C;12926,2;988,7;577,8;1;8748;0,335390946502058;0,0193187014174668;0;0,0534979423868313;0,34375;0,03125;0;0,0625;250;31;NA;1204;0;0;0;0;0;0
10;21D;13359,8;974,394611272238;576,358474488412;0;8063;0,229815205258589;0,106287982140642;0,0981024432593328;0,0292695026665013;0,206896551724138;0,137931034482759;0,103448275862069;0,0344827586206897;312;8422;652;2756;0,2;0,4;0;0;0;0
11;17C;13660,1;979,8;568,3;1;8286;0,168959691045136;0,0481535119478639;0,091479604151581;0,426743905382573;0,222222222222222;0,0740740740740741;0,111111111111111;0,296296296296296;269;6571;6912;1295;0,142857142857143;0;0,5;0;0;0
12;8C;12175,6;977,5;576,6;1;8092;0,499629263470094;0,0606772120612951;0,0495551161641127;0,0504201680672269;0,46875;0,0625;0,0625;0,0625;277;3011;1794;2315;0,0555555555555556;0,0666666666666667;0;0;0;0
13;16C;13359,8;974,394611272238;576,358474488412;0;8347;0,331256738948125;0,113453935545705;0,117766862345753;0,069486042889661;0,275862068965517;0,172413793103448;0,137931034482759;0,0689655172413793;314;194;737;1316;0,153846153846154;0,25;0;0;0;0
14;19C;13693,5;974,394611272238;576,358474488412;0;8094;0,269088213491475;0;0;0,0391648134420558;0,266666666666667;0;0;0,0333333333333333;245;NA;NA;4607;0;0;NA;0;0;NA
15;25D;12559,2;950,8;583,3;1;7923;0,259876309478733;0,14729269216206;0,209895241701376;0,0516218604064117;0,25;0,1875;0,15625;0,0625;197;3160;5136;1165;0,133333333333333;0,125;0,142857142857143;0,0666666666666667;0;0,142857142857143
16;23C;13626,7;974,394611272238;576,358474488412;0;8303;0,178248825725641;0,0272190774418885;0,0165000602191979;0;0,181818181818182;0,0303030303030303;0,0303030303030303;0;280;7;4175;NA;0;0;0;0;0;0
17;24B;12942,8;976,9;568,3;1;8292;0;0,011456825856247;0,0340086830680174;0,0487216594307767;0;0,03125;0,03125;0,03125;NA;212;5837;7678;0;NA;0;0;NA;0
18;6B;13876,9;974,394611272238;576,358474488412;0;8251;0,105078172342746;0,140225427220943;0,0873833474730336;0,126530117561508;0,0882352941176471;0,117647058823529;0,0882352941176471;0,147058823529412;239;1810;991;58;0,125;0,333333333333333;0;0,125;0;0,2
19;22D;12225,7;973,5;575,1;1;8576;0,0697294776119403;0,0180736940298507;0,0444263059701493;0,074277052238806;0,117647058823529;0,0294117647058824;0,0294117647058824;0,0588235294117647;205;2505;582;2690;0,2;0,25;0;0,2;0;1
20;3D;13159,7;979;572,4;1;8522;0,280450598451068;0,0401314245482281;0,0253461628725651;0,0299225533912227;0,178571428571429;0,0357142857142857;0,0357142857142857;0,0714285714285714;231;5205;5963;3405;0,142857142857143;0,2;0;0;0;0
21;1B;13409,9;982,3;587,6;1;8187;0,136924392329303;0,0414071088310737;0;0,0157566874312935;0,117647058823529;0,0882352941176471;0;0,0294117647058824;309;178;NA;1251;0;0;0;0;0;0
22;20D;12225,6;985,3;576,4;1;8105;0,0747686613201727;0,04898210980876;0,0486119679210364;0,0410857495373226;0,0882352941176471;0,0588235294117647;0,0588235294117647;0,0294117647058824;338;181;3975;1205;0,2;0,333333333333333;0;0;0;0
23;5C;13876,9;969,4;583,2;1;8605;0,142242882045322;0;0,0603137710633353;0,0328878558977339;0,0967741935483871;0;0,0645161290322581;0,032258064516129;164;NA;3766;1477;0;0;0;0,25;0,333333333333333;0
24;11B;13309,8;974,3;567,8;1;8701;0,0702218135846454;0,0618319733363981;0;0,0989541432019308;0,0666666666666667;0,0666666666666667;0;0,0666666666666667;251;4284;NA;2888;0;0;0;0;0;0
25;26C;14043,7;978,9;574,8;1;7565;0,149636483807006;0,411896893588896;0;0;0,2;0,4;0;0;334;1911;NA;NA;0;0;0;0;0;0
26;13B;0;975,7;567,7;1;8266;0,176748124848778;0,0486329542705057;0,0955722235664166;0,0981127510283087;0,137931034482759;0,0689655172413793;0,103448275862069;0,137931034482759;321;166;2076;1131;0;0;0;0;0;0
