trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;14A;12577;949,1;596,7;1;8252;0,180683470673776;0,0368395540475036;0,096703829374697;0,0827678138633059;0,138888888888889;0,0277777777777778;0,111111111111111;0,0833333333333333;281;5073;1485;1973;0,142857142857143;0;0,5;0;0;0
2;4A;12509,3;974,4;558,8;1;8164;0,101175894169525;0,0134737873591377;0,044953454189123;0,0461783439490446;0,0769230769230769;0,0256410256410256;0,0512820512820513;0,0512820512820513;416;285;3109;1557;0;0;0;0;0;0
3;12D;12776,1;959,1;574,1;1;8118;0,368070953436807;0;0,106922887410692;0,082039911308204;0,305555555555556;0;0,0833333333333333;0,0833333333333333;229;NA;1541;1808;0;0;NA;0,1;0,1;NA
4;23A;13526,7;970,7;598,9;1;8102;0,286842754875339;0,0186373734880276;0,101703283139965;0,102937546284868;0,277777777777778;0,0555555555555556;0,0833333333333333;0,0833333333333333;222;3073;3815;2887;0;0;0;0;0;0
5;22C;13043;976,6;577,7;1;8368;0,176027724665392;0;0,0824569789674952;0,0881931166347992;0,162162162162162;0;0,0810810810810811;0,108108108108108;209;NA;5283;2261;0;0;NA;0;0;NA
6;13C;13026,3;974,092605633803;580,894014084507;1;8273;0,139852532334099;0,100447238003143;0,186631209960111;0,100930738547081;0,102564102564103;0,0769230769230769;0,230769230769231;0,128205128205128;211;5186;1220;770;0;0;0;0,125;0,25;0
7;11B;13059,6;981,344329896907;599,80618556701;1;8156;0,213217263364394;0,0160617949975478;0;0,0884011770475723;0,15;0,025;0;0,1;244;4426;NA;2095;0;0;0;0;0;0
8;19D;12792,8;969,350126452954;597,259282258026;0;8284;0,347658136166103;0,0234186383389667;0,150048285852245;0,0533558667310478;0,242424242424242;0,0303030303030303;0,121212121212121;0,0606060606060606;318;3672;1367;1139;0;0;0;0,125;0,142857142857143;0
9;16D;13710,1;958,6;595,7;1;8575;0,252361516034985;0,0549271137026239;0,132478134110787;0,0726530612244898;0,25;0,0555555555555556;0,166666666666667;0,0833333333333333;218;3554;1054;2711;0,166666666666667;0,222222222222222;0;0;0;0
10;21C;12859,5;977,4;606,9;1;8566;0,123278076114873;0,0675928087788933;0;0,0367732897501751;0,117647058823529;0,0882352941176471;0;0,0588235294117647;227;1645;NA;1249;0;0;0;0;0;0
