trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;5A;14077,3;963,62561607283;615,332396797991;0;8275;0,32;0,0354078549848943;0,0885800604229607;0,0329909365558912;0,2;0,08;0,04;0,04;280;948;1427;5114;0;0;0;0;0;0
2;11B;12159,2;952,8;611,8;1;8036;0,251742160278746;0,0283723245395719;0;0,106022896963664;0,181818181818182;0,0606060606060606;0;0,151515151515152;401;258;NA;2065;0;0;0;0,125;0;0,333333333333333
3;25C;13793,7;953,6;608,4;1;8430;0,507473309608541;0;0,17841043890866;0,218979833926453;0,5;0;0,230769230769231;0,153846153846154;239;NA;1132;1629;0,0769230769230769;0,0833333333333333;0;0;0;0
4;21C;13343,4;967,4;616,4;1;8027;0,255761803911798;0,149495452846643;0,0494580789834309;0,0671483742369503;0,181818181818182;0,181818181818182;0,0606060606060606;0,0606060606060606;237;6861;9226;1543;0,0769230769230769;0;0,142857142857143;0;0;0
5;6B;14044;966,6;612,3;1;7854;0,174306086070792;0,109880315762669;0,268780239368475;0,0262286732874968;0,2;0,0857142857142857;0,2;0,0285714285714286;240;4610;638;3903;0;0;0;0;0;0
6;23B;12976,4;955,6;613,6;1;7658;0,221337163750326;0,0637242099764952;0,161791590493601;0,0656829459388874;0,235294117647059;0,0588235294117647;0,176470588235294;0,0588235294117647;216;2110;1082;1816;0,1;0,125;0;0;0;0
7;15D;12259,2;966;611,3;1;7791;0,224361442690284;0,0161725067385445;0,0960082146065974;0,047875754075215;0,178571428571429;0,0357142857142857;0,0714285714285714;0,0714285714285714;195;3811;650;5928;0,166666666666667;0,2;0;0;0;0
8;20A;14027,3;964;617,9;1;8392;0,403122020972355;0;0,0647044804575787;0,028836987607245;0,25;0;0,107142857142857;0,0357142857142857;346;NA;2472;7043;0;0;NA;0;0;NA
9;18A;12909,7;968,1;616,5;1;8810;0,661520998864926;0;0,041316685584563;0,117593643586833;0,45;0;0,05;0,2;217;NA;1779;2456;0,125;0,125;NA;0;0;NA
10;1A;12642,9;965,8;611,5;1;8473;0,271922577599434;0,0639678980290334;0;0,0672725126873598;0,241379310344828;0,137931034482759;0;0,0689655172413793;306;40;NA;2570;0;0;0;0;0;0
11;14A;12742,9;965,6;615,1;1;8428;0,516848599905078;0;0,103939250118652;0,0662078785002373;0,413793103448276;0;0,103448275862069;0,103448275862069;202;NA;1422;1624;0;0;0;0;0;0
12;26D;12626,2;958,38916967509;608,745126353791;1;7952;0,369341046277666;0,0246478873239437;0,244844064386318;0;0,333333333333333;0,037037037037037;0,148148148148148;0;196;7972;926;NA;0,1;0,125;0;0;0;0
13;8C;12592,9;960,8;610;1;7819;0,337639084281877;0,0322291853178156;0,29888732574498;0,137101931193247;0,28125;0,03125;0,25;0,1875;218;7560;679;2732;0,181818181818182;0,222222222222222;0;0,0909090909090909;0,111111111111111;0
14;9C;12826,3;963,62561607283;615,332396797991;0;8075;0,246934984520124;0,0354179566563467;0,137832817337461;0,0947368421052632;0,25;0,0714285714285714;0,107142857142857;0,0714285714285714;232;3025;2260;1721;0,111111111111111;0,166666666666667;0;0;0;0
15;13D;13293,4;960,2;605,6;1;6643;0,340659340659341;0;0,13864217973807;0,153695619449044;0,28;0;0,2;0,12;216;NA;4137;2881;0,125;0,142857142857143;0;0;0;0
16;19A;13243,3;973,8;610,4;1;7764;0,506311179804225;0,0264039155074704;0,01172076249356;0,126609994848016;0,333333333333333;0,0416666666666667;0,0416666666666667;0,0833333333333333;214;2196;6044;4275;0;0;0;0;0;0
17;3D;14093,9;971,9;617,9;1;8214;0,291940589237887;0;0,0392013635256879;0,0222790357925493;0,193548387096774;0;0,0645161290322581;0,032258064516129;161;NA;3276;3504;0;0;0;0;0;0
18;17B;12959,8;963,62561607283;615,332396797991;0;7965;0,249215317011927;0;0,0819836785938481;0,20075329566855;0,2;0;0,1;0,233333333333333;315;NA;916;1609;0,2;0,2;NA;0;0;NA
19;16A;13426,8;959;616,5;1;8209;0,433913996832745;0;0,0571324156413692;0,111341210866123;0,354838709677419;0;0,129032258064516;0,129032258064516;200;NA;1049;4201;0,181818181818182;0,2;0;0,0909090909090909;0,1;0
20;2C;13510,2;962,6;617,1;1;7916;0,587544214249621;0,161066195048004;0,03044466902476;0;0,52;0,16;0,04;0;199;6399;2450;NA;0;0;0;0;0;0
21;10A;12859,7;971,9;623,4;1;7793;0,180161683562171;0,0151417939176184;0,0391376876684204;0,14962145515206;0,172413793103448;0,0344827586206897;0,0344827586206897;0,103448275862069;193;5475;8418;1439;0;0;0;0;0;0
22;24A;12192,5;954,7;631,4;1;8191;0,375045781955805;0,170919301672567;0,0767916005371749;0,127212794530582;0,3125;0,1875;0,09375;0,09375;341;8009;1854;2046;0,117647058823529;0,2;0;0;0;0
23;22C;13159,9;964,8;614,1;1;7992;0,247247247247247;0,0148898898898899;0,165540540540541;0,0890890890890891;0,290322580645161;0,032258064516129;0,0967741935483871;0,0967741935483871;188;8423;786;1595;0,2;0,222222222222222;0;0,1;0,111111111111111;0
24;7D;12743;965,4;616,8;1;7919;0,374037125899735;0;0,0626341709811845;0,0203308498547796;0,3125;0;0,09375;0,03125;374;NA;4648;3850;0;0;NA;0;0;NA
25;12C;12526,1;962,8;620;1;7437;0,718703778405271;0,082156783649321;0,0742234772085518;0;0,636363636363636;0,0909090909090909;0,0909090909090909;0;230;1370;946;NA;0,0625;0,0769230769230769;0;0;0;0
26;4B;0;971,6;625,9;1;8143;0,0882966965491833;0,0196487780916124;0,136436202873634;0,0465430431045069;0,142857142857143;0,0285714285714286;0,114285714285714;0,0285714285714286;187;1958;850;2392;0,166666666666667;0,25;0;0;0;0
