trial;pic;iti
1;16C;12809,5
2;7C;13860,2
3;10A;12442,5
4;12D;13760,2
5;21B;13510
6;6B;14077,1
7;25A;13943,6
8;20B;13960,3
9;2A;13409,9
10;23C;13376,6
11;24C;12559,2
12;15D;13326,6
13;11C;12159
14;22C;14110,4
15;5B;13143
16;9A;12475,9
17;14D;14077,1
18;4A;12159
19;3D;13176,4
20;13C;13326,5
21;18B;13526,7
22;17A;12242,4
23;19B;13293,1
24;26D;13326,5
25;8C;13026,3
26;1A;0
