trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;16A;13009,7;956,3;604;1;8283;0,242665700833032;0,0365809489315465;0,189786309308222;0,148376192200893;0,25;0,0357142857142857;0,214285714285714;0,214285714285714;347;4333;1433;2217;0,111111111111111;0,142857142857143;0;0;0;0
2;17A;12709,4;959,077536231884;605,604347826087;1;8110;0,0676942046855734;0;0,500369913686806;0,134771886559803;0,09375;0;0,375;0,1875;275;NA;772;1861;0,333333333333333;0,333333333333333;NA;0;0;NA
3;23C;13543,4;968,6;609,8;1;7859;0,0724010688382746;0,0225219493574246;0,193790558595241;0,365822623743479;0,0625;0,03125;0,1875;0,375;368;2859;1288;1594;0;0;0;0;0;0
4;13A;12475,9;968,6;606,3;1;8238;0,103423160961398;0,0282835639718378;0,499150279193979;0,169701383831027;0,09375;0,03125;0,53125;0,1875;291;1218;1505;4837;0,25;0;1;0;0;0
5;10D;12175,7;961,8;601,4;1;8638;0,0473489233618893;0;0,496526973836536;0,0797638342208845;0,105263157894737;0;0,421052631578947;0,105263157894737;312;NA;820;2805;0,333333333333333;0,5;0;0;0;0
6;2C;12626;961,513832834279;606,07500259228;0;8353;0,0760205914042859;0;0,159224230815276;0,235484257153119;0,111111111111111;0;0,148148148148148;0,111111111111111;310;NA;2201;1218;0;0;NA;0;0;NA
7;14B;13643,5;960,6;604,6;1;7879;0,0704404112196979;0;0,363370986165757;0,305241781952024;0,0769230769230769;0;0,346153846153846;0,230769230769231;302;NA;960;2581;0,333333333333333;0,5;0;0;0;0
8;11A;12692,7;964,4;606,2;1;7829;0,0648869587431345;0,0883893217524588;0,210754885681441;0,0896666240899221;0,0769230769230769;0,102564102564103;0,205128205128205;0,102564102564103;424;294;1474;3863;0,142857142857143;0;0,2;0;0;0
9;8D;12776,2;970,4;611,4;1;8457;0,0778053683339246;0,0241220290883292;0,477356036419534;0,209767056875961;0,103448275862069;0,0344827586206897;0,448275862068966;0,172413793103448;277;1035;1311;3519;0,2;0;0,5;0;0;0
10;5B;12559,3;961,6;608,9;1;8218;0,065831102458019;0,0498904843027501;0,341202238987588;0,0999026527135556;0,0606060606060606;0,0606060606060606;0,303030303030303;0,0909090909090909;246;848;1042;3743;0,2;0;0,333333333333333;0,2;0;0,333333333333333
11;25C;13009,6;966,2;604,8;1;8856;0,198961156278229;0,10083559168925;0,23193315266486;0,3539972899729;0,206896551724138;0,103448275862069;0,206896551724138;0,344827586206897;283;44;4184;2731;0;0;0;0;0;0
12;1C;13143,1;961,513832834279;606,07500259228;0;7994;0,206404803602702;0,0828121090818114;0,0874405804353265;0,256317237928446;0,193548387096774;0,0967741935483871;0,0967741935483871;0,225806451612903;742;4443;1231;452;0,1;0,166666666666667;0;0,1;0,166666666666667;0
13;21A;12709,4;961,513832834279;606,07500259228;0;8195;0,0907870652837096;0,105064063453325;0,299938987187309;0,103477730323368;0,0909090909090909;0,151515151515152;0,212121212121212;0,0909090909090909;250;1090;2073;6898;0;0;0;0;0;0
