trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;7A;13743,6;977,7;560,5;1;8350;0,135449101796407;0;0,0201197604790419;0,0480239520958084;0,241379310344828;0;0,0344827586206897;0,0689655172413793;327;NA;1532;1746;0,142857142857143;0,142857142857143;NA;0;0;NA
2;10B;13910,3;980,133802816901;557,449295774648;1;8348;0,321394345951126;0,0976281744130331;0,0427647340680402;0;0,371428571428571;0,0857142857142857;0,0571428571428571;0;346;224;588;NA;0,0625;0,0769230769230769;0;0;0;0
3;18C;13359,9;970,432081911263;535,776791808874;1;8779;0,522610775714774;0,0790522838592095;0,145916391388541;0,141473971978585;0,454545454545455;0,151515151515152;0,181818181818182;0,0909090909090909;405;265;888;3641;0,105263157894737;0,142857142857143;0;0,0526315789473684;0,0714285714285714;0
4;8C;13810,2;978;574,1;1;8566;0,466845668923652;0;0,197291618024749;0,197408358627131;0,46875;0;0,15625;0,21875;396;NA;2452;1371;0;0;0;0,125;0,133333333333333;0
5;12A;13109,7;958,4;558,7;1;8536;0,412019681349578;0;0,177014995313964;0,169751640112465;0,428571428571429;0;0,142857142857143;0,171428571428571;245;NA;1107;1987;0,153846153846154;0,166666666666667;0;0;0;0
6;5C;14060,5;964,2;545,9;1;8708;0,286288470372072;0,144120349104272;0,0375516766192007;0,189251263206247;0,263157894736842;0,157894736842105;0,0263157894736842;0,157894736842105;280;194;8646;633;0;0;0;0,0588235294117647;0,1;0
7;17C;13293,2;971;548,3;1;8407;0,467824432020935;0;0,137623409063875;0,201379802545498;0,413793103448276;0;0,137931034482759;0,206896551724138;234;NA;650;1134;0,0909090909090909;0,0909090909090909;NA;0,0909090909090909;0,0909090909090909;NA
8;22C;14010,3;964,5;538,3;1;9112;0,228050921861282;0,0388498683055312;0;0,110403863037752;0,235294117647059;0,0588235294117647;0;0,176470588235294;213;22;NA;378;0;0;0;0,1;0,125;0
9;23B;12142,4;961,8;548,3;1;7931;0,436767116378767;0,00895221283570798;0,0934308410036565;0;0,416666666666667;0,0277777777777778;0,0833333333333333;0;318;212;578;NA;0,0625;0,0714285714285714;0;0;0;0
10;13D;12993;960,4;555,8;1;8747;0,349033954498685;0;0,122899279753058;0,277923859609009;0,303030303030303;0;0,212121212121212;0,242424242424242;229;NA;678;1058;0,2;0,222222222222222;0;0;0;0
