trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;12B;12359,1;967,4;571,5;1;7991;0,095106995369791;0,0211487923914404;0,177699912401452;0,105869102740583;0,04;0,04;0,16;0,16;619;425;1558;1834;0,333333333333333;1;0;0;0;0
2;23B;14093,7;966,480575539568;565,285971223022;1;7215;0,113097713097713;0,0636174636174636;0,144975744975745;0,140679140679141;0,166666666666667;0,1;0,166666666666667;0,0666666666666667;714;6262;481;3627;0,111111111111111;0;0,25;0;0;0
3;7C;13526,7;971,6;571,4;1;8066;0,0614926853458964;0;0,271262087775849;0,159186709645425;0,0645161290322581;0;0,193548387096774;0,0967741935483871;402;NA;2725;3420;0;0;NA;0;0;NA
4;10A;13810,1;972,6;572,3;1;7979;0,092868780548941;0;0,156034590800852;0,166186238877052;0,0689655172413793;0;0,137931034482759;0,137931034482759;252;NA;2687;3530;0;0;0;0;0;0
5;21D;13710,1;969;570,1;1;7899;0,209393594125839;0;0,0616533738447905;0,0592480060767186;0,193548387096774;0;0,032258064516129;0,0645161290322581;423;NA;1638;2218;0,142857142857143;0,166666666666667;0;0;0;0
6;5C;12359,1;969,8;573,6;1;8250;0,107878787878788;0,0163636363636364;0,337454545454545;0,195272727272727;0,107142857142857;0,0357142857142857;0,285714285714286;0,142857142857143;205;4596;587;2842;0,4;0,333333333333333;0,5;0;0;0
7;18D;12726;970,2;575,2;1;7790;0,0910141206675225;0,013607188703466;0,454300385109114;0,314249037227214;0,0357142857142857;0,0357142857142857;0,428571428571429;0,321428571428571;380;252;1142;1646;0,5;1;0;0;0;0
8;13B;13276,5;967,1;577,1;1;7604;0,325881115202525;0,0336664913203577;0,233561283534982;0,240531299316149;0,225806451612903;0,032258064516129;0,290322580645161;0,290322580645161;193;4363;498;1302;0,125;0,142857142857143;0;0,125;0,142857142857143;0
9;22D;13643,3;967,615204678363;553,20701754386;1;7464;0,152599142550911;0;0,372052518756699;0,139871382636656;0,142857142857143;0;0,257142857142857;0,114285714285714;195;NA;972;3021;0,166666666666667;0,2;0;0,166666666666667;0,2;0
10;11C;13393,2;970,8;559,1;1;7858;0,22321201323492;0,0423771952150674;0,0408500890811911;0,0571392211758717;0,181818181818182;0,0606060606060606;0,0606060606060606;0,0606060606060606;584;217;1546;1981;0;0;0;0;0;0
11;17A;13293,2;968,5;569,3;1;7254;0,0948442238764819;0;0,237661979597463;0,257926661152468;0,0769230769230769;0;0,153846153846154;0,307692307692308;228;NA;2291;1669;0;0;NA;0;0;NA
12;15A;12809,4;967,1;564,3;1;8175;0,152905198776758;0;0,173822629969419;0,098348623853211;0,185185185185185;0;0,0740740740740741;0,0740740740740741;258;NA;4196;5690;0;0;NA;0;0;NA
13;4A;13710,1;960,8;575,4;1;7930;0,0250945775535939;0;0,294829760403531;0,15422446406053;0,0833333333333333;0;0,166666666666667;0,208333333333333;241;NA;1292;3620;0;0;NA;0;0;NA
14;1D;12959,5;960,916438356164;573,275342465753;1;7986;0,106060606060606;0;0,284497871274731;0,0508389681943401;0,107142857142857;0;0,214285714285714;0,0714285714285714;227;NA;1027;1622;0,25;0,333333333333333;0;0;0;0
15;25A;13293,1;962,533448275862;584,570344827586;1;8322;0,0555155010814708;0,0308819995193463;0,262196587358808;0,172074020668109;0,0740740740740741;0,037037037037037;0,259259259259259;0,148148148148148;226;3922;784;1656;0,25;0,5;0;0,25;0;0,5
16;6D;13026,3;957,8;583;1;7505;0,042238507661559;0;0,134310459693538;0,437974683544304;0,0714285714285714;0;0,142857142857143;0,321428571428571;230;NA;2748;4658;0;0;NA;0;0;NA
17;8A;13610;962,5;584,6;1;8392;0,223307912297426;0;0,122974261201144;0,287774070543375;0,333333333333333;0;0,111111111111111;0,185185185185185;193;NA;2431;1913;0;0;0;0,1;0,111111111111111;0
18;20B;13943,6;970,6;567,5;1;7986;0,101177059854746;0,039068369646882;0,18732782369146;0,195592286501377;0,0909090909090909;0,0606060606060606;0,121212121212121;0,181818181818182;177;1308;2575;1738;0;0;0;0,2;0;0,5
19;14D;13393,2;964,2;589,3;1;8468;0,151275389702409;0;0,366910722720831;0,140056683986774;0,166666666666667;0;0,25;0,208333333333333;195;NA;1290;1558;0;0;0;0;0;0
20;19A;13076,3;967,1;585,3;1;8554;0,0215104044891279;0;0,298106149169979;0,280102875847557;0,2;0;0,2;0,2;253;NA;2359;1907;0;0;NA;0;0;NA
21;2A;13526,6;962,7;574,2;1;8507;0,146232514399906;0;0;0,360291524626778;0,230769230769231;0;0;0,269230769230769;377;NA;NA;2647;0;0;0;0,142857142857143;0,166666666666667;0
22;9C;12859,5;966,4;581,9;1;8283;0,143426294820717;0,0370638657491247;0,340094168779428;0,1969093323675;0,222222222222222;0,0740740740740741;0,222222222222222;0,222222222222222;173;1071;1269;2431;0,25;0;0,666666666666667;0;0;0
