trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;16C;13593,3;954,9;596,4;1;7980;0,166040100250627;0,0462406015037594;0,183082706766917;0,0471177944862155;0,170731707317073;0,0487804878048781;0,146341463414634;0,0487804878048781;289;6241;1267;1890;0,1;0,142857142857143;0;0,2;0,142857142857143;0,333333333333333
2;17C;13226,5;959,9;592,2;1;7997;0,27610353882706;0;0,136926347380268;0,0719019632362136;0,243243243243243;0;0,108108108108108;0,0810810810810811;272;NA;979;1466;0,111111111111111;0,111111111111111;NA;0;0;NA
3;9C;14010,3;956,4;600,1;1;8118;0,192658290219266;0,0777285045577728;0,0598669623059867;0,279625523527963;0,179487179487179;0,102564102564103;0,0512820512820513;0,256410256410256;221;3391;3930;1593;0,0833333333333333;0;0,2;0;0;0
4;8C;12275,7;959,4;601,4;1;8164;0,2437530622244;0,0215580597746203;0,170994610485056;0,183243508084272;0,24390243902439;0,0487804878048781;0,170731707317073;0,195121951219512;243;1159;807;1936;0,25;0,2;0,5;0,0833333333333333;0,1;0
5;24C;13993,7;960,148797250859;609,454295532646;1;8001;0,101487314085739;0,13360829896263;0,0886139232595926;0,0547431571053618;0,113636363636364;0,159090909090909;0,0909090909090909;0,0454545454545455;330;219;2675;2335;0,0769230769230769;0;0,125;0;0;0
6;26D;13793,5;956;607,4;1;8112;0,318293885601578;0,269600591715976;0,242973372781065;0,034146942800789;0,289473684210526;0,236842105263158;0,236842105263158;0,0263157894736842;202;1598;812;6914;0,0476190476190476;0;0,1;0;0;0
7;11A;12525,9;959,7;606,7;1;8073;0,14083983649201;0,0406292580205624;0,3173541434411;0,00718444196705066;0,125;0,075;0,25;0,025;389;260;3545;5228;0;0;0;0;0;0
8;13A;13826,9;951,8;600,8;1;5893;0,225182419820126;0,0785677922959443;0,298489733582216;0,0505684710673681;0,171428571428571;0,114285714285714;0,342857142857143;0,0571428571428571;187;5540;3717;9150;0,4;0,166666666666667;0,75;0;0;0
9;21C;12275,7;956;607,7;1;8354;0,180272923150587;0,111084510414173;0,0360306440028729;0,0691884127364137;0,15;0,125;0,05;0,075;236;29;1779;5631;0;0;0;0;0;0
10;6D;12842,8;953,431316725979;604,251601423488;1;8511;0,139349077664199;0,171660204441311;0,312771707202444;0,118434966513923;0,135135135135135;0,135135135135135;0,324324324324324;0,135135135135135;203;692;1527;3352;0,222222222222222;0,2;0,25;0,111111111111111;0;0,25
