trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;15A;13977,5;953,6;606,9;1;7185;0,183298538622129;0,0488517745302714;0;0,155045233124565;0,1875;0,0625;0;0,125;1384;7660;NA;637;0;0;0;0;0;0
2;11C;12209,4;943,8;598,2;1;7803;0,227348455722158;0,131359733435858;0,107394591823658;0,0744585415865693;0,2;0,166666666666667;0,1;0,0666666666666667;1855;1685;865;1368;0,0909090909090909;0,166666666666667;0;0;0;0
3;24A;13527,1;951,6;603,9;1;7386;0,213512049823991;0,276739777958299;0;0,0473869482805307;0,181818181818182;0,242424242424242;0;0,0606060606060606;2624;603;NA;9339;0;0;0;0,133333333333333;0,333333333333333;0
4;20C;13393,7;955,6;612,3;1;8383;0,288202314207324;0,0517714422044614;0,147441250149111;0,0537993558391984;0,285714285714286;0,0571428571428571;0,142857142857143;0,0571428571428571;256;992;1468;2899;0,0769230769230769;0,1;0;0;0;0
5;3C;13427;959,4;599,2;1;8229;0,0898043504678576;0,0305018835824523;0,0480009721715883;0,0769230769230769;0,0606060606060606;0,0606060606060606;0,0303030303030303;0,0909090909090909;1460;1306;8997;741;0;0;0;0;0;0
6;7D;12459,6;962,6;616,4;1;7393;0,084945218449885;0;0,1301230894089;0,0354389287163533;0,09375;0;0,125;0,03125;2048;NA;778;9737;0;0;NA;0,333333333333333;0,333333333333333;NA
7;1C;14077,6;959,6;610,9;1;6166;0,259325332468375;0,14255595199481;0,159260460590334;0;0,28;0,12;0,12;0;2142;2006;912;NA;0,1;0,166666666666667;0;0;0;0
8;19A;13693,9;945,1;611,7;1;7931;0,109443954104148;0,0813264405497415;0,167822468793343;0,265666372462489;0,0909090909090909;0,0909090909090909;0,151515151515152;0,272727272727273;1513;1380;994;296;0;0;0;0,166666666666667;0;0,333333333333333
9;21D;12943,3;964,1;595,9;1;7932;0,115607665153807;0;0,142586989409985;0,0332829046898638;0,129032258064516;0;0,161290322580645;0,032258064516129;790;NA;1840;3481;0,2;0,25;0;0;0;0
10;22C;14294,4;960,2;598;1;8244;0,133066472586123;0,0590732654051431;0,21555070354197;0,142285298398836;0,107142857142857;0,142857142857143;0,142857142857143;0,107142857142857;5009;295;5468;415;0,166666666666667;0;0,333333333333333;0,166666666666667;0;0,333333333333333
11;23B;13460,4;946;617,6;1;7228;0,103348090758163;0,0597675705589375;0,166021029330382;0,0204759269507471;0,125;0,09375;0,15625;0,03125;3485;3282;1969;1724;0,125;0;0,25;0;0;0
12;17C;12960;950,6;599,5;1;7999;0,223402925365671;0,0285035629453682;0,328791098887361;0,212651581447681;0,3;0,0333333333333333;0,266666666666667;0,2;2236;5107;317;1622;0,1;0,111111111111111;0;0;0;0
13;25B;12543,1;958,891304347826;602,813043478261;1;8193;0,192359331136336;0,131941901623337;0,0371048455999024;0,270718906383498;0,225806451612903;0,161290322580645;0,032258064516129;0,193548387096774;395;3293;7126;1556;0;0;0;0,166666666666667;0,166666666666667;0,166666666666667
14;2B;12309,5;948,8;613,3;1;6666;0,442844284428443;0,0435043504350435;0;0;0,36;0,08;0;0;1056;906;NA;NA;0;0;0;0;0;0
15;12B;13110,1;967,6;604,8;1;7886;0,194775551610449;0;0,0790007608419985;0,0702510778594978;0,2;0;0,0666666666666667;0,0666666666666667;365;NA;8121;4474;0;0;0;0;0;0
16;13C;13193,6;969,157534246575;595,741438356164;1;8192;0,14990234375;0,0396728515625;0,090087890625;0;0,1;0,0666666666666667;0,1;0;422;234;9187;NA;0;0;0;0;0;0
