trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;2A;13076,3;993,5;553,9;1;8643;0,0431563114659262;0,0639824135138262;0,0247599213236145;0,0244128196228162;0,0588235294117647;0,0882352941176471;0,0294117647058824;0,0294117647058824;7386;308;9702;1321;0;0;0;0;0;0
2;13A;13543,4;999,6;546,6;1;8416;0,0947005703422053;0,30097433460076;0,36157319391635;0,113593155893536;0,09375;0,28125;0,3125;0,15625;2107;2290;296;1651;0;0;0;0,0909090909090909;0;0,125
3;16B;13876,9;1002,4;567;1;8231;0,2223302150407;0,12938889563844;0,207872676467015;0,259263758960029;0,210526315789474;0,131578947368421;0,210526315789474;0,263157894736842;1701;1347;595;322;0,0769230769230769;0,125;0;0,0769230769230769;0;0,2
4;4D;13793,6;987,8;567;1;8318;0,158812214474633;0,155205578264006;0,136571291175763;0,116013464775186;0,114285714285714;0,2;0,114285714285714;0,114285714285714;492;340;1224;1851;0;0;0;0;0;0
5;20D;14127,1;974,968115942029;576,698550724638;1;8350;0,199640718562874;0,0665868263473054;0,148023952095808;0,205748502994012;0,222222222222222;0,0833333333333333;0,138888888888889;0,166666666666667;471;251;850;1287;0,0909090909090909;0,125;0;0;0;0
6;7A;12642,7;985,9;596,9;1;8409;0,0638601498394577;0,0607682245213462;0,0577952194077774;0,105957902247592;0,0789473684210526;0,0789473684210526;0,0526315789473684;0,131578947368421;3974;807;916;250;0,166666666666667;0;0,333333333333333;0;0;0
7;17A;14110,5;966,5;572,6;1;7565;0,17792465300727;0,0189028420356907;0,107072042300066;0,496761401189689;0,24;0,04;0,16;0,32;369;3374;757;1110;0,285714285714286;0,166666666666667;1;0;0;0
8;5C;13076,3;964,4;575,4;1;7753;0,185734554366052;0,180317296530375;0,0601057655101251;0,135431445891913;0,102564102564103;0,205128205128205;0,0769230769230769;0,102564102564103;388;325;933;1441;0,0833333333333333;0,25;0;0,0833333333333333;0,25;0
9;26B;12676,1;981,727402135231;611,901779359431;1;8458;0,151927169543627;0,255497753606053;0,143296287538425;0,165169070702294;0,157894736842105;0,289473684210526;0,157894736842105;0,0789473684210526;1764;288;448;811;0,166666666666667;0,166666666666667;0,166666666666667;0;0;0
10;3C;12375,8;970,302068965517;562,48;1;7800;0,137179487179487;0,13025641025641;0,107051282051282;0,171282051282051;0,153846153846154;0,192307692307692;0,115384615384615;0,153846153846154;410;219;1439;794;0;0;0;0,2;0,25;0,166666666666667
11;12C;12959,6;979,4;567,3;1;8256;0,341448643410853;0,124152131782946;0,0930232558139535;0,342902131782946;0,361111111111111;0,138888888888889;0,0833333333333333;0,305555555555556;519;341;1197;1432;0;0;0;0,111111111111111;0,0833333333333333;0,166666666666667
12;6D;14027,1;974,3;562,4;1;8668;0,0355329949238579;0,350138440239963;0,147784956160591;0,279303184125519;0,0285714285714286;0,314285714285714;0,142857142857143;0,285714285714286;9674;2148;209;1209;0,0909090909090909;NA;0,0909090909090909;0;NA;0
13;25D;12592,7;963,3;585,2;1;8396;0,157575035731301;0,13423058599333;0,474154359218676;0,213792282039066;0,214285714285714;0,142857142857143;0,464285714285714;0,142857142857143;297;1993;546;1410;0,363636363636364;0,333333333333333;0,4;0;0;0
14;18B;12642,7;996,837142857143;560,158571428571;1;8077;0,0326854029961619;0,0954562337501548;0,351120465519376;0,260987990590566;0,0571428571428571;0,114285714285714;0,257142857142857;0,257142857142857;1588;967;259;628;0,166666666666667;0,5;0;0,166666666666667;0,5;0
15;11C;13543,4;972,881454545454;596,901090909091;1;8127;0,139288790451581;0,280792420327304;0,0201796480866248;0,0969607481235388;0,0769230769230769;0,307692307692308;0,0256410256410256;0,102564102564103;850;280;2350;1770;0;0;0;0,0714285714285714;0;0,0909090909090909
16;8A;14260,5;962,9;575,2;1;8271;0,30818522548664;0,202031193326079;0,265626889130698;0,0704872445895297;0,282051282051282;0,230769230769231;0,256410256410256;0,0769230769230769;312;1001;1181;2918;0,0476190476190476;0;0,1;0;0;0
17;15A;13043;978,368345323741;563,574100719424;1;8188;0,0238153395212506;0,191744015632633;0,0556912554958476;0,222276502198339;0,0277777777777778;0,222222222222222;0,0555555555555556;0,194444444444444;3808;204;2139;1470;0;0;0;0;0;0
18;14A;12375,9;990,506859205776;559,98916967509;1;8447;0,0737539955013614;0,0632177104297384;0,28992541730792;0,142299041079673;0,0909090909090909;0,0909090909090909;0,242424242424242;0,181818181818182;311;3549;1027;2513;0,142857142857143;0,333333333333333;0;0;0;0
19;24B;13643,4;961,8;593,3;1;8976;0,0857843137254902;0,212009803921569;0,097482174688057;0,430926916221034;0,142857142857143;0,19047619047619;0,142857142857143;0,19047619047619;734;297;1156;3182;0;0;0;0,25;0;0,4
20;23C;13076,4;964,074744027304;616,771672354949;1;8193;0,369461735627975;0,0620041498840474;0,116929085804955;0,110216038081289;0,361111111111111;0,0833333333333333;0,0833333333333333;0,138888888888889;389;3780;797;1180;0,0666666666666667;0,0909090909090909;0;0;0;0
21;22A;12442,5;974,6;575,7;1;8057;0,151297008812213;0,156385751520417;0,223656447809358;0,1712796326176;0,138888888888889;0,166666666666667;0,194444444444444;0,166666666666667;207;6150;932;2436;0,0909090909090909;0;0,166666666666667;0,181818181818182;0,2;0,166666666666667
22;1B;12876,3;980,4;562,6;1;8238;0,0294974508375819;0,162175285263413;0,25042486040301;0,281136198106336;0,03125;0,1875;0,1875;0,21875;1754;763;2357;2071;0;0;0;0,285714285714286;1;0,166666666666667
23;10D;13910,3;967;585;1;8195;0,218303843807199;0,149237339841367;0,0192800488102502;0,117144600366077;0,25;0,25;0,03125;0,125;1167;73;705;2491;0;0;0;0;0;0
24;21C;13676,8;970,1;592,2;1;7423;0,0615654048228479;0,206520274821501;0,041223225111141;0,141452243028425;0,0540540540540541;0,243243243243243;0,0540540540540541;0,108108108108108;962;266;415;1682;0,0833333333333333;0;0,1;0,0833333333333333;0;0,1
25;19A;13610,1;969,6;585,6;1;8106;0,137305699481865;0,2773254379472;0,0826548235874661;0,139526276831976;0,157894736842105;0,210526315789474;0,105263157894737;0,184210526315789;281;496;1039;1400;0,0769230769230769;0;0,125;0,0769230769230769;0;0,125
26;9D;0;977,3;591;1;7934;0,0844466851525082;0,0308797580035291;0,386438114444164;0,498235442399798;0,114285714285714;0,0571428571428571;0,457142857142857;0,371428571428571;313;5317;1108;1459;0,333333333333333;0,25;0,5;0;0;0
