trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;5A;12226,2;967,8;584,9;1;7918;0,0256377873200303;0,0213437736802223;0,241096236423339;0,0500126294518818;0,0285714285714286;0,0285714285714286;0,171428571428571;0,0571428571428571;313;9609;1724;2594;0;0;0;0;0;0
2;21B;12760;963,1;589,8;1;7771;0,18710590657573;0,0411787414747137;0,0496718569038734;0,210783682923691;0,2;0,0571428571428571;0,0857142857142857;0,2;397;8543;4888;1213;0,1;0,142857142857143;0;0;0;0
3;26D;12392,9;969,8;592,2;1;8324;0,0436088419029313;0,122657376261413;0,342623738587218;0,334814992791927;0,0606060606060606;0,121212121212121;0,272727272727273;0,333333333333333;8329;322;687;1842;0;0;0;0,285714285714286;0;0,4
4;1D;13060,2;960,8;578;1;8148;0,182253313696613;0,0558419243986254;0,244354442808051;0,449803632793324;0,115384615384615;0,153846153846154;0,269230769230769;0,269230769230769;2263;152;510;1083;0,25;0;0,4;0,125;0,333333333333333;0
5;17C;12159,5;966;588,5;1;8302;0,0905805829920501;0,0295109612141653;0,52963141411708;0,274873524451939;0,0344827586206897;0,0689655172413793;0,517241379310345;0,241379310344828;5296;5153;395;1409;0;0;0;0,5;1;0
6;22D;12242,9;961,459574468085;594,742553191489;1;7836;0,088565594691169;0,271949974476774;0,156074527820316;0,0141653905053599;0,128205128205128;0,153846153846154;0,128205128205128;0,0256410256410256;236;3121;2140;435;0,0833333333333333;0;0,142857142857143;0,0833333333333333;0,2;0
7;19C;13510,5;962,676338911184;590,019299462406;0;8003;0;0;0,340997126077721;0,489191553167562;0;0;0,366666666666667;0,4;NA;NA;3060;300;NA;NA;NA;NA;NA;NA
8;14D;13260,3;988,1;586;1;8185;0,139523518631643;0,0102626756261454;0,323152107513745;0,46658521686011;0,176470588235294;0,0294117647058824;0,235294117647059;0,470588235294118;8544;169;631;318;0;0;0;0,142857142857143;0;0,5
9;10C;13543,9;969,6;574,4;1;8844;0,0150384441429218;0,0489597467209407;0,445612844866576;0,312189054726368;0,04;0,08;0,28;0,28;314;2824;972;2682;0;0;0;0;0;0
10;25B;13844,1;980,4;576,8;1;8723;0,0461997019374069;0,0185715923420841;0,552676831365356;0,371546486300585;0,12;0,08;0,32;0,44;301;224;1847;434;0,2;0;0,5;0,4;0,666666666666667;0
11;3D;14010,9;976,5;598,8;1;8466;0,0126387904559414;0,00909520434679896;0,251712733286086;0,0288211670210253;0,0434782608695652;0,0434782608695652;0,217391304347826;0,0434782608695652;283;159;460;1145;0,333333333333333;1;0;0;0;0
12;9B;12893,4;986,4;590,2;1;8296;0,0525554484088717;0,0513500482160077;0,116562198649952;0,706485053037608;0,0833333333333333;0,125;0,125;0,5;4721;375;1071;637;0;0;0;0,6;0,5;0,666666666666667
