trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;1B;12792,8;939,3;602,2;1;8342;0,299808199472549;0,165547830256533;0,13785662910573;0,174418604651163;0,162162162162162;0,189189189189189;0,135135135135135;0,189189189189189;352;276;1414;1844;0;0;0;0;0;0
2;9A;12709,4;939,8;602,4;1;8454;0,521646557842441;0,0289803643245801;0,0661225455405725;0,162053465814999;0,5;0,0526315789473684;0,0526315789473684;0,157894736842105;215;80;1295;1931;0;0;0;0;0;0
3;17D;12926,2;933,5;592,9;1;8405;0,22296252230815;0,00464009518143962;0,151576442593694;0,0606781677572873;0,1875;0,03125;0,15625;0,0625;216;7373;1746;8669;0;0;0;0,142857142857143;0,166666666666667;0
4;19B;13543,4;938,5;601,8;1;8409;0,584968486145796;0,0098703769770484;0,146985372814841;0,0319895350220002;0,5;0,0263157894736842;0,131578947368421;0,0526315789473684;222;1489;2066;3727;0,0526315789473684;0,0555555555555556;0;0;0;0
5;16C;13459,9;936,6;612,5;1;8422;0,420208976490145;0,175611493706958;0,33139396817858;0,0432201377345049;0,380952380952381;0,166666666666667;0,333333333333333;0,0476190476190476;250;165;2061;9348;0,0416666666666667;0,0625;0;0;0;0
6;15C;12676,1;938,1;606,1;1;8512;0,332471804511278;0,109140037593985;0,21968984962406;0,0359492481203008;0,25;0,1875;0,125;0,03125;315;1630;1721;4194;0,0714285714285714;0;0,166666666666667;0;0;0
7;4B;13426,6;921,4;614,3;1;8594;0,303700255992553;0,0381661624389109;0,26064696299744;0;0,166666666666667;0,0833333333333333;0,25;0;341;84;1320;NA;0,111111111111111;0,166666666666667;0;0;0;0
8;24B;13793,5;927,91591513922;605,677764726684;0;8554;0,35655833528174;0,00561140986672902;0,1679915828852;0,0327332242225859;0,225806451612903;0,032258064516129;0,129032258064516;0,0645161290322581;250;176;1708;6939;0;0;0;0;0;0
9;5C;12225,7;932;599,8;1;8342;0,3718532725965;0,0489091345001199;0,221649484536082;0,0942220091105251;0,176470588235294;0,0588235294117647;0,176470588235294;0,117647058823529;294;4311;1636;5133;0;0;0;0,125;0;0,333333333333333
10;10D;12659,4;940,3;607,7;1;8460;0,578132387706856;0,00638297872340425;0,228250591016548;0,143735224586288;0,545454545454545;0,0303030303030303;0,151515151515152;0,181818181818182;244;169;1521;2500;0,05;0,0555555555555556;0;0,05;0,0555555555555556;0
