trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;10B;12692,8;994,66263192229;555,890469281213;0;8010;0,168539325842697;0;0,140948813982522;0,112609238451935;0,147058823529412;0;0,176470588235294;0,0882352941176471;1301;NA;546;1036;0;0;0;0;0;0
2;1B;13776,8;973,855;553,435357142857;1;8368;0,066802103250478;0,054612810707457;0,104923518164436;0,275215105162524;0,0740740740740741;0,0740740740740741;0,148148148148148;0,296296296296296;1125;894;464;1579;0;0;0;0;0;0
3;24B;13460;971,862277580071;553,367259786477;1;8376;0;0;0,459049665711557;0,115926456542502;0;0;0,40625;0,125;NA;NA;3582;447;0;NA;0;1;NA;1
4;23A;13359,9;985,615714285714;554,657142857143;1;8158;0,208261828879627;0,33182152488355;0,0383672468742339;0,104192203971562;0,222222222222222;0,148148148148148;0,037037037037037;0,148148148148148;1915;283;1288;519;0;0;0;0,1;0;0,2
5;15C;14060,5;992,8;549,1;1;8449;0,283228784471535;0,0764587525150905;0,235885903657238;0,236122618061309;0,258064516129032;0,0967741935483871;0,225806451612903;0,193548387096774;278;4201;512;816;0,1;0,142857142857143;0;0;0;0
6;16D;13293,1;1001,4;544,6;1;8275;0,298610271903323;0;0,403867069486405;0,156132930513595;0,28125;0;0,375;0,15625;292;NA;915;494;0;0;0;0,222222222222222;0,25;0
7;6D;13209,8;995,7;565,7;1;8408;0,0685061845861085;0,105613701236917;0,179234062797336;0,514391056137012;0,0882352941176471;0,0882352941176471;0,205882352941176;0,470588235294118;2611;292;535;1052;0,6;0,5;0,666666666666667;0,2;0,5;0
8;5A;12943;994,167491166078;557,3;1;8908;0,132577458464302;0,285361472833408;0,231589582397845;0,104625056129322;0,157894736842105;0,105263157894737;0,210526315789474;0,105263157894737;229;5698;460;1899;0,333333333333333;0,333333333333333;0,333333333333333;0,166666666666667;0;0,333333333333333
9;12A;12792,8;962,69696969697;568,719913419913;1;9005;0,838867295946696;0,0151027207107163;0,0339811215991116;0,0711826762909495;0,529411764705882;0,0588235294117647;0,117647058823529;0,176470588235294;977;119;482;702;0;0;NA;0;0;NA
10;26C;12526;995,710780669145;554,630855018587;1;8405;0,527543129089827;0,124806662700773;0;0,0798334324806663;0,347826086956522;0,173913043478261;0;0,130434782608696;2308;4223;NA;300;0;0;0;0,166666666666667;0,125;0,25
