trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;19D;12175,7;967;609,6;1;8037;0,24735597859898;0;0,0469080502675128;0;0,147058823529412;0;0,0588235294117647;0;441;NA;3514;NA;0;0;NA;0;0;NA
2;13D;12509,3;973,3;627,8;1;6844;0,131063705435418;0,0834307422559906;0,0150496785505552;0;0,103448275862069;0,103448275862069;0,0344827586206897;0;574;317;7463;NA;0;0;0;0;0;0
3;25B;13326,5;980,4;624,4;1;7006;0,186839851555809;0,13459891521553;0,135598058806737;0,184984299172138;0,15625;0,125;0,15625;0,15625;331;2394;1477;6139;0,1;0,2;0;0,1;0;0,2
4;7B;13426,6;958,1;618,3;1;7271;0,316187594553706;0,0394718745702104;0,155136845000688;0,0338330353458947;0,212121212121212;0,0606060606060606;0,151515151515152;0,0303030303030303;235;6305;5934;9754;0;0;0;0;0;0
5;20B;13943,7;966,3;619,6;1;7966;0,261360783329149;0,0882500627667587;0,0622646246547828;0,0941501380868692;0,171428571428571;0,114285714285714;0,0857142857142857;0,0857142857142857;361;228;1956;7137;0,2;0,166666666666667;0,25;0;0;0
6;8C;13126,4;973,7;627,2;1;8588;0,108057755006986;0;0;0,518747088961341;0,103448275862069;0;0;0,517241379310345;242;NA;NA;1282;0;0;0;0,25;0,333333333333333;0
7;16D;12909,6;980,3;680,2;1;8774;0,107476635514019;0,0108274447230454;0,0931160246181901;0,28994757237292;0,125;0,03125;0,09375;0,25;287;158;970;2264;0;0;0;0;0;0
8;14D;12826,2;975,6;678,9;1;7713;0,338000777907429;0,0478413068844807;0,17658498638662;0,0146505899131337;0,3;0,0333333333333333;0,166666666666667;0,0333333333333333;340;7075;1803;5600;0,0909090909090909;0,111111111111111;0;0;0;0
9;5B;13626,7;971,357545626722;636,315944903581;0;7738;0,16102352028948;0,0735332127164642;0,134143189454639;0,0869733781338847;0,09375;0,09375;0,125;0,0625;317;211;3900;5083;0;0;0;0;0;0
10;26D;13326,6;977,4;617,5;1;4077;0,396860436595536;0,228108903605592;0,146676477802306;0;0,318181818181818;0,272727272727273;0,181818181818182;0;304;156;631;NA;0,0714285714285714;0;0,142857142857143;0;0;0
11;15C;13510;964,7;632;1;7650;0,306797385620915;0,0611764705882353;0;0,0456209150326797;0,206896551724138;0,103448275862069;0;0,0344827586206897;291;2396;NA;2724;0;0;0;0;0;0
12;24C;14027,1;962,9;627,6;1;7716;0,216174183514774;0,0918869880767237;0,088646967340591;0,0473043027475376;0,121212121212121;0,181818181818182;0,0909090909090909;0,0606060606060606;401;320;7965;3445;0;0;0;0;0;0
13;12B;13610,1;972,1;631,6;1;7627;0,336829684017307;0,0330405139635505;0,00458896027271535;0,11655959092697;0,297297297297297;0,0810810810810811;0,027027027027027;0,108108108108108;300;170;805;1108;0;0;0;0;0;0
14;21D;13877;970,2;633,4;1;7087;0,316212783970651;0,0924227458727247;0,0450119937914491;0;0,272727272727273;0,0909090909090909;0,0303030303030303;0;339;4992;1072;NA;0;0;0;0;0;0
15;4D;13043;967,011458333333;657,833333333333;1;7384;0,147074756229686;0;0,0849133261105092;0,0715059588299025;0,142857142857143;0;0,0857142857142857;0,114285714285714;244;NA;2735;4724;0;0;NA;0;0;NA
16;23C;12942,9;971;621,2;1;6231;0,320494302680148;0,112341518215375;0;0;0,217391304347826;0,173913043478261;0;0;410;7175;NA;NA;0;0;0;0;0;0
17;3C;12926,3;970,4;672,7;1;7415;0,243964935940661;0,140391099123399;0,018745785569791;0;0,275862068965517;0,103448275862069;0,0344827586206897;0;189;838;3986;NA;0,1;0,125;0;0;0;0
18;2B;13326,5;971,357545626722;636,315944903581;0;7744;0,257360537190083;0,0201446280991736;0,0836776859504132;0;0,212121212121212;0,0303030303030303;0,0606060606060606;0;455;279;6221;NA;0,142857142857143;0,166666666666667;0;0;0;0
19;18D;12259,1;972,8;624,5;1;7262;0,191958138253925;0,0946020380060589;0,266730928118975;0,26879647480033;0,2;0,16;0,28;0,16;379;8686;1396;3636;0;0;0;0;0;0
20;11D;13293,2;965,2;659,3;1;7950;0,177610062893082;0,123270440251572;0;0,0591194968553459;0,09375;0,1875;0;0,0625;357;247;NA;4827;0;0;0;0;0;0
21;10D;13076,4;974,8;623,8;1;7117;0,339468877335956;0,130111001826612;0,0529717577631024;0,0170015455950541;0,303030303030303;0,212121212121212;0,0606060606060606;0,0303030303030303;380;307;685;1540;0,0588235294117647;0,111111111111111;0;0;0;0
22;9B;13643,4;967,5;621,4;1;6897;0,192257503262288;0,0685805422647528;0,151080179788314;0,147310424822387;0,1875;0,0625;0,15625;0,09375;452;6719;850;1795;0,285714285714286;0,2;0,5;0;0;0
23;1C;13676,9;974,8;664,8;1;5979;0,328817528014718;0,0183977253721358;0;0;0,3;0,05;0;0;397;263;NA;NA;0;0;0;0;0;0
24;17D;13560;971,357545626722;636,315944903581;0;6906;0,302345786272806;0,135534317984361;0,142919200695048;0;0,24;0,16;0,08;0;612;1122;6128;NA;0;0;0;0;0;0
25;6A;12492,6;984,354545454545;625,317454545455;1;6261;0,021881488580099;0,0360964702124261;0;0,188787733588884;0,0384615384615385;0,0769230769230769;0;0,192307692307692;303;166;NA;1011;0;0;0;0;0;0
26;22A;0;971,357545626722;636,315944903581;0;6818;0,223672631270167;0,0250806688178351;0,0220005866823115;0;0,103448275862069;0,0344827586206897;0,0344827586206897;0;372;187;7376;NA;0;0;0;0;0;0
