trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;20B;13726,9;939,259853673724;647,647089041096;0;7337;0,184407796101949;0,0541093089818727;0,140111762300668;0,0958157284993867;0,172413793103448;0,0689655172413793;0,137931034482759;0,0689655172413793;470;1086;1451;3612;0,125;0;0,333333333333333;0,125;0,2;0
2;18C;12509,3;939,259853673724;647,647089041096;0;7498;0,358228861029608;0,155108028807682;0,0862896772472659;0,205788210189384;0,269230769230769;0,192307692307692;0,115384615384615;0,192307692307692;875;465;4747;2222;0,0833333333333333;0,142857142857143;0;0;0;0
3;8D;12392,5;951,5;640,6;1;7645;0,461739699149771;0,080967952910399;0,141268803139307;0,104643557880968;0,375;0,125;0,125;0,125;410;2961;2124;1786;0;0;0;0,117647058823529;0,0833333333333333;0,2
4;13D;13643,5;952;650,5;1;7472;0,331370449678801;0,130085653104925;0,0734743040685225;0,0572805139186296;0,3125;0,09375;0,09375;0,0625;354;7924;4558;5217;0,0769230769230769;0,111111111111111;0;0;0;0
5;26D;13226,5;944,4;648,2;1;7261;0,448836248450627;0,0940641784878116;0,0922737914887757;0;0,433333333333333;0,1;0,1;0;1071;4952;707;NA;0,0625;0,0833333333333333;0;0;0;0
6;7B;12742,8;939,259853673724;647,647089041096;0;7534;0,214759755773825;0,216087071940536;0,045128749668171;0,0477833820015928;0,151515151515152;0,181818181818182;0,0606060606060606;0,0606060606060606;538;336;6474;2647;0;0;0;0;0;0
7;1B;13610,1;939,2;636,8;1;7776;0,163708847736626;0,237654320987654;0,0931069958847737;0,0979938271604938;0,153846153846154;0,230769230769231;0,0769230769230769;0,115384615384615;758;1370;2576;2967;0,1;0;0,142857142857143;0;0;0
8;9C;13259,9;945,8;643;1;7577;0,260525273855088;0,344067572918041;0,026395671109938;0,0601821301306586;0,214285714285714;0,321428571428571;0,0357142857142857;0,0714285714285714;381;2331;5359;1447;0,0666666666666667;0;0,111111111111111;0;0;0
9;12A;13593,4;938,4;647,2;1;7898;0,23461635857179;0,151557356292732;0,15915421625728;0,102430995188655;0,185185185185185;0,185185185185185;0,185185185185185;0,0740740740740741;1608;1281;338;667;0,285714285714286;0;0,666666666666667;0;0;0
10;2C;12609,4;937,6;640,5;1;7388;0,174066053059015;0,0979967514889009;0,151732539252842;0,115998917162967;0,166666666666667;0,1;0,1;0,133333333333333;2173;6100;3915;4567;0;0;0;0;0;0
11;21A;13276,5;932,4;642,7;1;7501;0,104119450739901;0,298493534195441;0,0526596453806159;0;0,1;0,266666666666667;0,1;0;1984;4057;656;NA;0;0;0;0;0;0
12;24D;12559,3;930,5;654,2;1;7811;0,135065932659071;0,143003456663679;0;0,0868006657278197;0,111111111111111;0,185185185185185;0;0,0740740740740741;476;303;NA;5490;0;0;0;0,111111111111111;0,333333333333333;0
13;17D;13226,5;936,1;652,2;1;7948;0,121917463512833;0;0,112103673880221;0,336436839456467;0,172413793103448;0;0,103448275862069;0,241379310344828;1385;NA;300;597;0;0;NA;0,2;0,2;NA
14;16C;13843,7;936,7;643;1;8251;0,137074294024967;0,0305417525148467;0,0808386862198521;0,0626590716276815;0,142857142857143;0,0714285714285714;0,0714285714285714;0,0714285714285714;513;344;825;2250;0,285714285714286;0,5;0;0,142857142857143;0,25;0
15;11D;13593,4;932,3;650,7;1;7855;0,0330999363462763;0,0311903246339911;0,0462126034373011;0;0,0303030303030303;0,0303030303030303;0,0606060606060606;0;4055;1131;390;NA;0;0;0;0;0;0
16;25D;13176,5;950,8;649,2;1;7441;0,213546566321731;0,147292030641043;0,149711060341352;0,0959548447789276;0,193548387096774;0,129032258064516;0,129032258064516;0,129032258064516;2338;6785;345;691;0,1;0;0,25;0;0;0
17;22B;13293,2;929,8;651,4;1;7797;0,139027831217135;0,0352699756316532;0,243298704629986;0,0537386174169552;0,153846153846154;0,0769230769230769;0,115384615384615;0,0769230769230769;241;9040;471;754;0,4;0,5;0;0;0;0
18;4A;12292,4;936,8;644,1;1;8249;0,139289610861923;0,0367317250575827;0,0299430233967754;0,0670384289004728;0,15625;0,0625;0,03125;0,0625;453;302;7476;3418;0;0;0;0,142857142857143;0,2;0
19;23D;12242,5;926,8;646,7;1;7537;0,0754942284728672;0,0370173809207908;0,0457741807085047;0,0521427623722967;0,0645161290322581;0,032258064516129;0,0645161290322581;0,032258064516129;415;3553;9297;2932;0;0;0;0;0;0
20;15B;13526,7;939;648,4;1;8061;0,343629822602655;0,19240788983997;0;0,0215854112393003;0,166666666666667;0,25;0;0,0416666666666667;1391;334;NA;7722;0;0;0;0,1;0;0,166666666666667
21;3B;12642,7;931,3;653,8;1;8276;0,380014499758337;0,293620106331561;0,0611406476558724;0,0751570807153214;0,366666666666667;0,3;0,0666666666666667;0,0666666666666667;362;2529;1465;1751;0,1;0,2;0;0;0;0
22;10D;12192,4;939,259853673724;647,647089041096;0;7513;0,166112072407826;0,0263543191800878;0;0,0323439371755624;0,172413793103448;0,0344827586206897;0;0,0344827586206897;1084;8205;NA;332;0;0;0;0,142857142857143;0;0,5
23;6D;12876,3;951,116780821918;645,53595890411;1;7609;0,159942173741622;0,0603233013536601;0,179392824287029;0,0914706268892101;0,1;0,1;0,166666666666667;0,1;440;308;1314;2487;0,166666666666667;0;0,333333333333333;0;0;0
24;19A;12425,9;953,7;655;1;7797;0,107733743747595;0,0138514813389765;0,0409131717327177;0,0407849172758753;0,0666666666666667;0,0333333333333333;0,0666666666666667;0,0666666666666667;477;335;1212;1532;0,333333333333333;0,5;0;0;0;0
