trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;16A;12762,4;958,7;616,4;1;8356;0,112972714217329;0,0209430349449497;0,169219722355194;0,143011010052657;0,117647058823529;0,0294117647058824;0,147058823529412;0,205882352941176;303;7951;962;2018;0;0;0;0;0;0
2;5D;12259,1;958,5;600;1;8129;0,0842662074055849;0;0,0756550621232624;0,103333743387871;0,121951219512195;0;0,0731707317073171;0,121951219512195;340;NA;1609;700;0;0;NA;0,25;0,25;NA
3;13A;13927;962;597;1;7904;0,166371457489879;0,0611082995951417;0,210652834008097;0,104504048582996;0,135135135135135;0,0540540540540541;0,27027027027027;0,108108108108108;255;3135;464;813;0,142857142857143;0,2;0;0;0;0
4;24A;12209,1;958,7;612,2;1;8284;0,119628198937711;0,0505794302269435;0,0886045388701111;0,130613230323515;0,131578947368421;0,0526315789473684;0,0789473684210526;0,131578947368421;386;201;1669;562;0,125;0;0,333333333333333;0,125;0,2;0
5;25C;13560,1;963,8;604,9;1;8456;0,129257332071902;0,106078524124882;0,194772942289499;0,512180700094607;0,147058823529412;0,176470588235294;0,176470588235294;0,411764705882353;183;411;585;784;0,0833333333333333;0;0,142857142857143;0,25;0,2;0,285714285714286
6;17D;12492,6;960,1;615;1;8399;0,0761995475651863;0,0464340992975354;0,330991784736278;0,475175616144779;0,125;0,125;0,291666666666667;0,291666666666667;1481;2217;227;735;0;0;0;0,166666666666667;0;0,333333333333333
7;2B;13359,9;954,5;612;1;8599;0,105942551459472;0;0,171880451215258;0,252936387952087;0,12;0;0,16;0,28;981;NA;428;2299;0;0;NA;0;0;NA
8;22A;12492,7;965,4;608,5;1;8320;0,112980769230769;0;0,372716346153846;0,1953125;0,0666666666666667;0;0,366666666666667;0,133333333333333;198;NA;424;1830;0,5;0,5;NA;0;0;NA
9;15A;14010,4;961,483153234562;608,118378335831;0;7576;0,129619852164731;0,0191393875395987;0,223336853220697;0,320485744456177;0,147058823529412;0,0588235294117647;0,117647058823529;0,264705882352941;289;4270;680;898;0,142857142857143;0;0,5;0,142857142857143;0;0,5
10;26A;12559,3;970,680434782609;602,754710144927;1;7440;0,36505376344086;0,0443548387096774;0,108333333333333;0,110618279569892;0,321428571428571;0,0714285714285714;0,0714285714285714;0,142857142857143;222;4052;6306;972;0;0;0;0,0909090909090909;0,125;0
11;23B;12842,9;962,9;613,2;1;7626;0,221085759244689;0;0,238788355625492;0,126278520849725;0,228571428571429;0;0,228571428571429;0,0857142857142857;209;NA;798;5141;0,111111111111111;0,125;0;0;0;0
12;4A;13593,4;960;618,9;1;7969;0,283598945915422;0,0247207930731585;0,30041410465554;0,168528046178943;0,266666666666667;0,0666666666666667;0,266666666666667;0,166666666666667;348;223;599;5095;0,222222222222222;0,285714285714286;0;0,111111111111111;0;0,5
