trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;7C;13577,8;970,6;603;1;8230;0,187120291616039;0;0,0924665856622114;0,0614823815309842;0,171428571428571;0;0,114285714285714;0,0571428571428571;367;NA;3646;3865;0;0;NA;0;0;NA
2;9B;12442,6;961,8;585,9;1;8065;0,32374457532548;0,142963422194668;0,107749535027898;0,0900185988840669;0,258064516129032;0,161290322580645;0,129032258064516;0,0967741935483871;307;2345;953;1489;0,0714285714285714;0,125;0;0,0714285714285714;0;0,166666666666667
3;8A;13343,2;955,953395840466;586,043040577382;0;8391;0,588845191276368;0,129543558574663;0,0630437373376236;0,0593493028244548;0,464285714285714;0,142857142857143;0,107142857142857;0,0714285714285714;310;3923;557;1980;0,0555555555555556;0,0714285714285714;0;0,0555555555555556;0,0714285714285714;0
4;3B;13093,1;966,9;548,5;1;8478;0,155815050719509;0,211488558622317;0,142840292521821;0,016277423920736;0,172413793103448;0,172413793103448;0,103448275862069;0,0344827586206897;200;7590;706;2473;0,2;0,2;0,2;0,1;0,2;0
5;19D;12626;961,885512367491;592,589399293286;1;8283;0,189665580103827;0,202704334178438;0,0731618978630931;0,0409272002897501;0,214285714285714;0,178571428571429;0,0357142857142857;0,0357142857142857;232;4670;583;1258;0,0909090909090909;0,166666666666667;0;0;0;0
6;22C;13877;963,8;635,3;1;8702;0,136520340151689;0,0567685589519651;0;0,0533210756148012;0,125;0,0625;0;0,03125;279;2019;NA;5861;0;0;0;0;0;0
7;5B;12959,6;955,953395840466;586,043040577382;0;8216;0,210443037974684;0,204479065238559;0,0985881207400195;0,0621957156767283;0,137931034482759;0,241379310344828;0,103448275862069;0,0344827586206897;246;4485;687;1202;0,0909090909090909;0,25;0;0;0;0
8;2B;12626;953,5;598,6;1;7345;0,249149081007488;0,0163376446562287;0,0375765827093261;0,0389380530973451;0,172413793103448;0,0344827586206897;0,0344827586206897;0,0344827586206897;221;5363;661;987;0,166666666666667;0,2;0;0;0;0
9;15B;13576,8;947,8;587,3;1;8243;0,152856969549921;0,129807109062235;0,0639330340895305;0,0467062962513648;0,176470588235294;0,0882352941176471;0,0588235294117647;0,0588235294117647;320;1370;750;2144;0,125;0,2;0;0,25;0,2;0,333333333333333
10;11B;13359,9;943,8;602,6;1;7988;0,366675012518778;0,337506259389084;0;0,0346770155232849;0,275862068965517;0,310344827586207;0;0,0344827586206897;355;1607;NA;2563;0;0;0;0;0;0
11;10C;12542,6;938,115384615385;595,941958041958;1;8762;0,403332572472038;0,0478201323898653;0,0619721524766035;0,13353115727003;0,36;0,08;0,08;0,04;221;1284;3341;1931;0;0;0;0;0;0
12;17A;12476;948;573,2;1;8165;0,47103490508267;0;0,240416411512554;0,203551745254133;0,407407407407407;0;0,259259259259259;0,185185185185185;277;NA;626;1716;0,363636363636364;0,363636363636364;NA;0,272727272727273;0,272727272727273;NA
13;26A;12926,2;947,6;587,4;1;8535;0,662097246631517;0,163327475102519;0,0596367896895138;0;0,5;0,291666666666667;0,0833333333333333;0;338;247;639;NA;0,0526315789473684;0,0833333333333333;0;0;0;0
14;20D;13376,6;962,7;576,3;1;8094;0,347047195453422;0,0628860884605881;0,0244625648628614;0,0683222139856684;0,296296296296296;0,111111111111111;0,037037037037037;0,0740740740740741;266;1386;2166;1759;0;0;0;0,181818181818182;0,125;0,333333333333333
15;4C;12425,9;950,484249084249;534,338461538462;1;8107;0;0,236215616134205;0,0967065498951523;0;0;0,32258064516129;0,0645161290322581;0;NA;224;2178;NA;0;NA;0;0;NA;0
16;25A;12275,8;947,5;607,6;1;7903;0,530178413260787;0,0413766923952929;0,149943059597621;0,0444135138554979;0,551724137931034;0,0344827586206897;0,0689655172413793;0,0689655172413793;158;2664;584;2223;0;0;0;0,0588235294117647;0,0666666666666667;0
17;6A;13993,7;952;593,8;1;7574;0,163717982571957;0,108793240031687;0,160813308687616;0,238447319778189;0,192307692307692;0,115384615384615;0,153846153846154;0,192307692307692;1353;215;766;1884;0,111111111111111;0,2;0;0,222222222222222;0,2;0,25
18;13A;12292,4;953,787364620939;591,239711191336;1;8314;0,429877315371662;0,0780611017560741;0,392831368775559;0;0,307692307692308;0,0769230769230769;0,461538461538462;0;235;8910;551;NA;0,111111111111111;0,125;0;0;0;0
19;24D;13026,4;968,4;580,7;1;7789;0,40107844395943;0,122223648735396;0,236487353960714;0;0,357142857142857;0,142857142857143;0,178571428571429;0;247;7015;544;NA;0,285714285714286;0,4;0;0;0;0
