trial;pic;iti;blx;bly;blok;cleantime;fix.face;fix.body;fix.gaze;fix.nongaze;fixn.face;fixn.body;fixn.gaze;fixn.nongaze;fixlat.face;fixlat.body;fixlat.gaze;fixlat.nongaze;sac.pgaze;sac.fgaze;sac.bgaze;sac.pnongaze;sac.fnongaze;sac.bnongaze
1;8C;13326,7;961,2;585;1;8236;0,421078193297717;0,257285089849441;0,052574065080136;0,148130160271977;0,357142857142857;0,321428571428571;0,0714285714285714;0,0714285714285714;589;328;2102;2640;0,05;0,1;0;0;0;0
2;25D;13026,5;963,5;590,3;1;8433;0,141112296928732;0,131151428910234;0,235384797818096;0,0975927902288628;0,173913043478261;0,173913043478261;0,130434782608696;0,0869565217391304;412;2659;1274;1747;0,222222222222222;0,25;0,2;0;0;0
3;1B;13143,2;958,2;587,9;1;8692;0,258513575701795;0,021744132535665;0,0416474919466176;0,231707317073171;0,166666666666667;0,0555555555555556;0,0555555555555556;0,111111111111111;426;8154;9113;5721;0;0;0;0;0;0
4;9A;13209,9;969,5;585,9;1;8275;0,346223564954683;0;0,0860422960725076;0,0595770392749245;0,291666666666667;0;0,125;0,0833333333333333;1463;NA;848;347;0;0;0;0,125;0;1
5;16B;12142,5;961,1;590,1;1;8563;0,18521546187084;0,0193857293004788;0,302113745182763;0,110475300712367;0,136363636363636;0,0454545454545455;0,136363636363636;0,0909090909090909;485;289;5982;6403;0;0;0;0;0;0
6;17B;13476,8;960,7;599,6;1;8511;0,187522030313712;0;0,112795206203736;0,216308306896957;0,133333333333333;0;0,0666666666666667;0,2;3383;NA;4752;432;0,5;0,5;NA;0;0;NA
7;19A;14110,7;977,5;595,6;1;7697;0,282837469143822;0;0,0710666493439002;0,0280628816421983;0,166666666666667;0;0,0833333333333333;0,0555555555555556;407;NA;2290;2137;0;0;NA;0;0;NA
8;24D;12392,6;960,903571428571;592,107142857143;1;7922;0,107801060338298;0,109063367836405;0;0,141252209038122;0,0967741935483871;0,161290322580645;0;0,0967741935483871;557;2354;NA;1510;0;0;0;0,222222222222222;0,333333333333333;0,166666666666667
9;26D;12459,4;953,1;587,9;1;8060;0,177295285359801;0,123200992555831;0,204838709677419;0,215880893300248;0,214285714285714;0,178571428571429;0,0714285714285714;0,178571428571429;1170;3741;331;2396;0,0909090909090909;0;0,166666666666667;0,181818181818182;0,2;0,166666666666667
10;7B;12609,5;955,8;587,8;1;8231;0,238367148584619;0,011784716316365;0;0,0805491434819584;0,103448275862069;0,0344827586206897;0;0,103448275862069;492;342;NA;2556;0;0;0;0,25;0,333333333333333;0
11;23B;13710,3;960;586,8;1;7696;0,342385654885655;0,165540540540541;0,109797297297297;0,0671777546777547;0,3125;0,1875;0,125;0,0625;1443;6145;487;1015;0,117647058823529;0,1;0,142857142857143;0;0;0
12;5D;12142,5;977,5;582,7;1;8296;0,332208293153327;0,0893201542912247;0,142960462873674;0,165380906460945;0,21875;0,125;0,125;0,125;215;1868;2293;2713;0,272727272727273;0,142857142857143;0,5;0;0;0
13;11D;13626,9;956,7;585,1;1;7944;0,177366565961732;0,0663393756294058;0,0631923464249748;0,037134944612286;0,107142857142857;0,107142857142857;0,107142857142857;0,0357142857142857;952;4753;356;4896;0;0;0;0,166666666666667;0;0,333333333333333
14;22C;13727;964,3;588;1;8568;0,275326797385621;0;0,0820494864612512;0,0724789915966387;0,2;0;0,0666666666666667;0,0666666666666667;111;NA;1573;2446;0,2;0,2;NA;0,2;0,2;NA
15;18A;13810,4;973,9;591,2;1;8179;0,376207360312997;0,0972001467172026;0,0262868321310674;0,134246240371684;0,357142857142857;0,142857142857143;0,0357142857142857;0,142857142857143;455;287;1808;1084;0;0;0;0,0714285714285714;0,1;0
16;13C;12426,1;962,3;588,6;1;7971;0,259064107389286;0,07314013298206;0,0634801154183917;0,0545728264960482;0,15625;0,15625;0,0625;0,0625;411;224;1368;1747;0,111111111111111;0,2;0;0;0;0
17;10A;12392,6;960,639393939394;595,181818181818;1;8224;0,304231517509728;0;0,0436527237354086;0,0362354085603113;0,28125;0;0,0625;0,03125;253;NA;991;9702;0;0;0;0;0;0
18;4A;13160;972,715;582,338571428571;1;7757;0,113059172360449;0,0736109320613639;0,0640711615315199;0,107515792187701;0,0714285714285714;0,142857142857143;0,0714285714285714;0,107142857142857;1838;817;6494;4284;0;0;0;0;0;0
19;3C;13576,8;978,8;584,1;1;8070;0,246096654275093;0;0,0845105328376704;0,0281288723667906;0,206896551724138;0;0,0689655172413793;0,0344827586206897;792;NA;477;1845;0;0;NA;0,166666666666667;0,166666666666667;NA
20;6A;13693,7;979,3;581,6;1;7942;0,0800805842357089;0;0,042306723747167;0,121380005036515;0,0588235294117647;0;0,0588235294117647;0,0882352941176471;344;NA;1066;1355;0,333333333333333;0,5;0;0;0;0
21;12D;12509,4;964,6;592,3;1;8253;0,345571307403368;0,0766993820428935;0,0541621228644129;0,0759723736822974;0,344827586206897;0,0689655172413793;0,0344827586206897;0,0344827586206897;261;2470;1828;1129;0;0;0;0,0833333333333333;0,111111111111111;0
22;15A;13260;971,2;588,7;1;8528;0,225727016885553;0,0667213883677298;0,037406191369606;0,0592166979362101;0,2;0,0666666666666667;0,0333333333333333;0,0666666666666667;282;2823;2166;1853;0;0;0;0,125;0,166666666666667;0
23;14C;12509,4;964;592,6;1;7915;0,220467466835123;0,177890082122552;0,100821225521162;0,0433354390397978;0,171428571428571;0,2;0,0857142857142857;0,0571428571428571;392;149;1259;2181;0,0769230769230769;0,166666666666667;0;0;0;0
24;21B;13843,8;961,7;591,5;1;8183;0,126603934987169;0,296223878773066;0,117316387632897;0,0716118782842478;0,107142857142857;0,321428571428571;0,0714285714285714;0,0714285714285714;3956;5091;438;1513;0,0769230769230769;0;0,1;0;0;0
25;2D;12659,5;970,1;595,7;1;8239;0,226119674717806;0,0401747784925355;0;0,0648136909819153;0,2;0,0333333333333333;0;0,0666666666666667;709;1637;NA;5417;0;0;0;0,142857142857143;0,166666666666667;0
26;20B;0;963,3;594,7;1;8366;0,154912742051159;0,00585704040162563;0,0500836720057375;0,0622758785560602;0,147058823529412;0,0294117647058824;0,0588235294117647;0,0588235294117647;283;2271;1353;1655;0,166666666666667;0,2;0;0;0;0
